player_id,player_name,team_id,game_date,prob_10_plus,prob_8_plus,prob_6_plus,prob_4_plus,is_playing_today
1641708,Amen Thompson,1610612745,2025-01-22,0.4301161900584986,0.6715626034990083,0.8723106073007475,0.9019933,0
1630168,Onyeka Okongwu,1610612737,2025-01-22,0.5399064977272756,0.7139124698076952,0.8662813118991649,0.9895321,1
1628369,Jayson Tatum,1610612738,2025-01-22,0.6039446292183935,0.6811321366000611,0.8398981560515154,0.95006,1
1630581,Josh Giddey,1610612741,2025-01-20,0.4004070558201565,0.5853878686965361,0.8167771557348071,0.977431,1
1628381,John Collins,1610612762,2025-01-22,0.39639018929512604,0.6301834003327988,0.8122686981973758,0.9754111,0
203991,Clint Capela,1610612737,2025-01-22,0.6634578650802796,0.6818903690560021,0.7998355995572494,0.93374395,0
1631094,Paolo Banchero,1610612753,2025-01-21,0.39945430534002924,0.5701493605954121,0.7874850837886668,0.95182115,1
1630567,Scottie Barnes,1610612761,2025-01-21,0.3616844471898748,0.6803781967157456,0.7832849507877944,0.9667105,1
1629651,Nic Claxton,1610612751,2025-01-22,0.6335294096134465,0.6304420386118043,0.7797182074732446,0.8740607,0
1627783,Pascal Siakam,1610612754,2025-01-18,0.2929847567501443,0.5070264595816965,0.7785073122765251,0.98563474,1
