game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
22200903,2023-02-25,12,17,37,4,1630567,Scottie Barnes,1610612761
22200914,2023-02-26,12,13,31,2,1630567,Scottie Barnes,1610612761
22200925,2023-02-28,11,12,35,2,1630567,Scottie Barnes,1610612761
22200942,2023-03-02,14,15,36,5,1630567,Scottie Barnes,1610612761
22200956,2023-03-04,12,11,35,1,1630567,Scottie Barnes,1610612761
22200975,2023-03-06,12,12,34,2,1630567,Scottie Barnes,1610612761
22200991,2023-03-08,20,21,37,5,1630567,Scottie Barnes,1610612761
22201003,2023-03-10,32,19,38,3,1630567,Scottie Barnes,1610612761
22201029,2023-03-14,18,16,37,2,1630567,Scottie Barnes,1610612761
22201044,2023-03-16,19,15,35,0,1630567,Scottie Barnes,1610612761
22201058,2023-03-18,10,10,28,3,1630567,Scottie Barnes,1610612761
22201068,2023-03-19,5,3,13,0,1630567,Scottie Barnes,1610612761
22201119,2023-03-26,13,14,32,4,1630567,Scottie Barnes,1610612761
22201132,2023-03-28,22,16,41,2,1630567,Scottie Barnes,1610612761
22201150,2023-03-31,29,19,40,3,1630567,Scottie Barnes,1610612761
22201163,2023-04-02,12,12,36,1,1630567,Scottie Barnes,1610612761
22201176,2023-04-04,0,7,29,1,1630567,Scottie Barnes,1610612761
22201192,2023-04-05,18,13,39,3,1630567,Scottie Barnes,1610612761
22201206,2023-04-07,8,10,30,2,1630567,Scottie Barnes,1610612761
22201221,2023-04-09,8,9,22,0,1630567,Scottie Barnes,1610612761
22300069,2023-10-25,17,16,37,1,1630567,Scottie Barnes,1610612761
22300082,2023-10-27,22,14,39,5,1630567,Scottie Barnes,1610612761
22300092,2023-10-28,24,16,37,3,1630567,Scottie Barnes,1610612761
22300105,2023-10-30,20,19,37,3,1630567,Scottie Barnes,1610612761
22300116,2023-11-01,21,16,29,1,1630567,Scottie Barnes,1610612761
22300128,2023-11-02,24,16,35,4,1630567,Scottie Barnes,1610612761
22300141,2023-11-05,30,20,42,1,1630567,Scottie Barnes,1610612761
22300168,2023-11-08,14,15,39,2,1630567,Scottie Barnes,1610612761
22300174,2023-11-11,10,15,29,1,1630567,Scottie Barnes,1610612761
22300189,2023-11-13,19,17,38,3,1630567,Scottie Barnes,1610612761
22300195,2023-11-15,29,19,31,2,1630567,Scottie Barnes,1610612761
22300031,2023-11-17,14,13,32,2,1630567,Scottie Barnes,1610612761
22300211,2023-11-19,17,11,25,1,1630567,Scottie Barnes,1610612761
22300038,2023-11-21,14,11,30,1,1630567,Scottie Barnes,1610612761
22300230,2023-11-22,20,17,39,0,1630567,Scottie Barnes,1610612761
22300046,2023-11-24,13,11,33,1,1630567,Scottie Barnes,1610612761
