game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
0022200705,2023-01-22,19,16,35,4,203924,Jerami Grant,1610612757
0022200711,2023-01-23,3,9,28,0,203924,Jerami Grant,1610612757
0022200727,2023-01-25,19,15,42,1,203924,Jerami Grant,1610612757
0022200751,2023-01-28,26,19,41,2,203924,Jerami Grant,1610612757
0022200763,2023-01-30,22,17,35,3,203924,Jerami Grant,1610612757
0022200771,2023-02-01,18,12,20,0,203924,Jerami Grant,1610612757
0022200787,2023-02-03,10,8,36,4,203924,Jerami Grant,1610612757
0022200796,2023-02-04,13,13,40,1,203924,Jerami Grant,1610612757
0022200815,2023-02-06,13,13,36,3,203924,Jerami Grant,1610612757
0022200830,2023-02-08,22,12,40,3,203924,Jerami Grant,1610612757
0022200843,2023-02-10,23,13,37,5,203924,Jerami Grant,1610612757
0022200917,2023-02-26,13,10,32,4,203924,Jerami Grant,1610612757
0022200931,2023-02-28,24,17,37,1,203924,Jerami Grant,1610612757
0022200941,2023-03-01,28,14,38,2,203924,Jerami Grant,1610612757
0022200947,2023-03-03,14,16,39,1,203924,Jerami Grant,1610612757
0022200966,2023-03-05,20,14,39,5,203924,Jerami Grant,1610612757
0022200977,2023-03-06,26,19,40,4,203924,Jerami Grant,1610612757
0022200986,2023-03-08,13,12,33,2,203924,Jerami Grant,1610612757
0022200998,2023-03-10,24,13,42,3,203924,Jerami Grant,1610612757
0022201017,2023-03-12,7,7,19,0,203924,Jerami Grant,1610612757
0022300074,2023-10-25,13,12,30,1,203924,Jerami Grant,1610612757
0022300086,2023-10-27,15,14,36,5,203924,Jerami Grant,1610612757
0022300098,2023-10-29,17,16,28,2,203924,Jerami Grant,1610612757
0022300105,2023-10-30,22,18,37,2,203924,Jerami Grant,1610612757
0022300115,2023-11-01,24,16,38,4,203924,Jerami Grant,1610612757
0022300007,2023-11-03,26,23,44,0,203924,Jerami Grant,1610612757
0022300144,2023-11-05,27,22,38,3,203924,Jerami Grant,1610612757
0022300170,2023-11-08,38,25,46,2,203924,Jerami Grant,1610612757
0022300187,2023-11-12,23,17,41,3,203924,Jerami Grant,1610612757
0022300023,2023-11-14,26,17,27,3,203924,Jerami Grant,1610612757
0022300199,2023-11-15,17,17,32,2,203924,Jerami Grant,1610612757
0022300036,2023-11-17,24,20,40,0,203924,Jerami Grant,1610612757
0022300215,2023-11-19,14,12,27,1,203924,Jerami Grant,1610612757
0022300041,2023-11-21,26,19,36,1,203924,Jerami Grant,1610612757
0022300237,2023-11-22,30,13,32,3,203924,Jerami Grant,1610612757
0022300245,2023-11-26,22,18,39,3,203924,Jerami Grant,1610612757
0022300254,2023-11-27,34,18,38,1,203924,Jerami Grant,1610612757
0022300265,2023-11-30,13,12,28,4,203924,Jerami Grant,1610612757
0022300289,2023-12-02,9,9,26,2,203924,Jerami Grant,1610612757
0022300341,2023-12-16,27,20,38,2,203924,Jerami Grant,1610612757
0022300348,2023-12-17,30,19,41,4,203924,Jerami Grant,1610612757
0022300363,2023-12-19,22,15,36,2,203924,Jerami Grant,1610612757
0022300381,2023-12-21,20,14,32,4,203924,Jerami Grant,1610612757
0022300399,2023-12-23,17,12,32,3,203924,Jerami Grant,1610612757
0022300413,2023-12-26,13,10,28,1,203924,Jerami Grant,1610612757
0022300427,2023-12-28,29,21,41,4,203924,Jerami Grant,1610612757
0022300437,2023-12-29,27,17,39,2,203924,Jerami Grant,1610612757
0022300456,2024-01-01,15,12,25,1,203924,Jerami Grant,1610612757
0022300472,2024-01-03,10,9,20,3,203924,Jerami Grant,1610612757
0022300487,2024-01-05,18,11,23,1,203924,Jerami Grant,1610612757
0022300498,2024-01-07,27,24,42,2,203924,Jerami Grant,1610612757
0022300514,2024-01-09,21,16,28,2,203924,Jerami Grant,1610612757
0022300529,2024-01-11,9,10,25,2,203924,Jerami Grant,1610612757
0022300538,2024-01-12,13,15,31,3,203924,Jerami Grant,1610612757
0022300578,2024-01-17,30,26,36,1,203924,Jerami Grant,1610612757
0022300590,2024-01-19,37,28,43,2,203924,Jerami Grant,1610612757
0022300605,2024-01-21,17,15,33,3,203924,Jerami Grant,1610612757
0022300617,2024-01-23,18,10,30,0,203924,Jerami Grant,1610612757
0022300623,2024-01-24,21,12,43,0,203924,Jerami Grant,1610612757
0022300641,2024-01-26,4,6,10,1,203924,Jerami Grant,1610612757
0022300656,2024-01-28,24,12,37,2,203924,Jerami Grant,1610612757
0022300668,2024-01-29,27,13,31,4,203924,Jerami Grant,1610612757
0022300683,2024-01-31,18,14,38,3,203924,Jerami Grant,1610612757
0022300741,2024-02-08,49,29,45,5,203924,Jerami Grant,1610612757
0022300758,2024-02-10,24,17,41,2,203924,Jerami Grant,1610612757
0022300775,2024-02-13,12,17,35,3,203924,Jerami Grant,1610612757
0022300791,2024-02-15,20,14,33,2,203924,Jerami Grant,1610612757
0022300812,2024-02-23,25,21,37,2,203924,Jerami Grant,1610612757
0022300826,2024-02-25,15,18,32,0,203924,Jerami Grant,1610612757
0022300842,2024-02-27,24,15,40,4,203924,Jerami Grant,1610612757
0022300861,2024-03-01,10,10,33,1,203924,Jerami Grant,1610612757
0022300868,2024-03-02,5,5,15,1,203924,Jerami Grant,1610612757
0022300900,2024-03-06,20,11,40,3,203924,Jerami Grant,1610612757
0022300938,2024-03-11,14,14,36,0,203924,Jerami Grant,1610612757
0022400072,2024-10-23,16,18,33,2,203924,Jerami Grant,1610612757
0022400086,2024-10-25,34,23,40,3,203924,Jerami Grant,1610612757
0022400099,2024-10-27,28,17,29,3,203924,Jerami Grant,1610612757
0022400112,2024-10-28,7,12,29,2,203924,Jerami Grant,1610612757
0022400127,2024-10-30,8,14,34,2,203924,Jerami Grant,1610612757
0022400140,2024-11-01,17,11,28,1,203924,Jerami Grant,1610612757
0022400149,2024-11-02,20,23,39,2,203924,Jerami Grant,1610612757
0022400164,2024-11-04,16,15,36,0,203924,Jerami Grant,1610612757
0022400183,2024-11-07,21,10,37,3,203924,Jerami Grant,1610612757
0022400193,2024-11-08,12,10,27,1,203924,Jerami Grant,1610612757
0022400210,2024-11-10,20,15,28,2,203924,Jerami Grant,1610612757
0022400008,2024-11-12,21,15,39,1,203924,Jerami Grant,1610612757
0022400226,2024-11-13,8,12,35,2,203924,Jerami Grant,1610612757
0022400239,2024-11-17,9,10,28,5,203924,Jerami Grant,1610612757
0022400256,2024-11-20,14,10,39,2,203924,Jerami Grant,1610612757
0022400031,2024-11-22,5,6,27,1,203924,Jerami Grant,1610612757
0022400267,2024-11-23,22,12,33,5,203924,Jerami Grant,1610612757
