game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
22200871,2023-02-14,33,17,34,1,202695,Kawhi Leonard,1610612746
22200885,2023-02-16,16,18,35,0,202695,Kawhi Leonard,1610612746
22200902,2023-02-24,44,22,46,4,202695,Kawhi Leonard,1610612746
22200918,2023-02-26,33,19,39,4,202695,Kawhi Leonard,1610612746
22200932,2023-02-28,23,19,39,2,202695,Kawhi Leonard,1610612746
22200945,2023-03-02,21,12,32,1,202695,Kawhi Leonard,1610612746
22200970,2023-03-05,34,20,38,1,202695,Kawhi Leonard,1610612746
22200991,2023-03-08,24,15,40,3,202695,Kawhi Leonard,1610612746
22201004,2023-03-11,38,22,37,2,202695,Kawhi Leonard,1610612746
22201041,2023-03-15,30,19,36,2,202695,Kawhi Leonard,1610612746
22201069,2023-03-19,24,20,40,1,202695,Kawhi Leonard,1610612746
22201082,2023-03-21,21,16,38,2,202695,Kawhi Leonard,1610612746
22201096,2023-03-23,32,15,35,2,202695,Kawhi Leonard,1610612746
22201112,2023-03-25,12,16,27,1,202695,Kawhi Leonard,1610612746
22201129,2023-03-27,22,13,33,3,202695,Kawhi Leonard,1610612746
22201156,2023-03-31,12,9,18,1,202695,Kawhi Leonard,1610612746
22201162,2023-04-01,40,28,41,1,202695,Kawhi Leonard,1610612746
22201196,2023-04-05,25,17,43,2,202695,Kawhi Leonard,1610612746
22201215,2023-04-08,27,17,29,0,202695,Kawhi Leonard,1610612746
22201229,2023-04-09,25,21,36,4,202695,Kawhi Leonard,1610612746
22300074,2023-10-25,23,17,29,2,202695,Kawhi Leonard,1610612746
22300085,2023-10-27,25,22,37,1,202695,Kawhi Leonard,1610612746
22300099,2023-10-29,21,13,28,2,202695,Kawhi Leonard,1610612746
22300114,2023-10-31,8,11,33,1,202695,Kawhi Leonard,1610612746
22300127,2023-11-01,38,28,41,2,202695,Kawhi Leonard,1610612746
22300151,2023-11-06,18,16,32,2,202695,Kawhi Leonard,1610612746
22300160,2023-11-08,17,16,36,1,202695,Kawhi Leonard,1610612746
22300014,2023-11-10,26,15,29,2,202695,Kawhi Leonard,1610612746
22300179,2023-11-12,14,16,37,3,202695,Kawhi Leonard,1610612746
22300024,2023-11-14,15,14,38,1,202695,Kawhi Leonard,1610612746
22300037,2023-11-17,26,16,37,3,202695,Kawhi Leonard,1610612746
22300223,2023-11-20,21,17,28,0,202695,Kawhi Leonard,1610612746
22300235,2023-11-22,26,17,36,3,202695,Kawhi Leonard,1610612746
22300052,2023-11-24,20,17,34,0,202695,Kawhi Leonard,1610612746
22300244,2023-11-25,8,12,29,1,202695,Kawhi Leonard,1610612746
22300257,2023-11-27,31,26,39,0,202695,Kawhi Leonard,1610612746
22300264,2023-11-29,34,18,37,2,202695,Kawhi Leonard,1610612746
22300273,2023-11-30,23,17,35,2,202695,Kawhi Leonard,1610612746
22300280,2023-12-02,20,16,39,2,202695,Kawhi Leonard,1610612746
22301215,2023-12-06,17,16,38,2,202695,Kawhi Leonard,1610612746
22301225,2023-12-08,41,23,38,1,202695,Kawhi Leonard,1610612746
22300304,2023-12-11,34,19,39,2,202695,Kawhi Leonard,1610612746
22300309,2023-12-12,31,14,31,0,202695,Kawhi Leonard,1610612746
22300325,2023-12-14,27,16,39,2,202695,Kawhi Leonard,1610612746
22300343,2023-12-16,36,16,30,1,202695,Kawhi Leonard,1610612746
22300350,2023-12-18,28,18,27,2,202695,Kawhi Leonard,1610612746
22300372,2023-12-20,30,22,37,0,202695,Kawhi Leonard,1610612746
22300458,2024-01-01,24,19,34,0,202695,Kawhi Leonard,1610612746
22300473,2024-01-03,30,16,40,1,202695,Kawhi Leonard,1610612746
22300486,2024-01-05,19,15,30,1,202695,Kawhi Leonard,1610612746
22300505,2024-01-07,15,17,35,4,202695,Kawhi Leonard,1610612746
22300511,2024-01-08,17,15,32,1,202695,Kawhi Leonard,1610612746
22300526,2024-01-10,29,18,38,3,202695,Kawhi Leonard,1610612746
22300537,2024-01-12,22,16,29,3,202695,Kawhi Leonard,1610612746
22300553,2024-01-14,26,19,37,4,202695,Kawhi Leonard,1610612746
22300568,2024-01-16,16,10,37,0,202695,Kawhi Leonard,1610612746
22300600,2024-01-21,21,15,37,2,202695,Kawhi Leonard,1610612746
22300618,2024-01-23,25,16,38,0,202695,Kawhi Leonard,1610612746
22300637,2024-01-26,16,13,31,0,202695,Kawhi Leonard,1610612746
22300646,2024-01-27,26,15,29,1,202695,Kawhi Leonard,1610612746
22300658,2024-01-29,30,25,37,2,202695,Kawhi Leonard,1610612746
22300676,2024-01-31,31,25,30,1,202695,Kawhi Leonard,1610612746
22300688,2024-02-02,33,17,32,2,202695,Kawhi Leonard,1610612746
22300708,2024-02-04,25,16,35,2,202695,Kawhi Leonard,1610612746
22300716,2024-02-05,36,20,37,2,202695,Kawhi Leonard,1610612746
22300731,2024-02-07,15,10,33,0,202695,Kawhi Leonard,1610612746
22300749,2024-02-10,24,18,35,2,202695,Kawhi Leonard,1610612746
22300770,2024-02-12,18,17,30,2,202695,Kawhi Leonard,1610612746
22300799,2024-02-22,20,12,31,2,202695,Kawhi Leonard,1610612746
22300807,2024-02-23,24,18,36,2,202695,Kawhi Leonard,1610612746
22300827,2024-02-25,20,18,36,0,202695,Kawhi Leonard,1610612746
22300848,2024-02-28,26,19,39,1,202695,Kawhi Leonard,1610612746
22300865,2024-03-01,27,20,29,2,202695,Kawhi Leonard,1610612746
22300873,2024-03-03,32,26,38,1,202695,Kawhi Leonard,1610612746
22300880,2024-03-04,16,19,37,2,202695,Kawhi Leonard,1610612746
22300897,2024-03-06,28,18,39,1,202695,Kawhi Leonard,1610612746
22300917,2024-03-09,19,15,38,1,202695,Kawhi Leonard,1610612746
22300944,2024-03-12,6,4,12,0,202695,Kawhi Leonard,1610612746
22300956,2024-03-14,27,17,34,0,202695,Kawhi Leonard,1610612746
22300964,2024-03-15,23,15,39,1,202695,Kawhi Leonard,1610612746
22300982,2024-03-17,28,17,37,0,202695,Kawhi Leonard,1610612746
22301003,2024-03-20,24,16,28,0,202695,Kawhi Leonard,1610612746
22301017,2024-03-22,22,15,29,0,202695,Kawhi Leonard,1610612746
22301028,2024-03-24,20,16,31,1,202695,Kawhi Leonard,1610612746
22301043,2024-03-25,26,18,38,2,202695,Kawhi Leonard,1610612746
22301052,2024-03-27,17,19,36,2,202695,Kawhi Leonard,1610612746
22301064,2024-03-29,29,21,38,4,202695,Kawhi Leonard,1610612746
22301079,2024-03-31,23,19,37,2,202695,Kawhi Leonard,1610612746
