game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
22200567,2023-01-04,16,14,40,0,1630169,Tyrese Haliburton,1610612754
22200580,2023-01-06,15,15,33,1,1630169,Tyrese Haliburton,1610612754
22200598,2023-01-08,16,10,35,3,1630169,Tyrese Haliburton,1610612754
22200622,2023-01-11,15,12,27,1,1630169,Tyrese Haliburton,1610612754
22200778,2023-02-02,26,24,36,0,1630169,Tyrese Haliburton,1610612754
22200786,2023-02-03,10,12,34,0,1630169,Tyrese Haliburton,1610612754
22200803,2023-02-05,15,10,31,4,1630169,Tyrese Haliburton,1610612754
22200825,2023-02-08,11,8,37,2,1630169,Tyrese Haliburton,1610612754
22200836,2023-02-10,18,9,25,1,1630169,Tyrese Haliburton,1610612754
22200849,2023-02-11,21,16,35,0,1630169,Tyrese Haliburton,1610612754
22200859,2023-02-13,30,24,35,4,1630169,Tyrese Haliburton,1610612754
22200874,2023-02-15,16,11,35,1,1630169,Tyrese Haliburton,1610612754
22200887,2023-02-23,22,14,39,3,1630169,Tyrese Haliburton,1610612754
22200905,2023-02-25,15,9,33,0,1630169,Tyrese Haliburton,1610612754
22200929,2023-02-28,32,18,35,1,1630169,Tyrese Haliburton,1610612754
22200963,2023-03-05,29,17,34,1,1630169,Tyrese Haliburton,1610612754
22200972,2023-03-06,39,19,37,4,1630169,Tyrese Haliburton,1610612754
22200993,2023-03-09,29,20,38,1,1630169,Tyrese Haliburton,1610612754
22201097,2023-03-24,20,13,29,2,1630169,Tyrese Haliburton,1610612754
22201107,2023-03-25,19,13,32,1,1630169,Tyrese Haliburton,1610612754
22300064,2023-10-25,20,16,27,1,1630169,Tyrese Haliburton,1610612754
22300091,2023-10-28,21,16,32,2,1630169,Tyrese Haliburton,1610612754
22300102,2023-10-30,19,16,36,1,1630169,Tyrese Haliburton,1610612754
22300001,2023-11-03,18,14,34,2,1630169,Tyrese Haliburton,1610612754
22300133,2023-11-04,43,21,37,2,1630169,Tyrese Haliburton,1610612754
22300146,2023-11-06,23,19,27,1,1630169,Tyrese Haliburton,1610612754
22300158,2023-11-08,16,12,31,0,1630169,Tyrese Haliburton,1610612754
22300171,2023-11-09,29,17,38,1,1630169,Tyrese Haliburton,1610612754
22300180,2023-11-12,25,14,37,0,1630169,Tyrese Haliburton,1610612754
22300019,2023-11-14,33,18,38,1,1630169,Tyrese Haliburton,1610612754
22300209,2023-11-19,12,14,25,2,1630169,Tyrese Haliburton,1610612754
22300039,2023-11-21,37,18,39,0,1630169,Tyrese Haliburton,1610612754
22300230,2023-11-22,33,22,34,3,1630169,Tyrese Haliburton,1610612754
22300047,2023-11-24,26,23,32,0,1630169,Tyrese Haliburton,1610612754
22300254,2023-11-27,33,17,36,1,1630169,Tyrese Haliburton,1610612754
22300267,2023-11-30,44,28,40,0,1630169,Tyrese Haliburton,1610612754
22301202,2023-12-04,26,18,40,2,1630169,Tyrese Haliburton,1610612754
22301229,2023-12-07,27,19,37,1,1630169,Tyrese Haliburton,1610612754
22300293,2023-12-11,14,12,33,2,1630169,Tyrese Haliburton,1610612754
22300315,2023-12-13,22,16,31,0,1630169,Tyrese Haliburton,1610612754
22300328,2023-12-15,19,17,28,2,1630169,Tyrese Haliburton,1610612754
22300350,2023-12-18,8,12,31,1,1630169,Tyrese Haliburton,1610612754
22300365,2023-12-20,19,14,28,0,1630169,Tyrese Haliburton,1610612754
22300377,2023-12-21,17,19,38,2,1630169,Tyrese Haliburton,1610612754
22300391,2023-12-23,29,22,40,2,1630169,Tyrese Haliburton,1610612754
22300409,2023-12-26,33,21,38,0,1630169,Tyrese Haliburton,1610612754
22300422,2023-12-28,21,17,37,2,1630169,Tyrese Haliburton,1610612754
22300441,2023-12-30,22,17,36,0,1630169,Tyrese Haliburton,1610612754
22300454,2024-01-01,26,22,37,0,1630169,Tyrese Haliburton,1610612754
22300466,2024-01-03,31,20,34,1,1630169,Tyrese Haliburton,1610612754
