game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
22200934,2023-03-01,12,15,35,1,202696,Nikola Vučević,1610612741
22200950,2023-03-03,13,15,31,3,202696,Nikola Vučević,1610612741
22200963,2023-03-05,12,10,36,3,202696,Nikola Vučević,1610612741
22200989,2023-03-08,25,17,35,3,202696,Nikola Vučević,1610612741
22201009,2023-03-11,18,15,33,1,202696,Nikola Vučević,1610612741
22201037,2023-03-15,20,22,35,4,202696,Nikola Vučević,1610612741
22201050,2023-03-17,21,20,46,5,202696,Nikola Vučević,1610612741
22201060,2023-03-18,13,8,39,3,202696,Nikola Vučević,1610612741
22201072,2023-03-20,21,12,46,2,202696,Nikola Vučević,1610612741
22201087,2023-03-22,8,10,25,0,202696,Nikola Vučević,1610612741
22201104,2023-03-24,23,13,30,3,202696,Nikola Vučević,1610612741
22201114,2023-03-26,4,5,15,1,202696,Nikola Vučević,1610612741
22201129,2023-03-27,20,13,30,3,202696,Nikola Vučević,1610612741
22201140,2023-03-29,29,16,36,4,202696,Nikola Vučević,1610612741
22201148,2023-03-31,21,14,30,0,202696,Nikola Vučević,1610612741
22201165,2023-04-02,13,10,32,0,202696,Nikola Vučević,1610612741
22201182,2023-04-04,19,15,34,1,202696,Nikola Vučević,1610612741
22201193,2023-04-05,21,21,34,2,202696,Nikola Vučević,1610612741
22201210,2023-04-07,20,11,28,1,202696,Nikola Vučević,1610612741
22201223,2023-04-09,8,9,17,1,202696,Nikola Vučević,1610612741
22300070,2023-10-25,11,8,32,2,202696,Nikola Vučević,1610612741
22300082,2023-10-27,11,15,40,2,202696,Nikola Vučević,1610612741
22300088,2023-10-28,12,11,32,5,202696,Nikola Vučević,1610612741
22300102,2023-10-30,24,19,34,3,202696,Nikola Vučević,1610612741
22300124,2023-11-01,21,17,36,2,202696,Nikola Vučević,1610612741
22300004,2023-11-03,13,13,36,1,202696,Nikola Vučević,1610612741
22300139,2023-11-04,19,17,30,3,202696,Nikola Vučević,1610612741
22300152,2023-11-06,10,11,31,1,202696,Nikola Vučević,1610612741
22300162,2023-11-08,26,19,41,5,202696,Nikola Vučević,1610612741
22300181,2023-11-12,21,17,33,2,202696,Nikola Vučević,1610612741
22300190,2023-11-13,26,24,36,5,202696,Nikola Vučević,1610612741
22300196,2023-11-15,17,18,36,4,202696,Nikola Vučević,1610612741
22300033,2023-11-17,10,16,30,4,202696,Nikola Vučević,1610612741
22300204,2023-11-18,15,14,33,2,202696,Nikola Vučević,1610612741
22300220,2023-11-20,18,16,32,4,202696,Nikola Vučević,1610612741
22300234,2023-11-22,16,13,37,4,202696,Nikola Vučević,1610612741
22300046,2023-11-24,9,8,36,3,202696,Nikola Vučević,1610612741
