game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
22200938,2023-03-01,4,29,4,1628991,Jaren Jackson Jr.,1610612763
22200952,2023-03-03,6,31,4,1628991,Jaren Jackson Jr.,1610612763
22200970,2023-03-05,5,35,5,1628991,Jaren Jackson Jr.,1610612763
22200984,2023-03-07,8,31,5,1628991,Jaren Jackson Jr.,1610612763
22200996,2023-03-09,9,32,4,1628991,Jaren Jackson Jr.,1610612763
22201010,2023-03-11,7,33,3,1628991,Jaren Jackson Jr.,1610612763
22201023,2023-03-13,5,24,4,1628991,Jaren Jackson Jr.,1610612763
22201036,2023-03-15,9,28,2,1628991,Jaren Jackson Jr.,1610612763
22201052,2023-03-17,5,43,5,1628991,Jaren Jackson Jr.,1610612763
22201061,2023-03-18,7,29,3,1628991,Jaren Jackson Jr.,1610612763
22201075,2023-03-20,4,23,5,1628991,Jaren Jackson Jr.,1610612763
22201088,2023-03-22,10,35,4,1628991,Jaren Jackson Jr.,1610612763
22201100,2023-03-24,7,26,3,1628991,Jaren Jackson Jr.,1610612763
22201115,2023-03-26,8,34,3,1628991,Jaren Jackson Jr.,1610612763
22201133,2023-03-28,10,26,6,1628991,Jaren Jackson Jr.,1610612763
22201156,2023-03-31,8,26,4,1628991,Jaren Jackson Jr.,1610612763
22201165,2023-04-02,8,29,5,1628991,Jaren Jackson Jr.,1610612763
22201184,2023-04-04,7,33,4,1628991,Jaren Jackson Jr.,1610612763
22201194,2023-04-05,9,41,4,1628991,Jaren Jackson Jr.,1610612763
22201208,2023-04-07,4,27,3,1628991,Jaren Jackson Jr.,1610612763
22300071,2023-10-25,5,36,5,1628991,Jaren Jackson Jr.,1610612763
22300078,2023-10-27,9,28,5,1628991,Jaren Jackson Jr.,1610612763
22300089,2023-10-28,5,31,4,1628991,Jaren Jackson Jr.,1610612763
22300106,2023-10-30,9,34,3,1628991,Jaren Jackson Jr.,1610612763
22300125,2023-11-01,8,26,3,1628991,Jaren Jackson Jr.,1610612763
22300007,2023-11-03,10,38,1,1628991,Jaren Jackson Jr.,1610612763
22300144,2023-11-05,7,37,1,1628991,Jaren Jackson Jr.,1610612763
22300164,2023-11-08,4,33,5,1628991,Jaren Jackson Jr.,1610612763
22300012,2023-11-10,4,23,2,1628991,Jaren Jackson Jr.,1610612763
22300179,2023-11-12,4,29,4,1628991,Jaren Jackson Jr.,1610612763
22300026,2023-11-14,2,22,2,1628991,Jaren Jackson Jr.,1610612763
22300206,2023-11-18,5,27,3,1628991,Jaren Jackson Jr.,1610612763
22300213,2023-11-19,8,34,5,1628991,Jaren Jackson Jr.,1610612763
22300231,2023-11-22,7,37,4,1628991,Jaren Jackson Jr.,1610612763
22300044,2023-11-24,7,29,5,1628991,Jaren Jackson Jr.,1610612763
22300249,2023-11-26,4,37,3,1628991,Jaren Jackson Jr.,1610612763
22300261,2023-11-29,6,35,2,1628991,Jaren Jackson Jr.,1610612763
22300277,2023-12-01,4,14,5,1628991,Jaren Jackson Jr.,1610612763
22300288,2023-12-02,9,35,4,1628991,Jaren Jackson Jr.,1610612763
22301206,2023-12-06,4,35,3,1628991,Jaren Jackson Jr.,1610612763
22301221,2023-12-08,2,29,5,1628991,Jaren Jackson Jr.,1610612763
22300299,2023-12-11,4,42,3,1628991,Jaren Jackson Jr.,1610612763
22300314,2023-12-13,7,40,4,1628991,Jaren Jackson Jr.,1610612763
22300332,2023-12-15,3,33,5,1628991,Jaren Jackson Jr.,1610612763
22300355,2023-12-18,5,25,3,1628991,Jaren Jackson Jr.,1610612763
22300360,2023-12-19,6,30,4,1628991,Jaren Jackson Jr.,1610612763
22300377,2023-12-21,8,33,4,1628991,Jaren Jackson Jr.,1610612763
22300393,2023-12-23,2,24,5,1628991,Jaren Jackson Jr.,1610612763
22300410,2023-12-26,10,39,5,1628991,Jaren Jackson Jr.,1610612763
22300425,2023-12-28,4,28,1,1628991,Jaren Jackson Jr.,1610612763
22300438,2023-12-29,2,37,5,1628991,Jaren Jackson Jr.,1610612763
22300449,2023-12-31,3,29,3,1628991,Jaren Jackson Jr.,1610612763
22300460,2024-01-02,7,32,4,1628991,Jaren Jackson Jr.,1610612763
22300470,2024-01-03,4,37,1,1628991,Jaren Jackson Jr.,1610612763
22300491,2024-01-05,9,30,5,1628991,Jaren Jackson Jr.,1610612763
22300503,2024-01-07,10,32,5,1628991,Jaren Jackson Jr.,1610612763
22300537,2024-01-12,6,30,1,1628991,Jaren Jackson Jr.,1610612763
22300560,2024-01-15,5,33,1,1628991,Jaren Jackson Jr.,1610612763
22300582,2024-01-18,3,27,5,1628991,Jaren Jackson Jr.,1610612763
22300597,2024-01-20,6,33,3,1628991,Jaren Jackson Jr.,1610612763
22300609,2024-01-22,4,32,4,1628991,Jaren Jackson Jr.,1610612763
22300621,2024-01-24,6,35,1,1628991,Jaren Jackson Jr.,1610612763
22300638,2024-01-26,8,35,3,1628991,Jaren Jackson Jr.,1610612763
22300652,2024-01-28,5,32,5,1628991,Jaren Jackson Jr.,1610612763
22300663,2024-01-29,3,32,5,1628991,Jaren Jackson Jr.,1610612763
22300687,2024-02-01,5,34,4,1628991,Jaren Jackson Jr.,1610612763
22300693,2024-02-02,5,31,2,1628991,Jaren Jackson Jr.,1610612763
22300737,2024-02-08,2,32,6,1628991,Jaren Jackson Jr.,1610612763
22300751,2024-02-10,3,34,4,1628991,Jaren Jackson Jr.,1610612763
22300766,2024-02-12,6,36,2,1628991,Jaren Jackson Jr.,1610612763
22300783,2024-02-14,2,28,5,1628991,Jaren Jackson Jr.,1610612763
22300807,2024-02-23,4,32,2,1628991,Jaren Jackson Jr.,1610612763
22300830,2024-02-26,4,30,1,1628991,Jaren Jackson Jr.,1610612763
22300845,2024-02-28,13,38,5,1628991,Jaren Jackson Jr.,1610612763
22300896,2024-03-06,11,37,4,1628991,Jaren Jackson Jr.,1610612763
22300913,2024-03-08,9,35,4,1628991,Jaren Jackson Jr.,1610612763
22300931,2024-03-10,2,28,3,1628991,Jaren Jackson Jr.,1610612763
22300972,2024-03-16,6,36,4,1628991,Jaren Jackson Jr.,1610612763
22300989,2024-03-18,2,39,6,1628991,Jaren Jackson Jr.,1610612763
22301001,2024-03-20,4,31,4,1628991,Jaren Jackson Jr.,1610612763
22301015,2024-03-22,7,36,4,1628991,Jaren Jackson Jr.,1610612763
22301040,2024-03-25,4,26,4,1628991,Jaren Jackson Jr.,1610612763
22301055,2024-03-27,9,35,5,1628991,Jaren Jackson Jr.,1610612763
22301075,2024-03-30,4,26,3,1628991,Jaren Jackson Jr.,1610612763
22301088,2024-04-01,7,34,2,1628991,Jaren Jackson Jr.,1610612763
22301107,2024-04-03,3,37,2,1628991,Jaren Jackson Jr.,1610612763
22400092,2024-10-26,4,23,3,1628991,Jaren Jackson Jr.,1610612763
22400108,2024-10-28,6,24,3,1628991,Jaren Jackson Jr.,1610612763
22400124,2024-10-30,4,28,4,1628991,Jaren Jackson Jr.,1610612763
22400128,2024-10-31,5,26,4,1628991,Jaren Jackson Jr.,1610612763
22400142,2024-11-02,6,31,3,1628991,Jaren Jackson Jr.,1610612763
22400158,2024-11-04,5,32,4,1628991,Jaren Jackson Jr.,1610612763
22400174,2024-11-06,6,32,2,1628991,Jaren Jackson Jr.,1610612763
22400191,2024-11-08,6,28,4,1628991,Jaren Jackson Jr.,1610612763
22400210,2024-11-10,7,24,1,1628991,Jaren Jackson Jr.,1610612763
22400225,2024-11-13,7,33,5,1628991,Jaren Jackson Jr.,1610612763
22400019,2024-11-15,6,33,2,1628991,Jaren Jackson Jr.,1610612763
22400238,2024-11-17,6,31,1,1628991,Jaren Jackson Jr.,1610612763
22400023,2024-11-19,8,29,4,1628991,Jaren Jackson Jr.,1610612763
22400255,2024-11-20,4,30,5,1628991,Jaren Jackson Jr.,1610612763
22400266,2024-11-23,4,26,3,1628991,Jaren Jackson Jr.,1610612763
22400282,2024-11-25,6,28,3,1628991,Jaren Jackson Jr.,1610612763
22400293,2024-11-27,6,22,3,1628991,Jaren Jackson Jr.,1610612763
22400042,2024-11-29,8,28,3,1628991,Jaren Jackson Jr.,1610612763
22400306,2024-12-01,8,29,2,1628991,Jaren Jackson Jr.,1610612763
22400056,2024-12-03,7,29,6,1628991,Jaren Jackson Jr.,1610612763
22400329,2024-12-05,2,25,3,1628991,Jaren Jackson Jr.,1610612763
22400345,2024-12-07,9,34,4,1628991,Jaren Jackson Jr.,1610612763
22400353,2024-12-08,4,17,3,1628991,Jaren Jackson Jr.,1610612763
22401211,2024-12-13,7,32,1,1628991,Jaren Jackson Jr.,1610612763
22401220,2024-12-15,5,29,6,1628991,Jaren Jackson Jr.,1610612763
22400366,2024-12-19,6,20,2,1628991,Jaren Jackson Jr.,1610612763
22400378,2024-12-21,5,25,5,1628991,Jaren Jackson Jr.,1610612763
22400399,2024-12-23,6,30,4,1628991,Jaren Jackson Jr.,1610612763
22400414,2024-12-26,11,32,2,1628991,Jaren Jackson Jr.,1610612763
22400423,2024-12-27,5,35,1,1628991,Jaren Jackson Jr.,1610612763
22400440,2024-12-29,5,25,4,1628991,Jaren Jackson Jr.,1610612763
22400453,2024-12-31,12,38,3,1628991,Jaren Jackson Jr.,1610612763
22400476,2025-01-03,6,34,6,1628991,Jaren Jackson Jr.,1610612763
22400485,2025-01-04,9,36,4,1628991,Jaren Jackson Jr.,1610612763
22400499,2025-01-06,13,34,2,1628991,Jaren Jackson Jr.,1610612763
22400520,2025-01-09,8,34,2,1628991,Jaren Jackson Jr.,1610612763
0022400535,2025-01-11,8,34,3,1628991,Jaren Jackson Jr.,1610612763
