game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
22200863,2023-02-13,7,30,4,1628976,Wendell Carter Jr.,1610612753
22200868,2023-02-14,6,32,5,1628976,Wendell Carter Jr.,1610612753
22200888,2023-02-23,14,32,3,1628976,Wendell Carter Jr.,1610612753
22200905,2023-02-25,11,18,4,1628976,Wendell Carter Jr.,1610612753
22200922,2023-02-27,11,25,3,1628976,Wendell Carter Jr.,1610612753
22200939,2023-03-01,10,24,2,1628976,Wendell Carter Jr.,1610612753
22200946,2023-03-03,9,30,4,1628976,Wendell Carter Jr.,1610612753
22201007,2023-03-11,11,42,1,1628976,Wendell Carter Jr.,1610612753
22201032,2023-03-14,10,29,3,1628976,Wendell Carter Jr.,1610612753
22201046,2023-03-16,5,33,1,1628976,Wendell Carter Jr.,1610612753
22201056,2023-03-18,12,33,2,1628976,Wendell Carter Jr.,1610612753
22201070,2023-03-19,11,33,4,1628976,Wendell Carter Jr.,1610612753
22201077,2023-03-21,9,34,3,1628976,Wendell Carter Jr.,1610612753
22201093,2023-03-23,8,31,3,1628976,Wendell Carter Jr.,1610612753
22201118,2023-03-26,6,25,0,1628976,Wendell Carter Jr.,1610612753
22201133,2023-03-28,7,29,1,1628976,Wendell Carter Jr.,1610612753
22201151,2023-03-31,7,26,3,1628976,Wendell Carter Jr.,1610612753
22201169,2023-04-02,9,23,3,1628976,Wendell Carter Jr.,1610612753
22201178,2023-04-04,12,32,3,1628976,Wendell Carter Jr.,1610612753
22201219,2023-04-09,4,16,1,1628976,Wendell Carter Jr.,1610612753
22300066,2023-10-25,8,27,3,1628976,Wendell Carter Jr.,1610612753
22300086,2023-10-27,9,26,1,1628976,Wendell Carter Jr.,1610612753
22300111,2023-10-30,8,35,4,1628976,Wendell Carter Jr.,1610612753
22300114,2023-10-31,8,30,2,1628976,Wendell Carter Jr.,1610612753
22300130,2023-11-02,10,29,4,1628976,Wendell Carter Jr.,1610612753
22300366,2023-12-20,6,23,3,1628976,Wendell Carter Jr.,1610612753
22300378,2023-12-21,4,21,2,1628976,Wendell Carter Jr.,1610612753
22300391,2023-12-23,8,16,1,1628976,Wendell Carter Jr.,1610612753
22300407,2023-12-26,4,21,1,1628976,Wendell Carter Jr.,1610612753
22300415,2023-12-27,4,22,0,1628976,Wendell Carter Jr.,1610612753
