game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
22200902,2023-02-24,5,45,3,1628368,De'Aaron Fox,1610612758
22200915,2023-02-26,3,37,3,1628368,De'Aaron Fox,1610612758
22200954,2023-03-03,7,34,3,1628368,De'Aaron Fox,1610612758
22200961,2023-03-04,2,37,3,1628368,De'Aaron Fox,1610612758
22200997,2023-03-09,3,31,4,1628368,De'Aaron Fox,1610612758
22201013,2023-03-11,4,34,3,1628368,De'Aaron Fox,1610612758
22201026,2023-03-13,8,37,1,1628368,De'Aaron Fox,1610612758
22201037,2023-03-15,3,33,3,1628368,De'Aaron Fox,1610612758
22201043,2023-03-16,6,35,0,1628368,De'Aaron Fox,1610612758
22201059,2023-03-18,2,26,2,1628368,De'Aaron Fox,1610612758
22201076,2023-03-20,4,36,4,1628368,De'Aaron Fox,1610612758
22201081,2023-03-21,1,29,2,1628368,De'Aaron Fox,1610612758
22201105,2023-03-24,1,21,3,1628368,De'Aaron Fox,1610612758
22201128,2023-03-27,4,35,1,1628368,De'Aaron Fox,1610612758
22201145,2023-03-29,3,27,1,1628368,De'Aaron Fox,1610612758
22201159,2023-03-31,8,27,3,1628368,De'Aaron Fox,1610612758
22201170,2023-04-02,4,38,2,1628368,De'Aaron Fox,1610612758
22201185,2023-04-04,5,30,0,1628368,De'Aaron Fox,1610612758
22201195,2023-04-05,5,32,2,1628368,De'Aaron Fox,1610612758
22201227,2023-04-09,2,18,0,1628368,De'Aaron Fox,1610612758
22300072,2023-10-25,5,33,4,1628368,De'Aaron Fox,1610612758
22300087,2023-10-27,4,39,3,1628368,De'Aaron Fox,1610612758
22300100,2023-10-29,4,34,5,1628368,De'Aaron Fox,1610612758
22300191,2023-11-13,2,36,2,1628368,De'Aaron Fox,1610612758
22300198,2023-11-15,5,38,3,1628368,De'Aaron Fox,1610612758
22300032,2023-11-17,8,41,2,1628368,De'Aaron Fox,1610612758
22300212,2023-11-19,4,31,1,1628368,De'Aaron Fox,1610612758
22300222,2023-11-20,2,29,1,1628368,De'Aaron Fox,1610612758
22300233,2023-11-22,2,38,5,1628368,De'Aaron Fox,1610612758
22300050,2023-11-24,7,37,3,1628368,De'Aaron Fox,1610612758
22300060,2023-11-28,9,40,4,1628368,De'Aaron Fox,1610612758
22300264,2023-11-29,5,38,3,1628368,De'Aaron Fox,1610612758
22300290,2023-12-02,4,38,1,1628368,De'Aaron Fox,1610612758
22301204,2023-12-04,5,40,3,1628368,De'Aaron Fox,1610612758
22301228,2023-12-08,4,35,0,1628368,De'Aaron Fox,1610612758
22300303,2023-12-11,3,33,4,1628368,De'Aaron Fox,1610612758
22300309,2023-12-12,3,25,3,1628368,De'Aaron Fox,1610612758
22300324,2023-12-14,3,34,3,1628368,De'Aaron Fox,1610612758
22300358,2023-12-18,5,33,2,1628368,De'Aaron Fox,1610612758
22300373,2023-12-20,3,26,4,1628368,De'Aaron Fox,1610612758
22300387,2023-12-22,6,32,2,1628368,De'Aaron Fox,1610612758
22300400,2023-12-23,4,39,1,1628368,De'Aaron Fox,1610612758
22300413,2023-12-26,8,38,2,1628368,De'Aaron Fox,1610612758
22300431,2023-12-29,5,41,3,1628368,De'Aaron Fox,1610612758
22300449,2023-12-31,4,34,3,1628368,De'Aaron Fox,1610612758
22300464,2024-01-02,5,38,2,1628368,De'Aaron Fox,1610612758
22300476,2024-01-03,4,44,1,1628368,De'Aaron Fox,1610612758
22300492,2024-01-05,2,37,4,1628368,De'Aaron Fox,1610612758
22300500,2024-01-07,2,26,3,1628368,De'Aaron Fox,1610612758
22300512,2024-01-09,3,33,2,1628368,De'Aaron Fox,1610612758
22300518,2024-01-10,1,28,0,1628368,De'Aaron Fox,1610612758
22300532,2024-01-12,5,38,2,1628368,De'Aaron Fox,1610612758
22300552,2024-01-14,2,43,4,1628368,De'Aaron Fox,1610612758
22300567,2024-01-16,2,37,2,1628368,De'Aaron Fox,1610612758
22300583,2024-01-18,6,40,2,1628368,De'Aaron Fox,1610612758
22300613,2024-01-22,3,35,1,1628368,De'Aaron Fox,1610612758
22300632,2024-01-25,1,36,3,1628368,De'Aaron Fox,1610612758
22300651,2024-01-27,3,37,3,1628368,De'Aaron Fox,1610612758
22300663,2024-01-29,5,34,1,1628368,De'Aaron Fox,1610612758
22300678,2024-01-31,5,37,3,1628368,De'Aaron Fox,1610612758
22300691,2024-02-02,3,35,1,1628368,De'Aaron Fox,1610612758
22300700,2024-02-03,4,35,5,1628368,De'Aaron Fox,1610612758
22300714,2024-02-05,4,35,4,1628368,De'Aaron Fox,1610612758
22300732,2024-02-07,3,35,4,1628368,De'Aaron Fox,1610612758
