player_id,player_name,team_id,game_date,prob_20_plus,prob_15_plus,prob_10_plus,is_playing_today
1628983,Shai Gilgeous-Alexander,1610612760,2025-01-22,0.9001972213336079,0.9239425652446772,0.9667075488788828,1
203507,Giannis Antetokounmpo,1610612749,2025-01-19,0.8670797221462937,0.9228859743769661,0.9531870089012867,1
1630163,LaMelo Ball,1610612766,2025-01-22,0.8393482613459214,0.7595181090664929,0.9351810753284157,0
1630178,Tyrese Maxey,1610612755,2025-01-21,0.8251913435290655,0.8329074513909549,0.9122572388428171,0
1626164,Devin Booker,1610612756,2025-01-22,0.818418250412362,0.8888501874644198,0.9257856893728853,0
1628369,Jayson Tatum,1610612738,2025-01-22,0.8010247116532773,0.8971418672355316,0.9342035932734859,1
201142,Kevin Durant,1610612756,2025-01-22,0.7857499379229108,0.8883228784464751,0.9119857508648884,0
1630595,Cade Cunningham,1610612765,2025-01-22,0.7780149106973675,0.8273778805268173,0.8897631512908364,0
1630162,Anthony Edwards,1610612750,2025-01-22,0.7779000472881158,0.8443860772448609,0.9312436712399654,0
203081,Damian Lillard,1610612749,2025-01-19,0.7736436448246968,0.8180077461712931,0.882779667984293,1
1628973,Jalen Brunson,1610612752,2025-01-21,0.7576738134349295,0.8692419087099298,0.9398693438757583,0
202681,Kyrie Irving,1610612742,2025-01-22,0.7512250349553891,0.8766405744301307,0.9580634650007036,1
1628378,Donovan Mitchell,1610612739,2025-01-22,0.7420459006586175,0.8758028244119553,0.9118637581184894,0
203897,Zach LaVine,1610612741,2025-01-20,0.7266699107677566,0.833102353268255,0.9594170996403525,1
203999,Nikola Jokić,1610612743,2025-01-21,0.7255946885973379,0.8631240456855392,0.9505841093694506,1
1629027,Trae Young,1610612737,2025-01-22,0.7138948137792787,0.8342988970276356,0.901592998460891,1
2544,LeBron James,1610612747,2025-01-21,0.7128787987665602,0.8136769463195213,0.9220697953570395,0
201939,Stephen Curry,1610612744,2025-01-22,0.7043557199566646,0.8000845106568654,0.8401198664704321,1
1628368,De'Aaron Fox,1610612758,2025-01-22,0.7024579563400135,0.7880869483715582,0.8767715430447839,1
201942,DeMar DeRozan,1610612758,2025-01-22,0.6942527603439813,0.8575363078114285,0.9074565531243891,1
203076,Anthony Davis,1610612747,2025-01-21,0.6904606169009431,0.8510331683500141,0.9229544843716245,0
1629627,Zion Williamson,1610612740,2025-01-17,0.6704132620172809,0.8027041044878581,0.8888239291743822,0
1628991,Jaren Jackson Jr.,1610612763,2025-01-22,0.6615017006572521,0.7962364151657718,0.9219224686778743,0
1627759,Jaylen Brown,1610612738,2025-01-22,0.6605835847841565,0.7639673421802459,0.8905383827810666,1
1641705,Victor Wembanyama,1610612759,2025-01-19,0.6604018434018618,0.7700414928190382,0.9152828027559287,1
