,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP,TEAM_OREB,OREB_OPP,TEAM_DREB,DREB_OPP,TEAM_OFF_RATING,OFF_RATING_OPP,TEAM_AST_TOV,AST_TOV_OPP,TEAM_LAST_3,LAST_3_OPP,LAST_3_H2H,LAST_3_PACE_H2H,LAST_3_EFG_H2H,xFQTP,xFQTP_OPP
627,22200324,1610612747,LAL,1610612757,POR,2022-23,24,22,2022-11-30,46,28.8,21.5,28.8,21.0,23.0,24.7,105.2,100.8,29.2,20.5,28.6,21.5,0.5474,0.5333,0.4845,0.4957,0.4049999999999999,0.4039,0.7834,0.5874,5.2,5.0,4.3,3.5,2.5,3.1,9.1,8.3,109.22,118.44,1.398,2.773,32.666666666666664,26.33333333333333,56.0,103.03333333333332,0.5110333333333333,25.63739610770565,29.534484904377976
628,22200324,1610612757,POR,1610612747,LAL,2022-23,22,24,2022-11-30,46,26.5,22.0,31.1,25.0,22.2,23.1,96.0,106.0,28.4,22.5,30.4,26.5,0.536,0.5706999999999999,0.4674999999999999,0.5054,0.3450999999999999,0.3986,0.7967000000000001,0.6881,3.6,4.8,2.5,3.1,2.2,2.2,8.6,8.7,110.71,115.17,2.35,1.4919999999999998,26.33333333333333,32.666666666666664,56.0,103.03333333333332,0.5110333333333333,27.6544064036354,28.049063509010097
629,22200319,1610612759,SAS,1610612760,OKC,2022-23,35,32,2022-11-30,67,26.2,19.5,28.0,21.5,24.4,24.0,101.2,102.8,33.4,28.0,27.2,21.0,0.502,0.5371,0.4557,0.5113,0.3107,0.3979,0.6750999999999999,0.5626,2.4,4.3,4.2,3.6,3.6,2.6,7.1,9.3,103.45,110.13000000000002,1.976,1.5239999999999998,24.666666666666668,29.666666666666668,57.333333333333336,102.1,0.5475833333333333,27.387169682346865,28.493689789962342
630,22200315,1610612751,BKN,1610612764,WAS,2022-23,29,28,2022-11-30,57,28.5,22.5,33.8,26.5,21.9,22.7,100.0,101.2,27.2,21.0,33.4,28.0,0.575,0.6188999999999999,0.5106999999999999,0.5206000000000001,0.3135,0.407,0.7348,0.8058,4.4,4.7,3.1,2.5,1.7,2.0,9.3,7.1,114.77,111.29,3.183,1.711,29.666666666666668,24.666666666666668,66.0,102.01203703703705,0.5592458333333333,26.32388161223657,28.720312380742417
631,22200314,1610612748,MIA,1610612738,BOS,2022-23,35,38,2022-11-30,73,30.2,25.0,27.9,21.5,23.4,25.0,102.6,101.8,30.4,26.5,28.4,22.5,0.5553999999999999,0.4626,0.4766,0.5114,0.3746,0.3445999999999999,0.8058,0.7348,5.4,5.1,3.3,3.8,3.3,3.1,7.7,9.7,118.44,109.22,2.8920000000000003,2.09,26.33333333333333,27.33333333333333,52.0,101.26666666666668,0.5138166666666666,29.715149611338784,28.78616763075541
632,22200322,1610612762,UTA,1610612746,LAC,2022-23,35,26,2022-11-30,61,28.0,21.5,26.2,19.5,23.5,21.8,102.6,95.6,28.5,22.5,29.2,22.5,0.5498000000000001,0.6205,0.4707,0.5025999999999999,0.3521999999999999,0.3314,0.4791999999999999,0.8666,3.0,5.2,4.0,3.2,3.1,3.3,8.8,6.9,110.13000000000002,103.45,2.185,3.655,27.33333333333333,26.33333333333333,58.0,101.05555555555554,0.577725925925926,29.02749202447334,27.87537571957724
633,22200312,1610612739,CLE,1610612755,PHI,2022-23,25,21,2022-11-30,46,27.8,20.0,32.1,22.0,22.4,23.4,95.6,102.6,26.4,17.5,30.0,25.5,0.5598,0.6023,0.4957,0.4845,0.3979,0.3107,0.7549999999999999,0.8483,4.1,4.6,2.6,3.8,2.6,3.6,8.3,8.2,116.61,129.32,3.655,2.185,24.666666666666668,26.666666666666668,55.333333333333336,99.96666666666668,0.5866833333333333,29.321513328490667,27.916067416868486
634,22200320,1610612743,DEN,1610612745,HOU,2022-23,44,24,2022-11-30,68,31.1,25.0,26.5,22.0,22.6,21.1,101.2,100.0,27.8,20.5,29.8,23.5,0.6154,0.5216,0.5521999999999999,0.4743,0.4169,0.5255,0.5476,0.7590999999999999,4.3,2.4,2.9,4.0,2.4,3.3,8.4,6.2,124.68,106.79,3.205,1.985,37.0,27.666666666666668,81.0,100.0,0.5801666666666666,31.6285980651644,28.00930439386024
635,22200314,1610612738,BOS,1610612748,MIA,2022-23,38,35,2022-11-30,73,33.8,26.5,28.5,22.5,24.0,24.4,105.2,102.6,25.0,18.5,28.9,22.0,0.6188999999999999,0.575,0.5113,0.4557,0.4166999999999999,0.3384,0.728,0.8364,4.6,4.1,2.6,2.8,2.0,2.3,10.4,8.9,129.32,116.61,3.4170000000000003,2.833,38.66666666666666,32.333333333333336,52.0,101.26666666666668,0.5138166666666666,30.14293636643418,27.14541531345178
636,22200313,1610612737,ATL,1610612753,ORL,2022-23,38,27,2022-11-30,65,28.8,21.0,28.8,21.5,22.7,21.9,104.8,107.2,29.0,21.5,30.7,20.5,0.5199,0.6187,0.4741999999999999,0.4654,0.2672,0.4599,0.7924,0.9242,5.8,6.4,2.8,2.6,2.2,2.2,9.0,8.9,110.38,121.24,1.932,2.345,32.666666666666664,33.333333333333336,46.0,104.2,0.51915,26.95138161967264,26.64595233590942
637,22200320,1610612745,HOU,1610612743,DEN,2022-23,24,44,2022-11-30,68,30.3,23.0,26.9,15.0,21.5,21.5,100.4,102.8,29.9,16.0,31.5,25.5,0.6104999999999999,0.5649,0.5206000000000001,0.5106999999999999,0.3986,0.3450999999999999,0.7817999999999999,0.7892999999999999,4.8,3.6,5.0,3.1,2.9,2.5,8.3,9.1,120.84,111.12,1.711,3.183,33.333333333333336,32.666666666666664,81.0,100.0,0.5801666666666666,25.562662133597883,27.69495362861395
638,22200322,1610612746,LAC,1610612762,UTA,2022-23,26,35,2022-11-30,61,26.9,15.0,30.3,23.0,21.5,21.5,99.6,104.0,26.8,22.5,29.4,23.0,0.5333,0.5474,0.4654,0.4741999999999999,0.3445999999999999,0.3746,0.8364,0.728,4.7,4.4,4.0,2.9,2.1,1.8,8.9,8.7,107.1,118.09,2.773,1.398,28.666666666666668,34.0,58.0,101.05555555555554,0.577725925925926,27.41761509687552,28.186868022939244
639,22200315,1610612764,WAS,1610612751,BKN,2022-23,28,29,2022-11-30,57,31.2,24.5,27.1,21.0,22.1,22.5,103.4,104.8,29.4,23.0,26.8,22.5,0.6205,0.5498000000000001,0.5328,0.5044,0.4599,0.2672,0.7089000000000001,0.7583,5.4,5.3,3.2,4.0,1.2,2.1,9.1,8.6,119.87,114.14,2.675,2.823,34.0,28.666666666666668,66.0,102.01203703703705,0.5592458333333333,28.974401249602217,28.62470419253184
640,22200316,1610612749,MIL,1610612752,NYK,2022-23,22,20,2022-11-30,42,31.1,24.5,29.2,21.5,22.7,23.5,101.2,103.0,30.0,24.5,28.0,24.0,0.6187,0.5199,0.5044,0.5328,0.5255,0.4169,0.5874,0.7834,4.1,4.2,3.8,3.3,2.5,2.9,8.6,9.1,121.24,110.38,2.09,2.8920000000000003,33.0,25.33333333333333,50.0,102.11111111111111,0.5477944444444445,31.87838604674804,27.469462240481644
641,22200318,1610612761,TOR,1610612740,NOP,2022-23,29,40,2022-11-30,69,26.7,24.0,29.5,23.5,22.9,23.2,100.8,105.2,29.8,23.5,27.8,20.5,0.4626,0.5553999999999999,0.4093,0.4649,0.2989,0.3109,0.8698,0.755,6.4,5.8,4.0,3.6,3.8,1.4,6.2,8.4,106.92,122.24,1.407,4.225,25.33333333333333,33.0,55.66666666666666,100.9,0.5520833333333334,28.447257709017546,28.454713477985248
642,22200323,1610612758,SAC,1610612754,IND,2022-23,33,20,2022-11-30,53,29.6,22.5,32.3,26.0,23.5,22.7,104.6,103.0,31.5,25.5,29.9,16.0,0.5371,0.502,0.4649,0.4093,0.3109,0.2989,0.9242,0.7924,5.1,5.4,3.4,3.0,2.3,2.8,8.6,8.2,114.14,119.87,2.833,3.4170000000000003,24.666666666666668,31.33333333333333,65.66666666666667,102.03333333333332,0.5389333333333333,28.543456077726955,28.171778933465607
643,22200317,1610612750,MIN,1610612763,MEM,2022-23,27,26,2022-11-30,53,32.3,26.0,29.6,22.5,23.1,22.2,106.0,96.0,30.7,20.5,29.0,21.5,0.6023,0.5598,0.5282,0.4822,0.3719,0.408,0.7590999999999999,0.5476,5.2,3.3,3.8,2.6,2.3,2.0,8.7,8.9,122.24,106.92,2.823,2.675,31.33333333333333,24.666666666666668,63.0,102.2,0.5726333333333333,31.901339617389787,29.23573475681217
644,22200316,1610612752,NYK,1610612749,MIL,2022-23,20,22,2022-11-30,42,30.7,20.5,29.4,22.5,24.2,22.9,104.0,99.6,29.5,25.0,33.7,23.5,0.5323,0.4579,0.466,0.4935,0.3236,0.2615,0.8666,0.4791999999999999,5.3,5.4,3.0,4.2,3.3,2.4,8.2,8.3,118.09,107.1,4.225,1.407,32.333333333333336,38.66666666666666,50.0,102.11111111111111,0.5477944444444445,28.04145696697235,26.837744949488208
645,22200317,1610612763,MEM,1610612750,MIN,2022-23,26,27,2022-11-30,53,32.1,22.0,27.8,20.0,25.0,23.4,103.0,104.6,28.0,24.0,30.0,24.5,0.5829,0.5660000000000001,0.5114,0.4766,0.3619,0.2802,0.5626,0.6750999999999999,4.2,4.1,3.0,3.4,3.6,2.7,9.7,7.7,124.51000000000002,108.58,3.025,2.814,33.333333333333336,29.666666666666668,63.0,102.2,0.5726333333333333,28.821028298835508,29.29012074704384
646,22200313,1610612753,ORL,1610612737,ATL,2022-23,27,38,2022-11-30,65,28.3,23.5,24.3,15.5,21.8,23.5,101.8,102.6,28.0,22.5,28.3,17.5,0.5660000000000001,0.5829,0.5025999999999999,0.4707,0.3384,0.4166999999999999,0.7892999999999999,0.7817999999999999,5.0,5.2,4.2,3.0,1.8,2.1,8.2,8.6,111.12,120.84,2.345,1.932,29.666666666666668,33.333333333333336,46.0,104.2,0.51915,28.33050394188964,28.30908430203015
647,22200312,1610612755,PHI,1610612739,CLE,2022-23,21,25,2022-11-30,46,27.9,21.5,30.2,25.0,21.1,22.6,103.0,101.2,29.2,22.5,28.5,22.5,0.5649,0.6104999999999999,0.4935,0.466,0.4039,0.4049999999999999,0.7966,0.6083999999999999,5.0,3.7,3.6,4.2,1.4,3.8,7.9,9.3,108.58,124.51000000000002,1.5239999999999998,1.976,27.666666666666668,37.0,55.333333333333336,99.96666666666668,0.5866833333333333,28.26513688187371,28.375508879096444
648,22200325,1610612742,DAL,1610612765,DET,2022-23,36,36,2022-12-01,72,30.2,24.0,28.3,22.5,22.0,21.9,99.8,98.8,27.4,19.5,27.7,17.5,0.5988,0.5635,0.4902,0.4989,0.4035,0.3814,0.6678999999999999,0.6453,5.9,4.8,3.1,3.4,2.5,2.5,7.8,8.5,122.04,114.75,1.923,2.325,32.666666666666664,26.666666666666668,57.66666666666666,100.6,0.5455666666666666,30.75764790407139,29.60829116337818
649,22200325,1610612765,DET,1610612742,DAL,2022-23,36,36,2022-12-01,72,28.3,22.5,30.2,24.0,21.9,22.0,98.8,99.8,27.7,17.5,27.4,19.5,0.5635,0.5988,0.4989,0.4902,0.3814,0.4035,0.6453,0.6678999999999999,4.8,5.9,3.4,3.1,2.5,2.5,8.5,7.8,114.75,122.04,2.325,1.923,26.666666666666668,32.666666666666664,57.66666666666666,100.6,0.5455666666666666,25.073675691291463,29.330792558531748
650,22200326,1610612766,CHA,1610612764,WAS,2022-23,36,31,2022-12-02,67,25.8,16.5,26.6,21.0,23.6,21.8,101.0,105.0,31.6,24.0,27.5,20.5,0.5069,0.4479,0.4543999999999999,0.5007,0.267,0.2672,0.4358000000000001,0.5726,3.7,3.4,3.2,3.0,2.7,2.9,6.3,8.7,103.24,112.82,2.772,1.5039999999999998,23.0,33.0,53.0,101.36666666666667,0.4992240740740741,27.407527329757,28.868653577058463
651,22200335,1610612762,UTA,1610612754,IND,2022-23,35,24,2022-12-02,59,28.5,21.5,29.0,22.5,22.8,24.7,101.0,100.4,28.3,22.5,29.5,22.0,0.5697,0.5076,0.4812,0.4915,0.3622999999999999,0.4436,0.557,0.747,3.9,4.0,4.1,4.1,3.3,2.5,8.3,7.6,114.5,129.31,2.027,3.313,31.33333333333333,29.33333333333333,59.0,102.6,0.5542166666666667,28.949353268149885,28.11728434684279
652,22200331,1610612749,MIL,1610612747,LAL,2022-23,31,33,2022-12-02,64,29.7,23.0,23.6,15.0,22.8,22.6,101.0,102.2,29.5,22.0,28.3,22.5,0.5832,0.524,0.483,0.5423,0.4628,0.3107,0.6624000000000001,0.705,4.5,5.1,3.5,4.4,2.6,2.2,8.9,8.8,116.01000000000002,117.86,2.465,2.675,29.33333333333333,31.33333333333333,54.0,103.16666666666669,0.5877166666666667,31.81009238615835,28.12669756132606
653,22200329,1610612751,BKN,1610612761,TOR,2022-23,41,17,2022-12-02,58,29.0,22.5,28.5,21.5,21.8,23.6,100.4,101.0,28.1,23.5,29.7,23.0,0.5918,0.5721,0.5292999999999999,0.4714,0.3271,0.4337999999999999,0.7481,0.8281000000000001,4.0,3.9,3.0,3.2,1.4,1.9,8.9,8.6,116.32,121.52,3.633,2.765,27.666666666666668,27.33333333333333,58.0,103.66666666666669,0.4901666666666667,26.414685275911943,28.426356401225146
654,22200336,1610612741,CHI,1610612744,GSW,2022-23,33,35,2022-12-02,68,26.6,21.0,25.8,16.5,22.5,22.5,102.2,101.0,29.7,22.5,30.8,23.5,0.5259,0.5678,0.4819,0.4881999999999998,0.2516,0.2524,0.8150000000000001,0.7893,4.0,6.1,3.7,3.2,2.4,1.0,8.6,8.9,105.16,113.98,2.719,2.576,27.33333333333333,27.666666666666668,58.0,100.5,0.5607833333333333,27.94691459108759,28.51064024186672
655,22200334,1610612745,HOU,1610612756,PHX,2022-23,27,36,2022-12-02,63,29.4,23.0,31.3,25.0,21.4,24.8,101.2,103.4,31.3,16.0,26.0,18.5,0.5922,0.6355999999999999,0.518,0.3927,0.3708,0.4641,0.7388999999999999,0.7501,5.1,4.5,5.0,3.5,2.9,2.7,8.2,8.1,116.32,111.12,1.644,2.214,28.666666666666668,39.0,53.0,103.71111111111112,0.5532222222222222,25.77762181375901,29.02861290311208
656,22200327,1610612743,DEN,1610612737,ATL,2022-23,25,28,2022-12-02,53,32.0,25.0,31.3,22.0,22.6,22.8,99.4,106.6,27.5,20.5,31.6,24.0,0.6308,0.6498,0.5599,0.5114,0.4436,0.3622999999999999,0.5726,0.4358000000000001,4.3,4.6,2.8,3.4,2.5,3.3,8.1,9.8,129.31,114.5,3.313,2.027,39.0,28.666666666666668,62.66666666666666,101.06666666666666,0.5763833333333334,31.56256781321825,28.449463291627428
657,22200333,1610612740,NOP,1610612759,SAS,2022-23,26,24,2022-12-02,50,31.3,25.0,29.4,23.0,22.8,23.2,103.2,102.0,29.0,17.5,28.5,21.0,0.5950999999999999,0.5338999999999999,0.5114,0.5599,0.4641,0.3708,0.7148,0.6195,5.3,4.3,3.5,5.0,2.6,2.3,8.7,10.3,121.52,116.32,2.447,1.432,33.0,23.0,48.0,102.03333333333332,0.5674666666666666,29.37660224316544,29.61026218680309
658,22200334,1610612756,PHX,1610612745,HOU,2022-23,36,27,2022-12-02,63,28.7,22.5,29.7,21.0,24.8,21.4,101.4,100.4,28.9,22.0,28.8,22.5,0.524,0.5832,0.4714,0.5292999999999999,0.3099999999999999,0.4039,0.6195,0.7148,3.4,3.7,2.8,4.8,3.0,3.5,8.8,8.9,112.82,103.24,2.681,2.7350000000000003,28.33333333333333,28.666666666666668,53.0,103.71111111111112,0.5532222222222222,28.09771014351588,27.810460312431264
659,22200328,1610612748,MIA,1610612738,BOS,2022-23,27,27,2022-12-02,54,30.5,25.0,27.8,20.0,23.6,22.1,102.8,94.4,31.5,26.5,27.9,24.0,0.5689,0.506,0.4930999999999999,0.4509,0.3701,0.4008,0.7308,0.7933000000000001,4.6,4.3,3.4,2.8,3.4,2.7,7.7,8.4,119.64,108.43,2.5420000000000003,3.617,28.666666666666668,28.33333333333333,62.5,101.26666666666668,0.5138166666666666,29.74633492118672,28.71439320248845
660,22200329,1610612761,TOR,1610612751,BKN,2022-23,17,41,2022-12-02,58,26.9,24.0,27.8,21.5,22.8,22.2,100.4,101.4,30.8,23.5,29.7,22.5,0.4816,0.5594,0.4255,0.5493,0.3089,0.367,0.8281000000000001,0.7481,5.9,5.6,4.2,3.3,3.8,3.6,6.0,9.4,108.43,119.64,1.432,2.447,26.33333333333333,23.0,58.0,103.66666666666669,0.4901666666666667,28.370995352814383,28.631402741431287
661,22200332,1610612755,PHI,1610612763,MEM,2022-23,30,29,2022-12-02,59,28.0,22.0,33.6,20.0,21.0,22.2,102.0,103.2,28.8,22.5,28.9,22.0,0.5721,0.5918,0.5006,0.514,0.4039,0.3099999999999999,0.7933000000000001,0.7308,4.9,4.5,3.8,2.5,1.5,1.9,8.1,8.2,110.02,104.65,1.577,3.672,26.666666666666668,26.0,59.333333333333336,102.13333333333334,0.5808,28.245467598684808,29.09697750860838
662,22200326,1610612764,WAS,1610612766,CHA,2022-23,31,36,2022-12-02,67,31.2,24.5,26.5,19.5,22.1,23.6,103.4,101.2,28.9,23.0,29.8,25.5,0.6229,0.5716,0.5423,0.483,0.4099,0.3525999999999999,0.6814,0.7333000000000001,5.6,5.9,3.2,3.7,1.0,2.4,9.4,6.0,119.47,125.16,2.675,2.465,30.666666666666668,39.333333333333336,53.0,101.36666666666667,0.4992240740740741,29.0831833241571,27.878244745527844
663,22200330,1610612739,CLE,1610612753,ORL,2022-23,27,25,2022-12-02,52,27.8,20.0,30.5,25.0,22.2,22.8,94.4,102.8,26.0,17.5,27.2,20.5,0.5678,0.5259,0.5007,0.4543999999999999,0.4008,0.3701,0.705,0.6624000000000001,3.9,2.8,2.5,3.8,2.5,1.8,8.4,7.7,117.86,116.01000000000002,3.672,1.577,23.0,26.33333333333333,54.0,102.26666666666668,0.5156666666666667,29.26869818470276,26.924273629921668
664,22200327,1610612737,ATL,1610612743,DEN,2022-23,28,25,2022-12-02,53,29.7,21.0,28.7,22.5,23.4,22.6,105.0,101.0,29.7,23.0,28.1,23.5,0.5338999999999999,0.5950999999999999,0.4881999999999998,0.4819,0.2672,0.267,0.7745,0.5526000000000001,5.4,4.5,2.6,3.8,2.3,2.6,8.7,6.3,113.98,105.16,2.765,3.633,34.333333333333336,31.666666666666668,62.66666666666666,101.06666666666666,0.5763833333333334,27.01163300371786,27.67626559284712
665,22200333,1610612759,SAS,1610612740,NOP,2022-23,24,26,2022-12-02,50,26.5,19.5,31.2,24.5,24.2,23.9,101.2,104.0,32.8,28.0,29.0,22.5,0.5076,0.5697,0.4606,0.5054000000000001,0.3107,0.4628,0.7501,0.7388999999999999,2.8,3.9,4.1,4.1,3.5,3.0,7.6,8.9,104.65,110.02,2.576,2.719,30.0,29.666666666666668,48.0,102.03333333333332,0.5674666666666666,27.33316613536806,28.53267928140331
666,22200331,1610612747,LAL,1610612749,MIL,2022-23,33,31,2022-12-02,64,27.8,21.5,26.9,24.0,23.2,22.8,105.8,106.0,27.2,20.5,26.0,17.5,0.506,0.5689,0.4509,0.4930999999999999,0.3525999999999999,0.4099,0.747,0.557,6.1,4.0,4.2,3.1,2.7,3.4,9.9,10.1,104.85,130.19,1.49,2.4200000000000004,29.666666666666668,30.0,54.0,103.16666666666669,0.5877166666666667,25.826866640577364,26.68861953357977
667,22200332,1610612763,MEM,1610612755,PHI,2022-23,29,30,2022-12-02,59,31.3,22.0,32.0,25.0,24.7,22.8,104.0,101.2,27.9,24.0,31.5,26.5,0.5716,0.6229,0.5054000000000001,0.4606,0.3519,0.4334,0.5526000000000001,0.7745,4.5,4.9,3.3,4.2,3.6,3.8,9.8,8.1,120.54,88.53,2.7350000000000003,2.681,31.666666666666668,34.333333333333336,59.333333333333336,102.13333333333334,0.5808,28.94730488430532,28.107611876815465
668,22200336,1610612744,GSW,1610612741,CHI,2022-23,35,33,2022-12-02,68,33.6,20.0,28.0,22.0,22.6,23.4,106.2,102.6,28.5,21.0,29.0,17.5,0.6498,0.6308,0.5493,0.4255,0.4334,0.3519,0.875,0.728,4.2,5.1,4.4,3.5,1.8,2.5,10.1,9.9,125.16,119.47,2.214,1.644,36.0,29.0,58.0,100.5,0.5607833333333333,30.19289053028872,28.069210384784807
669,22200335,1610612754,IND,1610612762,UTA,2022-23,24,35,2022-12-02,59,23.6,15.0,29.7,23.0,22.5,22.5,106.6,99.4,29.8,25.5,28.9,23.0,0.4479,0.5069,0.3927,0.518,0.2524,0.2516,0.7333000000000001,0.6814,4.3,5.3,4.8,2.8,1.9,1.5,8.9,7.6,88.53,120.54,1.5039999999999998,2.772,26.0,26.666666666666668,59.0,102.6,0.5542166666666667,25.45867515415173,28.128633145957235
670,22200328,1610612738,BOS,1610612748,MIA,2022-23,27,27,2022-12-02,54,34.3,26.5,28.6,23.5,23.9,24.2,106.0,105.8,26.0,18.5,31.3,16.0,0.6355999999999999,0.5922,0.514,0.5006,0.4337999999999999,0.3271,0.728,0.875,4.5,5.4,3.1,4.2,2.2,2.6,10.3,8.7,130.19,104.85,3.617,2.5420000000000003,39.333333333333336,30.666666666666668,62.5,101.26666666666668,0.5138166666666666,30.261268263434367,27.338417395911417
671,22200330,1610612753,ORL,1610612739,CLE,2022-23,25,27,2022-12-02,52,28.6,23.5,34.3,26.5,22.2,21.0,102.6,106.2,29.0,22.5,32.8,28.0,0.5594,0.4816,0.4915,0.4812,0.367,0.3089,0.7893,0.8150000000000001,5.1,4.2,3.8,2.6,1.9,1.4,7.6,8.3,111.12,116.32,2.4200000000000004,1.49,29.0,36.0,54.0,102.26666666666668,0.5156666666666667,28.3463757510993,28.43991151934725
672,22200337,1610612752,NYK,1610612742,DAL,2022-23,32,20,2022-12-03,52,29.7,19.5,25.7,20.5,24.2,21.1,103.2,103.8,29.1,23.5,29.2,21.0,0.5223,0.5267000000000001,0.454,0.5027,0.3336,0.3503,0.8888,0.8364,4.6,6.0,2.8,2.5,3.0,3.3,8.6,6.5,114.55,104.6,4.275,2.522,28.666666666666668,26.666666666666668,59.333333333333336,102.4,0.5466166666666668,28.141539188177,29.382781556257427
673,22200341,1610612760,OKC,1610612750,MIN,2022-23,32,29,2022-12-03,61,29.5,21.5,26.0,21.5,24.4,22.4,103.8,103.2,34.8,26.5,32.0,16.0,0.5441999999999999,0.4916999999999999,0.4851,0.4052999999999999,0.3712999999999999,0.3707,0.7633,0.8417,3.5,5.4,2.5,4.3,2.6,3.0,6.8,7.2,113.35,109.98,2.1100000000000003,2.1940000000000004,26.666666666666668,28.666666666666668,53.0,108.16666666666669,0.4973166666666666,28.00095771353116,29.2857363430611
674,22200338,1610612758,SAC,1610612746,LAC,2022-23,38,24,2022-12-03,62,29.5,22.5,30.4,24.0,24.1,22.6,106.2,96.8,30.6,21.5,32.2,25.0,0.5267000000000001,0.5223,0.455,0.478,0.3102,0.3005,0.9042,0.6374,4.8,3.9,3.6,3.4,2.5,3.1,9.5,8.8,111.92,124.45,2.658,2.72,27.0,32.333333333333336,55.0,99.7,0.5275,28.6185501636208,28.04290426865152
675,22200343,1610612762,UTA,1610612757,POR,2022-23,31,40,2022-12-03,71,29.0,21.5,28.4,23.0,22.5,21.8,101.6,101.8,28.1,22.5,28.1,22.0,0.5881,0.5419,0.4921,0.4638,0.3806,0.2734999999999999,0.557,0.7924,3.9,4.8,4.1,3.2,2.8,2.1,8.4,8.0,115.46,122.66,2.037,1.332,32.333333333333336,27.0,43.0,100.1,0.5292333333333333,28.917551477704706,29.53020646639556
676,22200337,1610612742,DAL,1610612752,NYK,2022-23,20,32,2022-12-03,52,30.4,24.0,29.5,22.5,21.7,23.1,98.8,98.2,28.2,19.5,29.4,22.5,0.611,0.5305,0.5027,0.454,0.4042,0.4256,0.6845999999999999,0.7643000000000001,6.0,4.6,2.9,4.6,2.1,2.8,7.2,6.8,124.45,111.92,2.123,2.8230000000000004,35.0,30.0,59.333333333333336,102.4,0.5466166666666668,30.73492049904975,27.48359810318449
677,22200342,1610612745,HOU,1610612744,GSW,2022-23,23,39,2022-12-03,62,28.4,23.0,29.0,21.5,21.6,22.2,102.0,106.2,32.0,16.0,34.8,26.5,0.5532999999999999,0.5790000000000001,0.4844,0.4931999999999999,0.3251,0.3426,0.7158,0.8281000000000001,5.8,6.1,5.1,3.8,3.1,2.5,8.0,8.4,110.75,122.62,1.302,2.35,30.0,35.0,68.0,104.13333333333334,0.5538333333333333,25.93454921042132,28.58858860661025
678,22200339,1610612749,MIL,1610612766,CHA,2022-23,30,24,2022-12-03,54,30.1,23.0,28.1,23.5,23.2,24.0,101.2,107.0,30.1,22.0,31.2,23.5,0.5790000000000001,0.5532999999999999,0.488,0.4423,0.4356,0.3267,0.6374,0.9042,4.7,4.0,3.4,3.6,3.0,2.6,8.8,9.5,117.61,111.61,2.558,2.2,31.33333333333333,28.666666666666668,68.33333333333333,101.96666666666668,0.5446833333333333,31.702370700651137,28.02940779548734
679,22200339,1610612766,CHA,1610612749,MIL,2022-23,24,30,2022-12-03,54,26.4,16.5,27.6,15.0,24.0,23.2,101.6,102.0,32.2,25.0,30.6,21.5,0.4916999999999999,0.5441999999999999,0.4423,0.488,0.2734999999999999,0.3806,0.5358,0.7716999999999999,4.6,5.3,3.2,4.1,3.3,3.0,6.5,8.6,104.6,114.55,2.522,4.275,28.0,24.0,68.33333333333333,101.96666666666668,0.5446833333333333,27.3184275497717,26.754741196818568
680,22200340,1610612761,TOR,1610612753,ORL,2022-23,36,22,2022-12-03,58,25.7,20.5,29.7,19.5,22.4,24.4,101.8,101.6,31.2,23.5,30.1,22.0,0.4585999999999999,0.5574,0.4052999999999999,0.4851,0.3005,0.3102,0.8281000000000001,0.7158,6.1,5.8,4.6,2.9,3.7,2.2,6.2,8.7,102.05,107.92,1.332,2.037,24.0,28.0,53.66666666666666,101.16666666666666,0.5384833333333333,28.305674718934213,26.873014194004
681,22200343,1610612757,POR,1610612762,UTA,2022-23,40,31,2022-12-03,71,26.0,21.5,29.5,21.5,22.2,21.6,96.8,106.2,28.1,22.0,28.1,22.5,0.5305,0.611,0.4638,0.4921,0.3426,0.3251,0.7716999999999999,0.5358,3.4,5.1,2.5,2.8,1.9,1.6,8.7,6.2,107.92,102.05,2.2,2.558,25.33333333333333,35.333333333333336,43.0,100.1,0.5292333333333333,27.614032098573468,28.060198652139583
682,22200342,1610612744,GSW,1610612745,HOU,2022-23,39,23,2022-12-03,62,33.2,20.0,32.5,27.0,22.6,24.1,107.0,101.2,29.2,21.0,29.1,23.5,0.6476,0.607,0.5448999999999999,0.5282,0.4256,0.4042,0.8417,0.7633,4.0,4.7,4.3,2.5,1.6,1.9,9.6,7.9,122.66,115.46,2.1940000000000004,2.1100000000000003,35.333333333333336,25.33333333333333,68.0,104.13333333333334,0.5538333333333333,30.327043128831384,27.803890439878582
