GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,PTS_QTR1,OPP_PTS_QTR1,Total_First_Quarter_Points,GAME_DATE,MONTH,Home_Away,Recent_Trend_Team,Recent_Trend_Opponent,Head_to_Head_Q1
21701222,1610612753,ORL,1610612764,WAS,26,23,49,2018-04-11,4,Home,"[21, 24, 25, 33, 27]","[22, 22, 26, 24, 27]",63.0
21701222,1610612764,WAS,1610612753,ORL,23,26,49,2018-04-11,4,Away,"[22, 22, 26, 24, 27]","[21, 24, 25, 33, 27]",63.0
21701229,1610612762,UTA,1610612757,POR,21,28,49,2018-04-11,4,Away,"[33, 30, 36, 24, 28]","[23, 33, 17, 22, 32]",49.333333333333336
21701229,1610612757,POR,1610612762,UTA,28,21,49,2018-04-11,4,Home,"[23, 33, 17, 22, 32]","[33, 30, 36, 24, 28]",49.333333333333336
21701228,1610612747,LAL,1610612746,LAC,39,32,71,2018-04-11,4,Away,"[16, 21, 26, 29, 31]","[23, 26, 26, 17, 30]",56.333333333333336
21701228,1610612746,LAC,1610612747,LAL,32,39,71,2018-04-11,4,Home,"[23, 26, 26, 17, 30]","[16, 21, 26, 29, 31]",56.333333333333336
21701226,1610612740,NOP,1610612759,SAS,27,26,53,2018-04-11,4,Home,"[31, 40, 39, 32, 28]","[17, 32, 30, 31, 26]",54.66666666666666
21701226,1610612759,SAS,1610612740,NOP,26,27,53,2018-04-11,4,Away,"[17, 32, 30, 31, 26]","[31, 40, 39, 32, 28]",54.66666666666666
21701219,1610612738,BOS,1610612751,BKN,27,22,49,2018-04-11,4,Home,"[30, 31, 30, 20, 31]","[29, 28, 30, 22, 28]",51.66666666666666
21701219,1610612751,BKN,1610612738,BOS,22,27,49,2018-04-11,4,Away,"[29, 28, 30, 22, 28]","[30, 31, 30, 20, 31]",51.66666666666666
21701230,1610612758,SAC,1610612745,HOU,28,22,50,2018-04-11,4,Home,"[25, 25, 22, 19, 25]","[23, 30, 36, 35, 17]",48.0
21701230,1610612745,HOU,1610612758,SAC,22,28,50,2018-04-11,4,Away,"[23, 30, 36, 35, 17]","[25, 25, 22, 19, 25]",48.0
21701224,1610612741,CHI,1610612765,DET,21,35,56,2018-04-11,4,Home,"[26, 23, 30, 19, 36]","[32, 22, 22, 28, 33]",57.333333333333336
21701224,1610612765,DET,1610612741,CHI,35,21,56,2018-04-11,4,Away,"[32, 22, 22, 28, 33]","[26, 23, 30, 19, 36]",57.333333333333336
21701227,1610612763,MEM,1610612760,OKC,28,38,66,2018-04-11,4,Away,"[26, 30, 22, 23, 24]","[21, 36, 27, 20, 28]",57.66666666666666
21701227,1610612760,OKC,1610612763,MEM,38,28,66,2018-04-11,4,Home,"[21, 36, 27, 20, 28]","[26, 30, 22, 23, 24]",57.66666666666666
21701220,1610612739,CLE,1610612752,NYK,20,20,40,2018-04-11,4,Home,"[26, 28, 39, 28, 18]","[25, 28, 34, 25, 27]",48.66666666666666
21701220,1610612752,NYK,1610612739,CLE,20,20,40,2018-04-11,4,Away,"[25, 28, 34, 25, 27]","[26, 28, 39, 28, 18]",48.66666666666666
21701221,1610612761,TOR,1610612748,MIA,29,27,56,2018-04-11,4,Away,"[32, 35, 26, 14, 24]","[27, 23, 23, 30, 32]",47.5
21701221,1610612748,MIA,1610612761,TOR,27,29,56,2018-04-11,4,Home,"[27, 23, 23, 30, 32]","[32, 35, 26, 14, 24]",47.5
21701225,1610612750,MIN,1610612743,DEN,29,26,55,2018-04-11,4,Home,"[20, 30, 24, 26, 16]","[28, 33, 27, 27, 22]",50.0
21701225,1610612743,DEN,1610612750,MIN,26,29,55,2018-04-11,4,Away,"[28, 33, 27, 27, 22]","[20, 30, 24, 26, 16]",50.0
21701218,1610612745,HOU,1610612747,LAL,23,16,39,2018-04-10,4,Away,"[30, 36, 35, 17, 22]","[21, 26, 29, 31, 22]",64.66666666666667
21701218,1610612747,LAL,1610612745,HOU,16,23,39,2018-04-10,4,Home,"[21, 26, 29, 31, 22]","[30, 36, 35, 17, 22]",64.66666666666667
21701217,1610612762,UTA,1610612744,GSW,33,16,49,2018-04-10,4,Home,"[30, 36, 24, 28, 29]","[33, 32, 26, 24, 22]",50.66666666666666
21701217,1610612744,GSW,1610612762,UTA,16,33,49,2018-04-10,4,Away,"[33, 32, 26, 24, 22]","[30, 36, 24, 28, 29]",50.66666666666666
21701213,1610612754,IND,1610612766,CHA,25,37,62,2018-04-10,4,Home,"[31, 14, 27, 26, 22]","[25, 43, 22, 29, 27]",62.66666666666666
21701213,1610612766,CHA,1610612754,IND,37,25,62,2018-04-10,4,Away,"[25, 43, 22, 29, 27]","[31, 14, 27, 26, 22]",62.66666666666666
21701215,1610612738,BOS,1610612764,WAS,30,22,52,2018-04-10,4,Away,"[31, 30, 20, 31, 31]","[22, 26, 24, 27, 30]",55.66666666666666
21701215,1610612764,WAS,1610612738,BOS,22,30,52,2018-04-10,4,Home,"[22, 26, 24, 27, 30]","[31, 30, 20, 31, 31]",55.66666666666666
21701214,1610612737,ATL,1610612755,PHI,32,27,59,2018-04-10,4,Home,"[24, 21, 29, 25, 21]","[28, 41, 36, 28, 28]",58.0
21701214,1610612755,PHI,1610612737,ATL,27,32,59,2018-04-10,4,Away,"[28, 41, 36, 28, 28]","[24, 21, 29, 25, 21]",58.0
21701216,1610612742,DAL,1610612756,PHX,26,29,55,2018-04-10,4,Home,"[20, 24, 22, 22, 25]","[29, 21, 22, 24, 25]",50.0
21701216,1610612756,PHX,1610612742,DAL,29,26,55,2018-04-10,4,Away,"[29, 21, 22, 24, 25]","[20, 24, 22, 22, 25]",50.0
21701207,1610612752,NYK,1610612739,CLE,25,26,51,2018-04-09,4,Home,"[28, 34, 25, 27, 28]","[28, 39, 28, 18, 29]",47.5
21701207,1610612739,CLE,1610612752,NYK,26,25,51,2018-04-09,4,Away,"[28, 39, 28, 18, 29]","[28, 34, 25, 27, 28]",47.5
21701208,1610612753,ORL,1610612749,MIL,21,31,52,2018-04-09,4,Away,"[24, 25, 33, 27, 18]","[31, 24, 26, 34, 39]",56.0
21701208,1610612749,MIL,1610612753,ORL,31,21,52,2018-04-09,4,Home,"[31, 24, 26, 34, 39]","[24, 25, 33, 27, 18]",56.0
21701204,1610612761,TOR,1610612765,DET,32,32,64,2018-04-09,4,Away,"[35, 26, 14, 24, 33]","[22, 22, 28, 33, 30]",51.66666666666666
21701204,1610612765,DET,1610612761,TOR,32,32,64,2018-04-09,4,Home,"[22, 22, 28, 33, 30]","[35, 26, 14, 24, 33]",51.66666666666666
21701206,1610612748,MIA,1610612760,OKC,27,21,48,2018-04-09,4,Home,"[23, 23, 30, 32, 29]","[36, 27, 20, 28, 29]",42.0
21701206,1610612760,OKC,1610612748,MIA,21,27,48,2018-04-09,4,Away,"[36, 27, 20, 28, 29]","[23, 23, 30, 32, 29]",42.0
21701210,1610612758,SAC,1610612759,SAS,25,17,42,2018-04-09,4,Away,"[25, 22, 19, 25, 28]","[32, 30, 31, 26, 24]",54.333333333333336
21701210,1610612759,SAS,1610612758,SAC,17,25,42,2018-04-09,4,Home,"[32, 30, 31, 26, 24]","[25, 22, 19, 25, 28]",54.333333333333336
21701209,1610612750,MIN,1610612763,MEM,20,26,46,2018-04-09,4,Home,"[30, 24, 26, 16, 34]","[30, 22, 23, 24, 14]",53.0
21701209,1610612763,MEM,1610612750,MIN,26,20,46,2018-04-09,4,Away,"[30, 22, 23, 24, 14]","[30, 24, 26, 16, 34]",53.0
21701205,1610612751,BKN,1610612741,CHI,29,26,55,2018-04-09,4,Home,"[28, 30, 22, 28, 22]","[23, 30, 19, 36, 30]",49.0
21701205,1610612741,CHI,1610612751,BKN,26,29,55,2018-04-09,4,Away,"[23, 30, 19, 36, 30]","[28, 30, 22, 28, 22]",49.0
21701212,1610612746,LAC,1610612740,NOP,23,31,54,2018-04-09,4,Home,"[26, 26, 17, 30, 23]","[40, 39, 32, 28, 29]",59.66666666666666
21701212,1610612740,NOP,1610612746,LAC,31,23,54,2018-04-09,4,Away,"[40, 39, 32, 28, 29]","[26, 26, 17, 30, 23]",59.66666666666666
21701211,1610612743,DEN,1610612757,POR,28,23,51,2018-04-09,4,Home,"[33, 27, 27, 22, 27]","[33, 17, 22, 32, 26]",45.0
21701211,1610612757,POR,1610612743,DEN,23,28,51,2018-04-09,4,Away,"[33, 17, 22, 32, 26]","[33, 27, 27, 22, 27]",45.0
21701197,1610612766,CHA,1610612754,IND,25,31,56,2018-04-08,4,Home,"[43, 22, 29, 27, 26]","[14, 27, 26, 22, 28]",66.0
21701197,1610612754,IND,1610612766,CHA,31,25,56,2018-04-08,4,Away,"[14, 27, 26, 22, 28]","[43, 22, 29, 27, 26]",66.0
21701203,1610612756,PHX,1610612744,GSW,29,33,62,2018-04-08,4,Home,"[21, 22, 24, 25, 32]","[32, 26, 24, 22, 28]",53.0
21701203,1610612744,GSW,1610612756,PHX,33,29,62,2018-04-08,4,Away,"[32, 26, 24, 22, 28]","[21, 22, 24, 25, 32]",53.0
21701200,1610612761,TOR,1610612753,ORL,35,24,59,2018-04-08,4,Home,"[26, 14, 24, 33, 25]","[25, 33, 27, 18, 24]",64.0
21701200,1610612753,ORL,1610612761,TOR,24,35,59,2018-04-08,4,Away,"[25, 33, 27, 18, 24]","[26, 14, 24, 33, 25]",64.0
21701198,1610612755,PHI,1610612742,DAL,28,20,48,2018-04-08,4,Home,"[41, 36, 28, 28, 30]","[24, 22, 22, 25, 20]",55.0
21701198,1610612742,DAL,1610612755,PHI,20,28,48,2018-04-08,4,Away,"[24, 22, 22, 25, 20]","[41, 36, 28, 28, 30]",55.0
21701201,1610612762,UTA,1610612747,LAL,30,21,51,2018-04-08,4,Away,"[36, 24, 28, 29, 24]","[26, 29, 31, 22, 34]",51.0
21701201,1610612747,LAL,1610612762,UTA,21,30,51,2018-04-08,4,Home,"[26, 29, 31, 22, 34]","[36, 24, 28, 29, 24]",51.0
21701195,1610612740,NOP,1610612744,GSW,40,32,72,2018-04-07,4,Away,"[39, 32, 28, 29, 24]","[26, 24, 22, 28, 27]",57.333333333333336
21701195,1610612744,GSW,1610612740,NOP,32,40,72,2018-04-07,4,Home,"[26, 24, 22, 28, 27]","[39, 32, 28, 29, 24]",57.333333333333336
21701196,1610612757,POR,1610612759,SAS,33,32,65,2018-04-07,4,Away,"[17, 22, 32, 26, 28]","[30, 31, 26, 24, 24]",50.5
21701196,1610612759,SAS,1610612757,POR,32,33,65,2018-04-07,4,Home,"[30, 31, 26, 24, 24]","[17, 22, 32, 26, 28]",50.5
21701193,1610612751,BKN,1610612741,CHI,28,23,51,2018-04-07,4,Away,"[30, 22, 28, 22, 36]","[30, 19, 36, 30, 21]",47.0
21701193,1610612741,CHI,1610612751,BKN,23,28,51,2018-04-07,4,Home,"[30, 19, 36, 30, 21]","[30, 22, 28, 22, 36]",47.0
21701191,1610612743,DEN,1610612746,LAC,33,26,59,2018-04-07,4,Away,"[27, 27, 22, 27, 23]","[26, 17, 30, 23, 27]",56.5
21701191,1610612746,LAC,1610612743,DEN,26,33,59,2018-04-07,4,Home,"[26, 17, 30, 23, 27]","[27, 27, 22, 27, 23]",56.5
21701194,1610612745,HOU,1610612760,OKC,30,36,66,2018-04-07,4,Home,"[36, 35, 17, 22, 31]","[27, 20, 28, 29, 17]",54.5
21701194,1610612760,OKC,1610612745,HOU,36,30,66,2018-04-07,4,Away,"[27, 20, 28, 29, 17]","[36, 35, 17, 22, 31]",54.5
21701192,1610612752,NYK,1610612749,MIL,28,31,59,2018-04-07,4,Home,"[34, 25, 27, 28, 22]","[24, 26, 34, 39, 29]",52.0
21701192,1610612749,MIL,1610612752,NYK,31,28,59,2018-04-07,4,Away,"[24, 26, 34, 39, 29]","[34, 25, 27, 28, 22]",52.0
21701183,1610612739,CLE,1610612755,PHI,28,41,69,2018-04-06,4,Away,"[39, 28, 18, 29, 22]","[36, 28, 28, 30, 37]",53.0
21701183,1610612755,PHI,1610612739,CLE,41,28,69,2018-04-06,4,Home,"[36, 28, 28, 30, 37]","[39, 28, 18, 29, 22]",53.0
21701182,1610612753,ORL,1610612766,CHA,25,43,68,2018-04-06,4,Home,"[33, 27, 18, 24, 33]","[22, 29, 27, 26, 27]",48.66666666666666
21701182,1610612766,CHA,1610612753,ORL,43,25,68,2018-04-06,4,Away,"[22, 29, 27, 26, 27]","[33, 27, 18, 24, 33]",48.66666666666666
21701190,1610612750,MIN,1610612747,LAL,30,26,56,2018-04-06,4,Away,"[24, 26, 16, 34, 25]","[29, 31, 22, 34, 32]",57.0
21701190,1610612747,LAL,1610612750,MIN,26,30,56,2018-04-06,4,Home,"[29, 31, 22, 34, 32]","[24, 26, 16, 34, 25]",57.0
21701181,1610612765,DET,1610612742,DAL,22,24,46,2018-04-06,4,Home,"[28, 33, 30, 23, 26]","[22, 22, 25, 20, 34]",47.0
21701181,1610612742,DAL,1610612765,DET,24,22,46,2018-04-06,4,Away,"[22, 22, 25, 20, 34]","[28, 33, 30, 23, 26]",47.0
21701189,1610612740,NOP,1610612756,PHX,39,21,60,2018-04-06,4,Away,"[32, 28, 29, 24, 16]","[22, 24, 25, 32, 15]",58.0
21701189,1610612756,PHX,1610612740,NOP,21,39,60,2018-04-06,4,Home,"[22, 24, 25, 32, 15]","[32, 28, 29, 24, 16]",58.0
21701188,1610612758,SAC,1610612763,MEM,25,22,47,2018-04-06,4,Away,"[22, 19, 25, 28, 20]","[23, 24, 14, 20, 26]",52.5
21701188,1610612763,MEM,1610612758,SAC,22,25,47,2018-04-06,4,Home,"[23, 24, 14, 20, 26]","[22, 19, 25, 28, 20]",52.5
21701187,1610612761,TOR,1610612754,IND,26,14,40,2018-04-06,4,Home,"[14, 24, 33, 25, 35]","[27, 26, 22, 28, 18]",55.0
21701187,1610612754,IND,1610612761,TOR,14,26,40,2018-04-06,4,Away,"[27, 26, 22, 28, 18]","[14, 24, 33, 25, 35]",55.0
21701185,1610612738,BOS,1610612741,CHI,30,30,60,2018-04-06,4,Home,"[20, 31, 31, 18, 31]","[19, 36, 30, 21, 23]",57.333333333333336
21701185,1610612741,CHI,1610612738,BOS,30,30,60,2018-04-06,4,Away,"[19, 36, 30, 21, 23]","[20, 31, 31, 18, 31]",57.333333333333336
21701184,1610612737,ATL,1610612764,WAS,21,22,43,2018-04-06,4,Away,"[29, 25, 21, 27, 32]","[26, 24, 27, 30, 24]",47.333333333333336
21701184,1610612764,WAS,1610612737,ATL,22,21,43,2018-04-06,4,Home,"[26, 24, 27, 30, 24]","[29, 25, 21, 27, 32]",47.333333333333336
21701186,1610612752,NYK,1610612748,MIA,34,23,57,2018-04-06,4,Home,"[25, 27, 28, 22, 19]","[23, 30, 32, 29, 29]",53.0
21701186,1610612748,MIA,1610612752,NYK,23,34,57,2018-04-06,4,Away,"[23, 30, 32, 29, 29]","[25, 27, 28, 22, 19]",53.0
21701179,1610612762,UTA,1610612746,LAC,36,26,62,2018-04-05,4,Home,"[24, 28, 29, 24, 18]","[17, 30, 23, 27, 35]",56.0
21701179,1610612746,LAC,1610612762,UTA,26,36,62,2018-04-05,4,Away,"[17, 30, 23, 27, 35]","[24, 28, 29, 24, 18]",56.0
21701180,1610612750,MIN,1610612743,DEN,24,27,51,2018-04-05,4,Away,"[26, 16, 34, 25, 24]","[27, 22, 27, 23, 27]",49.5
21701180,1610612743,DEN,1610612750,MIN,27,24,51,2018-04-05,4,Home,"[27, 22, 27, 23, 27]","[26, 16, 34, 25, 24]",49.5
21701177,1610612757,POR,1610612745,HOU,17,36,53,2018-04-05,4,Away,"[22, 32, 26, 28, 20]","[35, 17, 22, 31, 33]",56.66666666666666
21701177,1610612745,HOU,1610612757,POR,36,17,53,2018-04-05,4,Home,"[35, 17, 22, 31, 33]","[22, 32, 26, 28, 20]",56.66666666666666
21701175,1610612754,IND,1610612744,GSW,27,26,53,2018-04-05,4,Home,"[26, 22, 28, 18, 21]","[24, 22, 28, 27, 27]",45.0
21701175,1610612744,GSW,1610612754,IND,26,27,53,2018-04-05,4,Away,"[24, 22, 28, 27, 27]","[26, 22, 28, 18, 21]",45.0
21701176,1610612764,WAS,1610612739,CLE,26,39,65,2018-04-05,4,Away,"[24, 27, 30, 24, 21]","[28, 18, 29, 22, 18]",60.333333333333336
21701176,1610612739,CLE,1610612764,WAS,39,26,65,2018-04-05,4,Home,"[28, 18, 29, 22, 18]","[24, 27, 30, 24, 21]",60.333333333333336
21701178,1610612751,BKN,1610612749,MIL,30,24,54,2018-04-05,4,Away,"[22, 28, 22, 36, 30]","[26, 34, 39, 29, 29]",53.0
21701178,1610612749,MIL,1610612751,BKN,24,30,54,2018-04-05,4,Home,"[26, 34, 39, 29, 29]","[22, 28, 22, 36, 30]",53.0
21701169,1610612755,PHI,1610612765,DET,36,28,64,2018-04-04,4,Away,"[28, 28, 30, 37, 23]","[33, 30, 23, 26, 36]",52.333333333333336
21701169,1610612765,DET,1610612755,PHI,28,36,64,2018-04-04,4,Home,"[33, 30, 23, 26, 36]","[28, 28, 30, 37, 23]",52.333333333333336
21701172,1610612737,ATL,1610612748,MIA,29,23,52,2018-04-04,4,Home,"[25, 21, 27, 32, 20]","[30, 32, 29, 29, 30]",54.333333333333336
21701172,1610612748,MIA,1610612737,ATL,23,29,52,2018-04-04,4,Away,"[30, 32, 29, 29, 30]","[25, 21, 27, 32, 20]",54.333333333333336
21701173,1610612763,MEM,1610612740,NOP,23,32,55,2018-04-04,4,Away,"[24, 14, 20, 26, 28]","[28, 29, 24, 16, 40]",60.0
21701173,1610612740,NOP,1610612763,MEM,32,23,55,2018-04-04,4,Home,"[28, 29, 24, 16, 40]","[24, 14, 20, 26, 28]",60.0
21701171,1610612761,TOR,1610612738,BOS,14,20,34,2018-04-04,4,Home,"[24, 33, 25, 35, 31]","[31, 31, 18, 31, 24]",50.66666666666666
21701171,1610612738,BOS,1610612761,TOR,20,14,34,2018-04-04,4,Away,"[31, 31, 18, 31, 24]","[24, 33, 25, 35, 31]",50.66666666666666
21701174,1610612747,LAL,1610612759,SAS,29,30,59,2018-04-04,4,Home,"[31, 22, 34, 32, 29]","[31, 26, 24, 24, 15]",44.0
21701174,1610612759,SAS,1610612747,LAL,30,29,59,2018-04-04,4,Away,"[31, 26, 24, 24, 15]","[31, 22, 34, 32, 29]",44.0
21701170,1610612742,DAL,1610612753,ORL,22,33,55,2018-04-04,4,Away,"[22, 25, 20, 34, 25]","[27, 18, 24, 33, 26]",44.0
21701170,1610612753,ORL,1610612742,DAL,33,22,55,2018-04-04,4,Home,"[27, 18, 24, 33, 26]","[22, 25, 20, 34, 25]",44.0
21701161,1610612764,WAS,1610612745,HOU,24,35,59,2018-04-03,4,Away,"[27, 30, 24, 21, 21]","[17, 22, 31, 33, 29]",50.0
21701161,1610612745,HOU,1610612764,WAS,35,24,59,2018-04-03,4,Home,"[17, 22, 31, 33, 29]","[27, 30, 24, 21, 21]",50.0
21701168,1610612759,SAS,1610612746,LAC,31,17,48,2018-04-03,4,Away,"[26, 24, 24, 15, 29]","[30, 23, 27, 35, 28]",53.0
21701168,1610612746,LAC,1610612759,SAS,17,31,48,2018-04-03,4,Home,"[30, 23, 27, 35, 28]","[26, 24, 24, 15, 29]",53.0
21701157,1610612751,BKN,1610612755,PHI,22,28,50,2018-04-03,4,Away,"[28, 22, 36, 30, 32]","[28, 30, 37, 23, 32]",63.0
21701157,1610612755,PHI,1610612751,BKN,28,22,50,2018-04-03,4,Home,"[28, 30, 37, 23, 32]","[28, 22, 36, 30, 32]",63.0
21701160,1610612766,CHA,1610612741,CHI,22,19,41,2018-04-03,4,Away,"[29, 27, 26, 27, 22]","[36, 30, 21, 23, 22]",54.66666666666666
21701160,1610612741,CHI,1610612766,CHA,19,22,41,2018-04-03,4,Home,"[36, 30, 21, 23, 22]","[29, 27, 26, 27, 22]",54.66666666666666
21701162,1610612749,MIL,1610612738,BOS,26,31,57,2018-04-03,4,Home,"[34, 39, 29, 29, 27]","[31, 18, 31, 24, 23]",53.66666666666666
21701162,1610612738,BOS,1610612749,MIL,31,26,57,2018-04-03,4,Away,"[31, 18, 31, 24, 23]","[34, 39, 29, 29, 27]",53.66666666666666
21701166,1610612762,UTA,1610612747,LAL,24,31,55,2018-04-03,4,Home,"[28, 29, 24, 18, 21]","[22, 34, 32, 29, 17]",47.0
21701166,1610612747,LAL,1610612762,UTA,31,24,55,2018-04-03,4,Away,"[22, 34, 32, 29, 17]","[28, 29, 24, 18, 21]",47.0
21701164,1610612742,DAL,1610612757,POR,22,22,44,2018-04-03,4,Home,"[25, 20, 34, 25, 27]","[32, 26, 28, 20, 34]",47.5
21701164,1610612757,POR,1610612742,DAL,22,22,44,2018-04-03,4,Away,"[32, 26, 28, 20, 34]","[25, 20, 34, 25, 27]",47.5
21701159,1610612752,NYK,1610612753,ORL,25,27,52,2018-04-03,4,Home,"[27, 28, 22, 19, 22]","[18, 24, 33, 26, 23]",62.66666666666666
21701159,1610612753,ORL,1610612752,NYK,27,25,52,2018-04-03,4,Away,"[18, 24, 33, 26, 23]","[27, 28, 22, 19, 22]",62.66666666666666
21701156,1610612739,CLE,1610612761,TOR,28,24,52,2018-04-03,4,Home,"[18, 29, 22, 18, 28]","[33, 25, 35, 31, 38]",67.0
21701156,1610612761,TOR,1610612739,CLE,24,28,52,2018-04-03,4,Away,"[33, 25, 35, 31, 38]","[18, 29, 22, 18, 28]",67.0
21701165,1610612754,IND,1610612743,DEN,26,27,53,2018-04-03,4,Away,"[22, 28, 18, 21, 27]","[22, 27, 23, 27, 23]",57.0
21701165,1610612743,DEN,1610612754,IND,27,26,53,2018-04-03,4,Home,"[22, 27, 23, 27, 23]","[22, 28, 18, 21, 27]",57.0
21701163,1610612760,OKC,1610612744,GSW,27,24,51,2018-04-03,4,Home,"[20, 28, 29, 17, 24]","[22, 28, 27, 27, 22]",58.0
21701163,1610612744,GSW,1610612760,OKC,24,27,51,2018-04-03,4,Away,"[22, 28, 27, 27, 22]","[20, 28, 29, 17, 24]",58.0
21701158,1610612737,ATL,1610612748,MIA,25,30,55,2018-04-03,4,Away,"[21, 27, 32, 20, 18]","[32, 29, 29, 30, 18]",54.0
21701158,1610612748,MIA,1610612737,ATL,30,25,55,2018-04-03,4,Home,"[32, 29, 29, 30, 18]","[21, 27, 32, 20, 18]",54.0
21701167,1610612758,SAC,1610612756,PHX,22,22,44,2018-04-03,4,Away,"[19, 25, 28, 20, 27]","[24, 25, 32, 15, 23]",52.333333333333336
21701167,1610612756,PHX,1610612758,SAC,22,22,44,2018-04-03,4,Home,"[24, 25, 32, 15, 23]","[19, 25, 28, 20, 27]",52.333333333333336
21701146,1610612746,LAC,1610612754,IND,30,22,52,2018-04-01,4,Home,"[23, 27, 35, 28, 28]","[28, 18, 21, 27, 25]",55.0
21701146,1610612754,IND,1610612746,LAC,22,30,52,2018-04-01,4,Away,"[28, 18, 21, 27, 25]","[23, 27, 35, 28, 28]",55.0
21701152,1610612743,DEN,1610612749,MIL,22,34,56,2018-04-01,4,Home,"[27, 23, 27, 23, 39]","[39, 29, 29, 27, 24]",63.0
21701152,1610612749,MIL,1610612743,DEN,34,22,56,2018-04-01,4,Away,"[39, 29, 29, 27, 24]","[27, 23, 27, 23, 39]",63.0
21701149,1610612742,DAL,1610612739,CLE,25,18,43,2018-04-01,4,Away,"[20, 34, 25, 27, 34]","[29, 22, 18, 28, 23]",52.0
21701149,1610612739,CLE,1610612742,DAL,18,25,43,2018-04-01,4,Home,"[29, 22, 18, 28, 23]","[20, 34, 25, 27, 34]",52.0
21701151,1610612762,UTA,1610612750,MIN,28,26,54,2018-04-01,4,Away,"[29, 24, 18, 21, 37]","[16, 34, 25, 24, 31]",43.0
21701151,1610612750,MIN,1610612762,UTA,26,28,54,2018-04-01,4,Home,"[16, 34, 25, 24, 31]","[29, 24, 18, 21, 37]",43.0
21701147,1610612737,ATL,1610612753,ORL,21,18,39,2018-04-01,4,Home,"[27, 32, 20, 18, 28]","[24, 33, 26, 23, 25]",52.333333333333336
21701147,1610612753,ORL,1610612737,ATL,18,21,39,2018-04-01,4,Away,"[24, 33, 26, 23, 25]","[27, 32, 20, 18, 28]",52.333333333333336
21701150,1610612760,OKC,1610612740,NOP,20,28,48,2018-04-01,4,Away,"[28, 29, 17, 24, 26]","[29, 24, 16, 40, 24]",55.5
21701150,1610612740,NOP,1610612760,OKC,28,20,48,2018-04-01,4,Home,"[29, 24, 16, 40, 24]","[28, 29, 17, 24, 26]",55.5
21701148,1610612751,BKN,1610612765,DET,28,33,61,2018-04-01,4,Home,"[22, 36, 30, 32, 34]","[30, 23, 26, 36, 27]",52.333333333333336
21701148,1610612765,DET,1610612751,BKN,33,28,61,2018-04-01,4,Away,"[30, 23, 26, 36, 27]","[22, 36, 30, 32, 34]",52.333333333333336
21701154,1610612757,POR,1610612763,MEM,32,24,56,2018-04-01,4,Home,"[26, 28, 20, 34, 26]","[14, 20, 26, 28, 14]",46.333333333333336
21701154,1610612763,MEM,1610612757,POR,24,32,56,2018-04-01,4,Away,"[14, 20, 26, 28, 14]","[26, 28, 20, 34, 26]",46.333333333333336
21701144,1610612764,WAS,1610612741,CHI,27,36,63,2018-04-01,4,Away,"[30, 24, 21, 21, 16]","[30, 21, 23, 22, 34]",60.0
21701144,1610612741,CHI,1610612764,WAS,36,27,63,2018-04-01,4,Home,"[30, 21, 23, 22, 34]","[30, 24, 21, 21, 16]",60.0
21701145,1610612759,SAS,1610612745,HOU,26,17,43,2018-04-01,4,Home,"[24, 24, 15, 29, 18]","[22, 31, 33, 29, 21]",44.66666666666666
21701145,1610612745,HOU,1610612759,SAS,17,26,43,2018-04-01,4,Away,"[22, 31, 33, 29, 21]","[24, 24, 15, 29, 18]",44.66666666666666
21701155,1610612747,LAL,1610612758,SAC,22,19,41,2018-04-01,4,Home,"[34, 32, 29, 17, 44]","[25, 28, 20, 27, 25]",54.0
21701155,1610612758,SAC,1610612747,LAL,19,22,41,2018-04-01,4,Away,"[25, 28, 20, 27, 25]","[34, 32, 29, 17, 44]",54.0
21701143,1610612755,PHI,1610612766,CHA,28,29,57,2018-04-01,4,Away,"[30, 37, 23, 32, 32]","[27, 26, 27, 22, 37]",52.333333333333336
21701143,1610612766,CHA,1610612755,PHI,29,28,57,2018-04-01,4,Home,"[27, 26, 27, 22, 37]","[30, 37, 23, 32, 32]",52.333333333333336
21701153,1610612744,GSW,1610612756,PHX,22,24,46,2018-04-01,4,Home,"[28, 27, 27, 22, 16]","[25, 32, 15, 23, 27]",56.5
21701153,1610612756,PHX,1610612744,GSW,24,22,46,2018-04-01,4,Away,"[25, 32, 15, 23, 27]","[28, 27, 27, 22, 16]",56.5
21701139,1610612752,NYK,1610612765,DET,27,30,57,2018-03-31,3,Home,"[28, 22, 19, 22, 26]","[23, 26, 36, 27, 19]",46.5
21701139,1610612765,DET,1610612752,NYK,30,27,57,2018-03-31,3,Away,"[23, 26, 36, 27, 19]","[28, 22, 19, 22, 26]",46.5
21701142,1610612758,SAC,1610612744,GSW,25,28,53,2018-03-31,3,Home,"[28, 20, 27, 25, 21]","[27, 27, 22, 16, 21]",58.333333333333336
21701142,1610612744,GSW,1610612758,SAC,28,25,53,2018-03-31,3,Away,"[27, 27, 22, 16, 21]","[28, 20, 27, 25, 21]",58.333333333333336
21701141,1610612748,MIA,1610612751,BKN,32,22,54,2018-03-31,3,Home,"[29, 29, 30, 18, 27]","[36, 30, 32, 34, 32]",46.333333333333336
21701141,1610612751,BKN,1610612748,MIA,22,32,54,2018-03-31,3,Away,"[36, 30, 32, 34, 32]","[29, 29, 30, 18, 27]",46.333333333333336
