player_id,player_name,team_id,game_date,prob_3_plus,prob_2_plus,prob_1_plus,is_playing_today
203897,Zach LaVine,1610612741,2025-01-20,0.48762184045314905,0.7323972474945636,0.8811865678899204,1
202691,Klay Thompson,1610612742,2025-01-20,0.5538431454000403,0.7302137362791971,0.8618921093905072,0
1630198,Isaiah Joe,1610612760,2025-01-19,0.41507047371722006,0.7294302036992559,0.8388656035488674,0
1628379,Luke Kennard,1610612763,2025-01-22,0.551418625720838,0.7037194207441488,0.8271993914619321,0
1630169,Tyrese Haliburton,1610612754,2025-01-18,0.46618681203481316,0.6969325311849931,0.8094450693605696,1
1628401,Derrick White,1610612738,2025-01-22,0.5021908750608325,0.6851869213581401,0.8726866033690337,1
1629632,Coby White,1610612741,2025-01-19,0.541374135321246,0.6845892063341967,0.8499512467644551,0
1629008,Michael Porter Jr.,1610612743,2025-01-21,0.5450144246515681,0.680491254374397,0.8743580391075543,1
1627741,Buddy Hield,1610612744,2025-01-22,0.5430539041820786,0.6765713334643236,0.8114423488797958,0
1641718,Keyonte George,1610612762,2025-01-22,0.5502521709134093,0.6491734448702143,0.9058230612895346,0
1641722,Jordan Hawkins,1610612740,2025-01-20,0.36472775444355504,0.6445338591129485,0.7686231194231676,0
1630224,Jalen Green,1610612745,2025-01-22,0.52935002535441,0.6381249956898357,0.8972031807175422,0
1629636,Darius Garland,1610612739,2025-01-22,0.5012329708902036,0.6361287474509347,0.8921636090881307,0
203501,Tim Hardaway Jr.,1610612765,2025-01-22,0.46688123140682686,0.635706505696729,0.8182614402742938,0
1641705,Victor Wembanyama,1610612759,2025-01-19,0.5533289024906557,0.6336928610840681,0.8905803770262177,1
1631099,Keegan Murray,1610612758,2025-01-22,0.47106711904891185,0.6274302502578919,0.8164740229559789,1
1628370,Malik Monk,1610612758,2025-01-22,0.4193352381876605,0.6221277937270652,0.8309795938959373,1
203952,Andrew Wiggins,1610612744,2025-01-22,0.3448840259806273,0.6213995136865292,0.893395323077666,1
201142,Kevin Durant,1610612756,2025-01-22,0.4175470557518468,0.617298388149314,0.7014915295462112,0
1628970,Miles Bridges,1610612766,2025-01-22,0.5158520133780216,0.6107750744070177,0.8220483384556155,0
1626181,Norman Powell,1610612746,2025-01-20,0.4769572272290807,0.6101309027327616,0.8628881105132191,0
1641729,Brice Sensabaugh,1610612762,2025-01-20,0.38548187275461604,0.6069443308371744,0.8730800508984279,0
1631101,Shaedon Sharpe,1610612757,2025-01-21,0.4077513901751368,0.6068235649984302,0.797937854100248,0
1626156,D'Angelo Russell,1610612751,2025-01-21,0.504040436439289,0.6056790645277802,0.875094981645198,0
1630595,Cade Cunningham,1610612765,2025-01-22,0.4245535168693523,0.6009837967157774,0.7931850172787083,0
