game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
22200903,2023-02-25,7,37,4,1630567,Scottie Barnes,1610612761
22200914,2023-02-26,3,31,2,1630567,Scottie Barnes,1610612761
22200925,2023-02-28,8,35,2,1630567,Scottie Barnes,1610612761
22200942,2023-03-02,3,36,5,1630567,Scottie Barnes,1610612761
22200956,2023-03-04,3,35,1,1630567,Scottie Barnes,1610612761
22200975,2023-03-06,9,34,2,1630567,Scottie Barnes,1610612761
22200991,2023-03-08,5,37,5,1630567,Scottie Barnes,1610612761
22201003,2023-03-10,9,38,3,1630567,Scottie Barnes,1610612761
22201029,2023-03-14,7,37,2,1630567,Scottie Barnes,1610612761
22201044,2023-03-16,8,35,0,1630567,Scottie Barnes,1610612761
22201058,2023-03-18,4,28,3,1630567,Scottie Barnes,1610612761
22201068,2023-03-19,2,13,0,1630567,Scottie Barnes,1610612761
22201119,2023-03-26,5,32,4,1630567,Scottie Barnes,1610612761
22201132,2023-03-28,7,41,2,1630567,Scottie Barnes,1610612761
22201150,2023-03-31,9,40,3,1630567,Scottie Barnes,1610612761
22201163,2023-04-02,3,36,1,1630567,Scottie Barnes,1610612761
22201176,2023-04-04,3,29,1,1630567,Scottie Barnes,1610612761
22201192,2023-04-05,8,39,3,1630567,Scottie Barnes,1610612761
22201206,2023-04-07,2,30,2,1630567,Scottie Barnes,1610612761
22201221,2023-04-09,2,22,0,1630567,Scottie Barnes,1610612761
22300069,2023-10-25,8,37,1,1630567,Scottie Barnes,1610612761
22300082,2023-10-27,10,39,5,1630567,Scottie Barnes,1610612761
22300092,2023-10-28,8,37,3,1630567,Scottie Barnes,1610612761
22300105,2023-10-30,12,37,3,1630567,Scottie Barnes,1610612761
22300116,2023-11-01,12,29,1,1630567,Scottie Barnes,1610612761
22300128,2023-11-02,8,35,4,1630567,Scottie Barnes,1610612761
22300141,2023-11-05,11,42,1,1630567,Scottie Barnes,1610612761
22300168,2023-11-08,14,39,2,1630567,Scottie Barnes,1610612761
22300174,2023-11-11,5,29,1,1630567,Scottie Barnes,1610612761
22300189,2023-11-13,9,38,3,1630567,Scottie Barnes,1610612761
22300195,2023-11-15,9,31,2,1630567,Scottie Barnes,1610612761
22300031,2023-11-17,3,32,2,1630567,Scottie Barnes,1610612761
22300211,2023-11-19,7,25,1,1630567,Scottie Barnes,1610612761
22300038,2023-11-21,8,30,1,1630567,Scottie Barnes,1610612761
22300230,2023-11-22,12,39,0,1630567,Scottie Barnes,1610612761
22300046,2023-11-24,10,33,1,1630567,Scottie Barnes,1610612761
22300251,2023-11-26,8,33,1,1630567,Scottie Barnes,1610612761
22300054,2023-11-28,11,36,4,1630567,Scottie Barnes,1610612761
22300260,2023-11-29,7,38,4,1630567,Scottie Barnes,1610612761
