game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
22200934,2023-03-01,9,35,1,202696,Nikola Vučević,1610612741
22200950,2023-03-03,9,31,3,202696,Nikola Vučević,1610612741
22200963,2023-03-05,9,36,3,202696,Nikola Vučević,1610612741
22200989,2023-03-08,15,35,3,202696,Nikola Vučević,1610612741
22201009,2023-03-11,12,33,1,202696,Nikola Vučević,1610612741
22201037,2023-03-15,14,35,4,202696,Nikola Vučević,1610612741
22201050,2023-03-17,11,46,5,202696,Nikola Vučević,1610612741
22201060,2023-03-18,10,39,3,202696,Nikola Vučević,1610612741
22201072,2023-03-20,12,46,2,202696,Nikola Vučević,1610612741
22201087,2023-03-22,5,25,0,202696,Nikola Vučević,1610612741
22201104,2023-03-24,15,30,3,202696,Nikola Vučević,1610612741
22201114,2023-03-26,2,15,1,202696,Nikola Vučević,1610612741
22201129,2023-03-27,8,30,3,202696,Nikola Vučević,1610612741
22201140,2023-03-29,12,36,4,202696,Nikola Vučević,1610612741
22201148,2023-03-31,8,30,0,202696,Nikola Vučević,1610612741
22201165,2023-04-02,10,32,0,202696,Nikola Vučević,1610612741
22201182,2023-04-04,10,34,1,202696,Nikola Vučević,1610612741
22201193,2023-04-05,11,34,2,202696,Nikola Vučević,1610612741
22201210,2023-04-07,10,28,1,202696,Nikola Vučević,1610612741
22201223,2023-04-09,7,17,1,202696,Nikola Vučević,1610612741
22300070,2023-10-25,9,32,2,202696,Nikola Vučević,1610612741
22300082,2023-10-27,12,40,2,202696,Nikola Vučević,1610612741
22300088,2023-10-28,4,32,5,202696,Nikola Vučević,1610612741
22300102,2023-10-30,17,34,3,202696,Nikola Vučević,1610612741
22300124,2023-11-01,20,36,2,202696,Nikola Vučević,1610612741
22300004,2023-11-03,13,36,1,202696,Nikola Vučević,1610612741
22300139,2023-11-04,7,30,3,202696,Nikola Vučević,1610612741
22300152,2023-11-06,8,31,1,202696,Nikola Vučević,1610612741
22300162,2023-11-08,6,41,5,202696,Nikola Vučević,1610612741
22300181,2023-11-12,12,33,2,202696,Nikola Vučević,1610612741
22300190,2023-11-13,12,36,5,202696,Nikola Vučević,1610612741
22300196,2023-11-15,9,36,4,202696,Nikola Vučević,1610612741
22300033,2023-11-17,10,30,4,202696,Nikola Vučević,1610612741
22300204,2023-11-18,8,33,2,202696,Nikola Vučević,1610612741
22300220,2023-11-20,8,32,4,202696,Nikola Vučević,1610612741
22300234,2023-11-22,12,37,4,202696,Nikola Vučević,1610612741
22300046,2023-11-24,8,36,3,202696,Nikola Vučević,1610612741
22300250,2023-11-26,9,37,5,202696,Nikola Vučević,1610612741
22300053,2023-11-28,8,25,1,202696,Nikola Vučević,1610612741
22300269,2023-11-30,10,40,2,202696,Nikola Vučević,1610612741
22300285,2023-12-02,7,33,1,202696,Nikola Vučević,1610612741
22301211,2023-12-06,12,34,0,202696,Nikola Vučević,1610612741
22301223,2023-12-08,16,36,2,202696,Nikola Vučević,1610612741
22300300,2023-12-11,10,39,5,202696,Nikola Vučević,1610612741
22300307,2023-12-12,16,33,1,202696,Nikola Vučević,1610612741
22300320,2023-12-14,12,36,2,202696,Nikola Vučević,1610612741
22300337,2023-12-16,11,32,1,202696,Nikola Vučević,1610612741
22300351,2023-12-18,8,34,4,202696,Nikola Vučević,1610612741
22300370,2023-12-20,10,31,2,202696,Nikola Vučević,1610612741
22300376,2023-12-21,5,27,2,202696,Nikola Vučević,1610612741
22300396,2023-12-23,12,34,1,202696,Nikola Vučević,1610612741
22300484,2024-01-05,7,25,3,202696,Nikola Vučević,1610612741
22300506,2024-01-08,10,30,4,202696,Nikola Vučević,1610612741
22300523,2024-01-10,15,41,4,202696,Nikola Vučević,1610612741
22300536,2024-01-12,7,33,1,202696,Nikola Vučević,1610612741
22300548,2024-01-13,16,31,2,202696,Nikola Vučević,1610612741
22300561,2024-01-15,10,37,3,202696,Nikola Vučević,1610612741
22300580,2024-01-18,14,35,1,202696,Nikola Vučević,1610612741
22300597,2024-01-20,11,25,3,202696,Nikola Vučević,1610612741
22300612,2024-01-22,17,37,2,202696,Nikola Vučević,1610612741
22300633,2024-01-25,8,39,2,202696,Nikola Vučević,1610612741
22300656,2024-01-28,7,34,2,202696,Nikola Vučević,1610612741
22300672,2024-01-30,9,36,2,202696,Nikola Vučević,1610612741
22300674,2024-01-31,12,33,0,202696,Nikola Vučević,1610612741
22300700,2024-02-03,12,34,2,202696,Nikola Vučević,1610612741
22300723,2024-02-06,6,43,5,202696,Nikola Vučević,1610612741
22300737,2024-02-08,10,39,1,202696,Nikola Vučević,1610612741
22300752,2024-02-10,17,43,3,202696,Nikola Vučević,1610612741
22300763,2024-02-12,11,34,3,202696,Nikola Vučević,1610612741
22300781,2024-02-14,8,39,4,202696,Nikola Vučević,1610612741
22300797,2024-02-22,14,35,2,202696,Nikola Vučević,1610612741
22300823,2024-02-25,13,34,3,202696,Nikola Vučević,1610612741
22300839,2024-02-27,10,37,4,202696,Nikola Vučević,1610612741
22300846,2024-02-28,13,40,6,202696,Nikola Vučević,1610612741
22300864,2024-03-01,9,34,3,202696,Nikola Vučević,1610612741
22300883,2024-03-04,13,32,4,202696,Nikola Vučević,1610612741
22300898,2024-03-06,12,31,1,202696,Nikola Vučević,1610612741
22300907,2024-03-07,11,35,2,202696,Nikola Vučević,1610612741
22300917,2024-03-09,11,35,1,202696,Nikola Vučević,1610612741
22300935,2024-03-11,6,26,0,202696,Nikola Vučević,1610612741
22300948,2024-03-13,12,43,4,202696,Nikola Vučević,1610612741
22300956,2024-03-14,6,35,2,202696,Nikola Vučević,1610612741
22300971,2024-03-16,13,31,2,202696,Nikola Vučević,1610612741
22300986,2024-03-18,9,35,3,202696,Nikola Vučević,1610612741
22301006,2024-03-21,14,39,2,202696,Nikola Vučević,1610612741
22301023,2024-03-23,2,32,3,202696,Nikola Vučević,1610612741
22301037,2024-03-25,16,30,2,202696,Nikola Vučević,1610612741
22301054,2024-03-27,12,29,1,202696,Nikola Vučević,1610612741
22301066,2024-03-29,10,30,2,202696,Nikola Vučević,1610612741
22301084,2024-03-31,8,33,1,202696,Nikola Vučević,1610612741
22301091,2024-04-01,14,31,4,202696,Nikola Vučević,1610612741
22301119,2024-04-05,13,32,1,202696,Nikola Vučević,1610612741
22301136,2024-04-07,5,31,2,202696,Nikola Vučević,1610612741
22301149,2024-04-09,5,39,2,202696,Nikola Vučević,1610612741
22301166,2024-04-11,11,37,3,202696,Nikola Vučević,1610612741
22301190,2024-04-14,11,42,2,202696,Nikola Vučević,1610612741
22400069,2024-10-23,11,31,3,202696,Nikola Vučević,1610612741
22400083,2024-10-25,10,32,4,202696,Nikola Vučević,1610612741
22400091,2024-10-26,13,33,2,202696,Nikola Vučević,1610612741
22400108,2024-10-28,7,35,3,202696,Nikola Vučević,1610612741
22400123,2024-10-30,14,35,4,202696,Nikola Vučević,1610612741
22400136,2024-11-01,11,34,0,202696,Nikola Vučević,1610612741
22400160,2024-11-04,10,33,1,202696,Nikola Vučević,1610612741
22400176,2024-11-06,10,25,2,202696,Nikola Vučević,1610612741
22400181,2024-11-07,5,30,4,202696,Nikola Vučević,1610612741
22400198,2024-11-09,12,31,2,202696,Nikola Vučević,1610612741
22400212,2024-11-11,8,35,1,202696,Nikola Vučević,1610612741
22400219,2024-11-13,11,34,4,202696,Nikola Vučević,1610612741
22400013,2024-11-15,8,33,1,202696,Nikola Vučević,1610612741
22400241,2024-11-17,6,25,2,202696,Nikola Vučević,1610612741
22400244,2024-11-18,12,35,2,202696,Nikola Vučević,1610612741
22400253,2024-11-20,6,35,3,202696,Nikola Vučević,1610612741
22400030,2024-11-22,13,33,1,202696,Nikola Vučević,1610612741
22400266,2024-11-23,8,28,3,202696,Nikola Vučević,1610612741
22400035,2024-11-26,12,29,3,202696,Nikola Vučević,1610612741
22400289,2024-11-27,11,30,2,202696,Nikola Vučević,1610612741
22400047,2024-11-29,11,34,3,202696,Nikola Vučević,1610612741
22400317,2024-12-02,10,28,2,202696,Nikola Vučević,1610612741
22400331,2024-12-05,8,35,3,202696,Nikola Vučević,1610612741
22400336,2024-12-06,9,30,1,202696,Nikola Vučević,1610612741
22400347,2024-12-08,8,29,4,202696,Nikola Vučević,1610612741
22401223,2024-12-16,5,32,3,202696,Nikola Vučević,1610612741
22400363,2024-12-19,14,33,1,202696,Nikola Vučević,1610612741
22400381,2024-12-21,10,32,1,202696,Nikola Vučević,1610612741
22400398,2024-12-23,12,31,1,202696,Nikola Vučević,1610612741
22400413,2024-12-26,8,36,4,202696,Nikola Vučević,1610612741
22400430,2024-12-28,13,38,2,202696,Nikola Vučević,1610612741
22400442,2024-12-30,13,35,3,202696,Nikola Vučević,1610612741
22400456,2025-01-01,14,32,2,202696,Nikola Vučević,1610612741
22400482,2025-01-04,12,34,5,202696,Nikola Vučević,1610612741
22400498,2025-01-06,11,34,2,202696,Nikola Vučević,1610612741
22400510,2025-01-08,7,27,1,202696,Nikola Vučević,1610612741
22400530,2025-01-10,13,27,1,202696,Nikola Vučević,1610612741
22400541,2025-01-12,7,33,4,202696,Nikola Vučević,1610612741
22400557,2025-01-14,15,35,3,202696,Nikola Vučević,1610612741
22400563,2025-01-15,16,34,2,202696,Nikola Vučević,1610612741
22400584,2025-01-17,13,34,3,202696,Nikola Vučević,1610612741
22400597,2025-01-19,11,35,2,202696,Nikola Vučević,1610612741
0022400611,2025-01-20,8,34,2,202696,Nikola Vučević,1610612741
