game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
22200797,2023-02-04,7,20,1,203114,Khris Middleton,1610612749
22200815,2023-02-06,3,22,2,203114,Khris Middleton,1610612749
22200834,2023-02-09,5,25,2,203114,Khris Middleton,1610612749
22200869,2023-02-14,11,25,3,203114,Khris Middleton,1610612749
22200897,2023-02-24,4,17,2,203114,Khris Middleton,1610612749
22200910,2023-02-26,10,25,3,203114,Khris Middleton,1610612749
22200924,2023-02-28,4,23,1,203114,Khris Middleton,1610612749
22200960,2023-03-04,3,27,5,203114,Khris Middleton,1610612749
22200978,2023-03-07,4,31,0,203114,Khris Middleton,1610612749
22200995,2023-03-09,7,29,2,203114,Khris Middleton,1610612749
22201012,2023-03-11,3,34,5,203114,Khris Middleton,1610612749
22201026,2023-03-13,3,34,2,203114,Khris Middleton,1610612749
22201045,2023-03-16,1,33,2,203114,Khris Middleton,1610612749
22201068,2023-03-19,8,32,3,203114,Khris Middleton,1610612749
22201089,2023-03-22,3,29,1,203114,Khris Middleton,1610612749
22201109,2023-03-25,8,29,0,203114,Khris Middleton,1610612749
22201122,2023-03-27,8,33,2,203114,Khris Middleton,1610612749
22201146,2023-03-30,5,20,2,203114,Khris Middleton,1610612749
22201174,2023-04-02,3,32,2,203114,Khris Middleton,1610612749
22201193,2023-04-05,1,8,0,203114,Khris Middleton,1610612749
22300075,2023-10-26,3,16,0,203114,Khris Middleton,1610612749
22300107,2023-10-30,2,17,2,203114,Khris Middleton,1610612749
22300116,2023-11-01,3,17,2,203114,Khris Middleton,1610612749
22300002,2023-11-03,9,21,1,203114,Khris Middleton,1610612749
22300149,2023-11-06,3,21,1,203114,Khris Middleton,1610612749
22300171,2023-11-09,2,20,1,203114,Khris Middleton,1610612749
22300173,2023-11-11,0,20,1,203114,Khris Middleton,1610612749
22300190,2023-11-13,6,19,2,203114,Khris Middleton,1610612749
22300195,2023-11-15,5,20,3,203114,Khris Middleton,1610612749
22300027,2023-11-17,6,22,3,203114,Khris Middleton,1610612749
22300219,2023-11-20,6,23,3,203114,Khris Middleton,1610612749
22300228,2023-11-22,5,29,4,203114,Khris Middleton,1610612749
22300049,2023-11-24,1,13,1,203114,Khris Middleton,1610612749
22300056,2023-11-28,8,23,3,203114,Khris Middleton,1610612749
22300269,2023-11-30,3,27,3,203114,Khris Middleton,1610612749
22300286,2023-12-02,5,25,0,203114,Khris Middleton,1610612749
22301201,2023-12-05,4,26,1,203114,Khris Middleton,1610612749
22301229,2023-12-07,7,30,2,203114,Khris Middleton,1610612749
22300300,2023-12-11,13,33,4,203114,Khris Middleton,1610612749
22300315,2023-12-13,9,29,3,203114,Khris Middleton,1610612749
22300346,2023-12-17,3,29,3,203114,Khris Middleton,1610612749
22300361,2023-12-19,3,28,2,203114,Khris Middleton,1610612749
22300378,2023-12-21,4,29,2,203114,Khris Middleton,1610612749
22300388,2023-12-23,5,33,4,203114,Khris Middleton,1610612749
22300401,2023-12-25,2,33,4,203114,Khris Middleton,1610612749
22300417,2023-12-27,3,32,2,203114,Khris Middleton,1610612749
22300433,2023-12-29,3,33,1,203114,Khris Middleton,1610612749
22300454,2024-01-01,3,32,5,203114,Khris Middleton,1610612749
22300466,2024-01-03,6,32,2,203114,Khris Middleton,1610612749
22300477,2024-01-04,3,15,0,203114,Khris Middleton,1610612749
22300496,2024-01-06,3,33,5,203114,Khris Middleton,1610612749
22300510,2024-01-08,3,34,1,203114,Khris Middleton,1610612749
22300528,2024-01-11,2,20,2,203114,Khris Middleton,1610612749
22300545,2024-01-13,3,33,2,203114,Khris Middleton,1610612749
22300572,2024-01-17,2,20,3,203114,Khris Middleton,1610612749
22300592,2024-01-20,5,33,4,203114,Khris Middleton,1610612749
22300606,2024-01-22,2,31,2,203114,Khris Middleton,1610612749
22300624,2024-01-24,5,32,3,203114,Khris Middleton,1610612749
22300639,2024-01-26,8,36,3,203114,Khris Middleton,1610612749
22300667,2024-01-29,8,30,5,203114,Khris Middleton,1610612749
22300683,2024-01-31,2,34,3,203114,Khris Middleton,1610612749
22300702,2024-02-03,3,38,5,203114,Khris Middleton,1610612749
22300725,2024-02-06,3,8,1,203114,Khris Middleton,1610612749
22300976,2024-03-17,3,25,4,203114,Khris Middleton,1610612749
22300998,2024-03-20,6,33,5,203114,Khris Middleton,1610612749
22301030,2024-03-24,10,27,3,203114,Khris Middleton,1610612749
22301045,2024-03-26,6,39,5,203114,Khris Middleton,1610612749
22301061,2024-03-28,8,33,3,203114,Khris Middleton,1610612749
22301076,2024-03-30,6,36,3,203114,Khris Middleton,1610612749
22301095,2024-04-02,9,31,3,203114,Khris Middleton,1610612749
22301122,2024-04-05,5,34,5,203114,Khris Middleton,1610612749
22301139,2024-04-07,4,13,0,203114,Khris Middleton,1610612749
22301148,2024-04-09,6,33,2,203114,Khris Middleton,1610612749
22301179,2024-04-12,7,23,1,203114,Khris Middleton,1610612749
22301191,2024-04-14,3,32,3,203114,Khris Middleton,1610612749
22400335,2024-12-06,3,23,3,203114,Khris Middleton,1610612749
22400348,2024-12-08,2,20,2,203114,Khris Middleton,1610612749
22401201,2024-12-10,4,20,2,203114,Khris Middleton,1610612749
22401229,2024-12-14,3,22,5,203114,Khris Middleton,1610612749
22400374,2024-12-20,3,19,2,203114,Khris Middleton,1610612749
22400382,2024-12-21,6,24,1,203114,Khris Middleton,1610612749
22400398,2024-12-23,5,23,2,203114,Khris Middleton,1610612749
22400415,2024-12-26,5,26,4,203114,Khris Middleton,1610612749
22400430,2024-12-28,6,28,4,203114,Khris Middleton,1610612749
22400450,2024-12-31,6,31,4,203114,Khris Middleton,1610612749
22400465,2025-01-02,3,24,0,203114,Khris Middleton,1610612749
22400483,2025-01-04,7,26,2,203114,Khris Middleton,1610612749
0022400516,2025-01-08,5,21,2,203114,Khris Middleton,1610612749
0022400526,2025-01-10,3,23,0,203114,Khris Middleton,1610612749
