game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
0022400066,2024-10-23,4,26,6,1627824,Guerschon Yabusele,1610612755
0022400078,2024-10-25,4,17,4,1627824,Guerschon Yabusele,1610612755
0022400097,2024-10-27,6,17,2,1627824,Guerschon Yabusele,1610612755
0022400120,2024-10-30,2,19,4,1627824,Guerschon Yabusele,1610612755
0022400142,2024-11-02,3,19,2,1627824,Guerschon Yabusele,1610612755
0022400167,2024-11-04,7,30,4,1627824,Guerschon Yabusele,1610612755
0022400179,2024-11-06,1,10,1,1627824,Guerschon Yabusele,1610612755
0022400195,2024-11-08,5,23,1,1627824,Guerschon Yabusele,1610612755
0022400205,2024-11-10,8,31,5,1627824,Guerschon Yabusele,1610612755
0022400004,2024-11-12,8,19,2,1627824,Guerschon Yabusele,1610612755
0022400220,2024-11-13,9,31,1,1627824,Guerschon Yabusele,1610612755
0022400010,2024-11-15,2,24,3,1627824,Guerschon Yabusele,1610612755
0022400245,2024-11-18,4,10,1,1627824,Guerschon Yabusele,1610612755
0022400255,2024-11-20,4,19,3,1627824,Guerschon Yabusele,1610612755
0022400027,2024-11-22,11,31,3,1627824,Guerschon Yabusele,1610612755
0022400274,2024-11-24,6,27,3,1627824,Guerschon Yabusele,1610612755
0022400290,2024-11-27,7,43,4,1627824,Guerschon Yabusele,1610612755
0022400301,2024-11-30,8,25,1,1627824,Guerschon Yabusele,1610612755
0022400050,2024-12-03,12,33,3,1627824,Guerschon Yabusele,1610612755
0022400322,2024-12-04,7,37,5,1627824,Guerschon Yabusele,1610612755
0022400333,2024-12-06,3,33,2,1627824,Guerschon Yabusele,1610612755
0022400347,2024-12-08,3,14,0,1627824,Guerschon Yabusele,1610612755
0022401209,2024-12-13,1,14,0,1627824,Guerschon Yabusele,1610612755
0022401222,2024-12-16,3,18,2,1627824,Guerschon Yabusele,1610612755
0022400373,2024-12-20,5,14,1,1627824,Guerschon Yabusele,1610612755
0022400380,2024-12-21,3,23,1,1627824,Guerschon Yabusele,1610612755
0022400394,2024-12-23,4,32,2,1627824,Guerschon Yabusele,1610612755
0022400407,2024-12-25,4,21,3,1627824,Guerschon Yabusele,1610612755
0022400433,2024-12-28,8,22,5,1627824,Guerschon Yabusele,1610612755
0022400447,2024-12-30,4,28,1,1627824,Guerschon Yabusele,1610612755
0022400462,2025-01-01,1,30,3,1627824,Guerschon Yabusele,1610612755
0022400467,2025-01-02,6,31,2,1627824,Guerschon Yabusele,1610612755
0022400478,2025-01-04,6,26,0,1627824,Guerschon Yabusele,1610612755
0022400494,2025-01-06,10,36,3,1627824,Guerschon Yabusele,1610612755
0022400512,2025-01-08,8,34,1,1627824,Guerschon Yabusele,1610612755
0022400527,2025-01-10,7,31,4,1627824,Guerschon Yabusele,1610612755
0022400544,2025-01-12,3,39,4,1627824,Guerschon Yabusele,1610612755
0022400555,2025-01-14,7,31,3,1627824,Guerschon Yabusele,1610612755
0022400561,2025-01-15,5,38,4,1627824,Guerschon Yabusele,1610612755
0022400609,2025-01-21,3,24,3,1627824,Guerschon Yabusele,1610612755
