game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
22200906,2023-02-25,10,32,3,202685,Jonas Valančiūnas,1610612740
22200922,2023-02-27,5,23,2,202685,Jonas Valančiūnas,1610612740
22200976,2023-03-06,12,32,3,202685,Jonas Valančiūnas,1610612740
22200988,2023-03-08,4,7,2,202685,Jonas Valančiūnas,1610612740
22201011,2023-03-11,4,16,3,202685,Jonas Valančiūnas,1610612740
22201017,2023-03-12,12,21,2,202685,Jonas Valančiūnas,1610612740
22201030,2023-03-14,6,16,2,202685,Jonas Valančiūnas,1610612740
22201051,2023-03-17,17,34,2,202685,Jonas Valančiūnas,1610612740
22201067,2023-03-19,12,33,5,202685,Jonas Valančiūnas,1610612740
22201080,2023-03-21,15,28,3,202685,Jonas Valančiūnas,1610612740
22201095,2023-03-23,19,34,2,202685,Jonas Valančiūnas,1610612740
22201112,2023-03-25,13,32,5,202685,Jonas Valančiūnas,1610612740
22201127,2023-03-27,21,30,5,202685,Jonas Valančiūnas,1610612740
22201135,2023-03-28,9,22,2,202685,Jonas Valančiūnas,1610612740
22201147,2023-03-30,12,25,4,202685,Jonas Valančiūnas,1610612740
22201162,2023-04-01,12,28,3,202685,Jonas Valančiūnas,1610612740
22201185,2023-04-04,8,27,3,202685,Jonas Valančiūnas,1610612740
22201194,2023-04-05,6,19,5,202685,Jonas Valančiūnas,1610612740
22201209,2023-04-07,12,25,4,202685,Jonas Valančiūnas,1610612740
22201225,2023-04-09,18,22,3,202685,Jonas Valančiūnas,1610612740
22300071,2023-10-25,12,29,1,202685,Jonas Valančiūnas,1610612740
22300090,2023-10-28,4,21,4,202685,Jonas Valančiūnas,1610612740
22300108,2023-10-30,6,23,1,202685,Jonas Valančiūnas,1610612740
22300121,2023-11-01,9,21,2,202685,Jonas Valančiūnas,1610612740
22300129,2023-11-02,13,33,5,202685,Jonas Valančiūnas,1610612740
22300135,2023-11-04,7,21,1,202685,Jonas Valančiūnas,1610612740
22300156,2023-11-06,11,24,6,202685,Jonas Valančiūnas,1610612740
22300166,2023-11-08,6,22,1,202685,Jonas Valančiūnas,1610612740
22300011,2023-11-10,9,29,6,202685,Jonas Valančiūnas,1610612740
22300183,2023-11-12,10,21,0,202685,Jonas Valančiūnas,1610612740
22300022,2023-11-14,3,22,1,202685,Jonas Valančiūnas,1610612740
22300034,2023-11-17,8,34,4,202685,Jonas Valančiūnas,1610612740
22300203,2023-11-18,11,30,5,202685,Jonas Valančiūnas,1610612740
22300222,2023-11-20,13,21,3,202685,Jonas Valančiūnas,1610612740
22300233,2023-11-22,11,28,5,202685,Jonas Valančiūnas,1610612740
22300052,2023-11-24,8,28,4,202685,Jonas Valančiūnas,1610612740
22300243,2023-11-25,7,26,2,202685,Jonas Valančiūnas,1610612740
22300256,2023-11-27,13,30,3,202685,Jonas Valančiūnas,1610612740
22300262,2023-11-29,6,32,5,202685,Jonas Valančiūnas,1610612740
22300278,2023-12-01,12,31,3,202685,Jonas Valančiūnas,1610612740
22300285,2023-12-02,10,36,3,202685,Jonas Valančiūnas,1610612740
22301204,2023-12-04,11,29,6,202685,Jonas Valančiūnas,1610612740
22301230,2023-12-07,3,23,2,202685,Jonas Valančiūnas,1610612740
22300301,2023-12-11,13,35,3,202685,Jonas Valančiūnas,1610612740
22300311,2023-12-13,18,33,4,202685,Jonas Valančiūnas,1610612740
22300326,2023-12-15,13,37,3,202685,Jonas Valančiūnas,1610612740
22300345,2023-12-17,15,23,3,202685,Jonas Valančiūnas,1610612740
22300360,2023-12-19,14,33,5,202685,Jonas Valančiūnas,1610612740
22300375,2023-12-21,7,28,3,202685,Jonas Valančiūnas,1610612740
22300392,2023-12-23,11,26,6,202685,Jonas Valančiūnas,1610612740
22300410,2023-12-26,13,36,5,202685,Jonas Valančiūnas,1610612740
22300424,2023-12-28,4,23,1,202685,Jonas Valančiūnas,1610612740
22300446,2023-12-31,8,25,1,202685,Jonas Valančiūnas,1610612740
22300461,2024-01-02,12,20,0,202685,Jonas Valančiūnas,1610612740
22300471,2024-01-03,7,20,5,202685,Jonas Valančiūnas,1610612740
22300486,2024-01-05,11,23,2,202685,Jonas Valančiūnas,1610612740
22300500,2024-01-07,12,22,2,202685,Jonas Valančiūnas,1610612740
22300525,2024-01-10,9,21,4,202685,Jonas Valančiūnas,1610612740
22300539,2024-01-12,6,26,3,202685,Jonas Valančiūnas,1610612740
22300547,2024-01-13,12,28,4,202685,Jonas Valančiūnas,1610612740
22300556,2024-01-15,6,19,4,202685,Jonas Valančiūnas,1610612740
22300575,2024-01-17,7,25,1,202685,Jonas Valančiūnas,1610612740
22300588,2024-01-19,11,26,3,202685,Jonas Valančiūnas,1610612740
22300616,2024-01-23,12,23,2,202685,Jonas Valančiūnas,1610612740
22300640,2024-01-26,9,20,1,202685,Jonas Valančiūnas,1610612740
22300648,2024-01-27,10,24,3,202685,Jonas Valančiūnas,1610612740
22300659,2024-01-29,7,20,1,202685,Jonas Valančiūnas,1610612740
22300679,2024-01-31,14,33,5,202685,Jonas Valančiūnas,1610612740
22300696,2024-02-02,9,27,2,202685,Jonas Valančiūnas,1610612740
22300718,2024-02-05,12,20,1,202685,Jonas Valančiūnas,1610612740
22300731,2024-02-07,2,11,1,202685,Jonas Valančiūnas,1610612740
22300747,2024-02-09,10,23,2,202685,Jonas Valančiūnas,1610612740
22300758,2024-02-10,9,29,4,202685,Jonas Valančiūnas,1610612740
22300766,2024-02-12,6,18,3,202685,Jonas Valančiūnas,1610612740
22300784,2024-02-14,5,15,1,202685,Jonas Valančiūnas,1610612740
22300798,2024-02-22,14,27,3,202685,Jonas Valančiūnas,1610612740
22300810,2024-02-23,10,25,3,202685,Jonas Valančiūnas,1610612740
22300823,2024-02-25,17,28,2,202685,Jonas Valančiūnas,1610612740
22300837,2024-02-27,9,23,1,202685,Jonas Valančiūnas,1610612740
22300843,2024-02-28,3,7,0,202685,Jonas Valančiūnas,1610612740
22300863,2024-03-01,9,26,2,202685,Jonas Valančiūnas,1610612740
22300890,2024-03-05,10,20,2,202685,Jonas Valančiūnas,1610612740
22300909,2024-03-08,10,19,3,202685,Jonas Valančiūnas,1610612740
22300925,2024-03-10,9,17,1,202685,Jonas Valančiūnas,1610612740
22300951,2024-03-13,7,15,1,202685,Jonas Valančiūnas,1610612740
