game_id,game_date,rebounds,minutes,fouls,player_id,player_name,team_id
22200940,2023-03-01,12,25,2,1631119,Jaylin Williams,1610612760
22200951,2023-03-03,9,31,5,1631119,Jaylin Williams,1610612760
22200968,2023-03-05,2,20,5,1631119,Jaylin Williams,1610612760
22200982,2023-03-07,6,27,3,1631119,Jaylin Williams,1610612760
22200990,2023-03-08,3,18,2,1631119,Jaylin Williams,1610612760
22201011,2023-03-11,3,19,3,1631119,Jaylin Williams,1610612760
22201018,2023-03-12,5,26,4,1631119,Jaylin Williams,1610612760
22201031,2023-03-14,7,18,5,1631119,Jaylin Williams,1610612760
22201044,2023-03-16,3,14,2,1631119,Jaylin Williams,1610612760
22201064,2023-03-19,6,21,2,1631119,Jaylin Williams,1610612760
22201082,2023-03-21,2,11,4,1631119,Jaylin Williams,1610612760
22201096,2023-03-23,9,26,2,1631119,Jaylin Williams,1610612760
22201106,2023-03-24,3,27,4,1631119,Jaylin Williams,1610612760
22201120,2023-03-26,6,27,3,1631119,Jaylin Williams,1610612760
22201134,2023-03-28,6,18,2,1631119,Jaylin Williams,1610612760
22201142,2023-03-29,6,32,2,1631119,Jaylin Williams,1610612760
22201149,2023-03-31,3,15,1,1631119,Jaylin Williams,1610612760
22201172,2023-04-02,8,20,2,1631119,Jaylin Williams,1610612760
22201187,2023-04-04,5,19,1,1631119,Jaylin Williams,1610612760
22201200,2023-04-06,6,23,2,1631119,Jaylin Williams,1610612760
22300005,2023-11-03,5,15,1,1631119,Jaylin Williams,1610612760
22300155,2023-11-06,2,13,3,1631119,Jaylin Williams,1610612760
22300167,2023-11-08,3,10,4,1631119,Jaylin Williams,1610612760
22300016,2023-11-10,4,18,3,1631119,Jaylin Williams,1610612760
22300185,2023-11-12,4,13,0,1631119,Jaylin Williams,1610612760
22300021,2023-11-14,4,18,2,1631119,Jaylin Williams,1610612760
22300201,2023-11-16,3,4,0,1631119,Jaylin Williams,1610612760
22300207,2023-11-18,2,6,0,1631119,Jaylin Williams,1610612760
22300215,2023-11-19,7,18,3,1631119,Jaylin Williams,1610612760
22300234,2023-11-22,4,15,3,1631119,Jaylin Williams,1610612760
22300239,2023-11-25,6,26,4,1631119,Jaylin Williams,1610612760
22300058,2023-11-28,5,11,1,1631119,Jaylin Williams,1610612760
22300271,2023-11-30,2,7,0,1631119,Jaylin Williams,1610612760
22300287,2023-12-02,3,15,1,1631119,Jaylin Williams,1610612760
22301212,2023-12-06,0,12,1,1631119,Jaylin Williams,1610612760
22301222,2023-12-08,1,6,1,1631119,Jaylin Williams,1610612760
22300302,2023-12-11,1,10,0,1631119,Jaylin Williams,1610612760
22300324,2023-12-14,6,15,2,1631119,Jaylin Williams,1610612760
22300340,2023-12-16,4,22,4,1631119,Jaylin Williams,1610612760
22300355,2023-12-18,3,9,2,1631119,Jaylin Williams,1610612760
22300379,2023-12-21,2,6,0,1631119,Jaylin Williams,1610612760
22300397,2023-12-23,2,6,1,1631119,Jaylin Williams,1610612760
22300411,2023-12-26,1,5,0,1631119,Jaylin Williams,1610612760
22300419,2023-12-27,2,7,1,1631119,Jaylin Williams,1610612760
22300435,2023-12-29,8,17,3,1631119,Jaylin Williams,1610612760
22300447,2023-12-31,3,7,1,1631119,Jaylin Williams,1610612760
22300462,2024-01-02,2,8,0,1631119,Jaylin Williams,1610612760
22300467,2024-01-03,3,15,4,1631119,Jaylin Williams,1610612760
22300481,2024-01-05,0,2,1,1631119,Jaylin Williams,1610612760
22300522,2024-01-10,2,12,2,1631119,Jaylin Williams,1610612760
22300529,2024-01-11,4,18,0,1631119,Jaylin Williams,1610612760
22300565,2024-01-15,1,6,0,1631119,Jaylin Williams,1610612760
22300581,2024-01-18,2,11,2,1631119,Jaylin Williams,1610612760
22300599,2024-01-20,1,12,1,1631119,Jaylin Williams,1610612760
22300617,2024-01-23,2,15,1,1631119,Jaylin Williams,1610612760
22300622,2024-01-24,4,11,2,1631119,Jaylin Williams,1610612760
22300640,2024-01-26,6,15,2,1631119,Jaylin Williams,1610612760
22300654,2024-01-28,3,15,2,1631119,Jaylin Williams,1610612760
22300664,2024-01-29,3,16,0,1631119,Jaylin Williams,1610612760
22300682,2024-01-31,3,18,1,1631119,Jaylin Williams,1610612760
22300695,2024-02-02,8,18,1,1631119,Jaylin Williams,1610612760
22300710,2024-02-04,5,14,1,1631119,Jaylin Williams,1610612760
22300724,2024-02-06,3,13,1,1631119,Jaylin Williams,1610612760
22300748,2024-02-10,2,4,0,1631119,Jaylin Williams,1610612760
22300760,2024-02-11,1,22,2,1631119,Jaylin Williams,1610612760
22300772,2024-02-13,1,16,1,1631119,Jaylin Williams,1610612760
22300809,2024-02-23,8,16,2,1631119,Jaylin Williams,1610612760
22300822,2024-02-25,5,12,0,1631119,Jaylin Williams,1610612760
22300841,2024-02-27,3,19,2,1631119,Jaylin Williams,1610612760
22300853,2024-02-29,2,12,1,1631119,Jaylin Williams,1610612760
22300914,2024-03-08,7,17,3,1631119,Jaylin Williams,1610612760
22300931,2024-03-10,4,13,0,1631119,Jaylin Williams,1610612760
22300941,2024-03-12,2,7,0,1631119,Jaylin Williams,1610612760
22300959,2024-03-14,1,10,3,1631119,Jaylin Williams,1610612760
22300972,2024-03-16,1,8,2,1631119,Jaylin Williams,1610612760
22301000,2024-03-20,2,15,0,1631119,Jaylin Williams,1610612760
22301030,2024-03-24,3,8,1,1631119,Jaylin Williams,1610612760
22301046,2024-03-26,7,14,2,1631119,Jaylin Williams,1610612760
22301057,2024-03-27,5,14,2,1631119,Jaylin Williams,1610612760
22301069,2024-03-29,3,14,2,1631119,Jaylin Williams,1610612760
22301082,2024-03-31,8,19,2,1631119,Jaylin Williams,1610612760
22301093,2024-04-02,6,28,4,1631119,Jaylin Williams,1610612760
22301105,2024-04-03,3,15,0,1631119,Jaylin Williams,1610612760
22301116,2024-04-05,1,12,0,1631119,Jaylin Williams,1610612760
22301135,2024-04-07,2,16,1,1631119,Jaylin Williams,1610612760
22301153,2024-04-09,1,16,3,1631119,Jaylin Williams,1610612760
22301163,2024-04-10,8,13,1,1631119,Jaylin Williams,1610612760
22301179,2024-04-12,2,16,1,1631119,Jaylin Williams,1610612760
22301196,2024-04-14,7,12,1,1631119,Jaylin Williams,1610612760
22400400,2024-12-23,0,8,1,1631119,Jaylin Williams,1610612760
22400410,2024-12-26,3,10,1,1631119,Jaylin Williams,1610612760
22400428,2024-12-28,4,23,3,1631119,Jaylin Williams,1610612760
22400440,2024-12-29,2,10,1,1631119,Jaylin Williams,1610612760
22400452,2024-12-31,1,10,0,1631119,Jaylin Williams,1610612760
22400466,2025-01-02,7,19,1,1631119,Jaylin Williams,1610612760
22400473,2025-01-03,3,8,1,1631119,Jaylin Williams,1610612760
22400487,2025-01-05,6,9,1,1631119,Jaylin Williams,1610612760
22400509,2025-01-08,2,11,0,1631119,Jaylin Williams,1610612760
22400529,2025-01-10,10,15,3,1631119,Jaylin Williams,1610612760
22400545,2025-01-12,9,24,1,1631119,Jaylin Williams,1610612760
22400555,2025-01-14,1,13,4,1631119,Jaylin Williams,1610612760
22400574,2025-01-16,5,14,4,1631119,Jaylin Williams,1610612760
22400583,2025-01-17,10,31,2,1631119,Jaylin Williams,1610612760
22400595,2025-01-19,8,27,2,1631119,Jaylin Williams,1610612760
0022400618,2025-01-22,2,20,0,1631119,Jaylin Williams,1610612760
