Date,Close,High,Low,Open,Year,Month,Day,Ticker,Above1Pct,Above2Pct,Above3Pct
,TXN,TXN,TXN,TXN,,,,,,,
2020-01-23,116.8134536743164,116.95267587447681,112.81090171994326,114.35101577643829,2020,1,23,TXN,0,0,0
2020-01-28,111.40999603271484,111.64493180669967,110.29625176209582,110.63559753475917,2020,1,28,TXN,0,0,0
2020-02-07,112.79320526123047,115.02803839607003,112.62668634217961,115.02803839607003,2020,2,7,TXN,1,0,0
2020-02-12,116.05345153808594,116.5091855017479,115.36985727902692,115.37861650747254,2020,2,12,TXN,1,1,0
2020-02-27,99.14759826660156,103.84512500686515,99.09501615769278,101.96962067621136,2020,2,27,TXN,0,0,0
2020-03-03,99.74354553222656,105.273659786492,98.34130035097324,103.74871188334859,2020,3,3,TXN,0,0,0
2020-03-13,92.93389129638672,94.18714942320315,86.2907466329421,90.54130516830713,2020,3,13,TXN,0,0,0
2020-03-18,87.64042663574219,92.74109919848503,82.51346301483805,87.68424952363362,2020,3,18,TXN,0,0,0
2020-03-23,86.27323150634766,89.35817134540946,83.18828498085246,85.31794745230262,2020,3,23,TXN,0,0,0
2020-04-02,89.41073608398438,89.58602090161901,84.22242583777722,84.36265369188493,2020,4,2,TXN,1,1,1
2020-04-07,93.12670135498047,98.97231508573577,92.74984732526461,97.88557587607501,2020,4,7,TXN,1,1,1
2020-04-17,99.51570129394531,99.96266262939068,97.04424167495063,97.81547497708199,2020,4,17,TXN,1,1,1
2020-04-22,98.13971710205078,98.5603872529591,95.18623338828006,96.12398534578459,2020,4,22,TXN,0,0,0
2020-04-27,101.4700698852539,101.87321498579557,99.051192595571,99.91007159163483,2020,4,27,TXN,1,1,1
2020-05-07,100.38168334960938,101.5122458698572,99.47193403218135,100.5936621374848,2020,5,7,TXN,0,0,0
2020-05-12,98.6505126953125,102.34250986747195,98.34136880773474,101.69773232376495,2020,5,12,TXN,0,0,0
2020-05-22,100.1873779296875,100.57601136677249,99.20696665972119,100.27570187302001,2020,5,22,TXN,1,0,0
2020-05-27,104.06484985351562,104.19733912790723,102.05103444655334,102.83712893894328,2020,5,27,TXN,1,1,1
