Date,Close,High,Low,Open,Year,Month,Day,Ticker,Above1Pct,Above2Pct,Above3Pct
,MU,MU,MU,MU,,,,,,,
2020-01-23,57.9505500793457,59.28184708040009,57.78413608712098,59.05670181319028,2020,1,23,MU,0,0,0
2020-01-28,55.27817153930664,55.58162643306055,54.074131797510404,55.06281356243403,2020,1,28,MU,0,0,0
2020-02-07,55.679527282714844,56.7758882164956,55.571848276558526,56.74652257270266,2020,2,7,MU,0,0,0
2020-02-12,58.01907730102539,59.89855294336569,57.6568873826093,57.79393201475668,2020,2,12,MU,1,1,1
2020-02-27,49.51248550415039,51.73457272865676,48.9349376009291,49.56142948221603,2020,2,27,MU,0,0,0
2020-03-03,50.70673370361328,54.230756098982525,50.02150681555376,53.44763752166527,2020,3,3,MU,1,1,0
2020-03-13,42.082679748535156,42.112045391073146,37.54060574860641,40.692647499482064,2020,3,13,MU,0,0,0
2020-03-18,33.957855224609375,35.78839097127737,30.472990674309827,33.53693021199047,2020,3,18,MU,0,0,0
2020-03-23,37.44271469116211,38.636967178211954,34.93674342242698,36.20930926202457,2020,3,23,MU,1,1,1
2020-04-02,40.222774505615234,40.71222174772095,38.685910464138175,38.95021242297759,2020,4,2,MU,1,1,1
2020-04-07,45.55775451660156,47.34912965100264,45.068307228028324,47.075040364341305,2020,4,7,MU,1,1,1
2020-04-17,44.735477447509766,45.90036050744351,43.903414918254796,45.792681519665784,2020,4,17,MU,0,0,0
2020-04-22,42.98324966430664,43.267129914780476,41.84773239659681,42.20013495109047,2020,4,22,MU,0,0,0
2020-04-27,44.324344635009766,44.43202363445164,43.639121427991306,44.05025535220238,2020,4,27,MU,1,1,1
2020-05-07,45.60669708251953,46.497490970695935,45.36197344583166,46.125509997358186,2020,5,7,MU,1,1,0
2020-05-12,44.725685119628906,47.53511481965654,44.67674114501288,47.49595814628936,2020,5,12,MU,0,0,0
2020-05-22,43.991519927978516,44.353713601700534,43.30629672728579,44.19709062237271,2020,5,22,MU,0,0,0
2020-05-27,48.40633773803711,48.53359507903614,42.97347356472963,44.98020670731518,2020,5,27,MU,1,1,1
2020-06-01,45.36198043823242,46.66390844432294,45.34240209617709,46.487710834198836,2020,6,1,MU,0,0,0
2020-06-11,47.495967864990234,50.01172676372855,47.182721882327726,49.35586542027558,2020,6,11,MU,1,1,1
2020-06-16,49.943206787109375,51.04935881588588,48.807689113010596,50.08025144419575,2020,6,16,MU,1,1,1
2020-06-26,47.46659469604492,48.30844080712369,47.123979389570174,48.112664899636485,2020,6,26,MU,0,0,0
2020-07-01,48.651058197021484,50.47180259443781,48.56295754120501,50.432645917589106,2020,7,1,MU,1,1,0
2020-07-06,49.845314025878906,50.344552390930154,49.41460172210981,49.678903726986334,2020,7,6,MU,1,1,0
2020-07-16,49.04261779785156,49.22861016109203,48.19098054434939,48.768528505732824,2020,7,16,MU,0,0,0
2020-07-21,50.432647705078125,51.54858689551499,50.14876738914275,50.53053566648311,2020,7,21,MU,1,1,0
2020-07-31,49.00345993041992,49.62995181187767,48.22034134441157,49.551638459602366,2020,7,31,MU,0,0,0
2020-08-05,49.97256851196289,50.19771382153972,49.56143457295821,50.011725192111875,2020,8,5,MU,1,0,0
2020-08-10,48.112667083740234,48.6216889473376,47.25123886178441,47.818995740805896,2020,8,10,MU,0,0,0
2020-08-20,42.082679748535156,42.73853732646015,41.358296114377374,41.77922108362549,2020,8,20,MU,0,0,0
2020-08-25,44.14813995361328,44.5788559185879,43.65869270918659,43.93278570531211,2020,8,25,MU,1,1,1
2020-09-04,45.499019622802734,45.95910127026662,43.942577091491664,45.21513929844475,2020,9,4,MU,1,1,1
2020-09-09,44.19709396362305,44.91168659421527,43.511866976941555,44.91168659421527,2020,9,9,MU,0,0,0
2020-09-14,47.99518966674805,48.54337185711944,47.28059722623046,47.32954119779195,2020,9,14,MU,1,1,1
2020-09-24,48.42591094970703,49.29712643636386,48.053930003047164,48.474854926697155,2020,9,24,MU,0,0,0
2020-09-29,49.639739990234375,50.295601257468014,48.543379178326504,48.660845474627216,2020,9,29,MU,1,1,0
2020-10-09,48.83705139160156,49.53206566701916,48.26929446078565,49.17966674488511,2020,10,9,MU,0,0,0
2020-10-14,50.54032897949219,51.147242582748746,50.26623595367751,50.91230623693424,2020,10,14,MU,1,1,1
2020-10-19,51.51921844482422,52.86030286071847,50.217286970845315,50.873148225894,2020,10,19,MU,1,0,0
2020-10-29,49.41459274291992,49.83551766669719,48.337810312067326,48.66084354764867,2020,10,29,MU,0,0,0
2020-11-03,50.001930236816406,50.50116476265961,48.954509741155526,49.07197976362473,2020,11,3,MU,1,0,0
2020-11-13,56.707366943359375,56.961877907387866,55.55227096638075,55.59142764828874,2020,11,13,MU,1,1,1
2020-11-18,59.45805358886719,60.73061569236865,59.35037459636874,60.20201176602328,2020,11,18,MU,1,1,1
2020-11-23,62.82545471191406,63.13870068011927,60.9851318480686,61.288590513473984,2020,11,23,MU,1,1,1
2020-12-03,68.42474365234375,69.61899642716311,68.08213198785644,69.08060133413007,2020,12,3,MU,1,1,1
2020-12-08,71.64530944824219,71.99771215721657,70.46084769189048,70.48042230088939,2020,12,8,MU,1,1,1
2020-12-18,69.95181274414062,71.89981106083657,69.56025337954316,71.16564005285645,2020,12,18,MU,0,0,0
2020-12-23,68.47366333007812,69.56023675974723,68.41493205335176,68.98269262294627,2020,12,23,MU,0,0,0
2020-12-28,69.16868591308594,70.58807988831833,68.98269357638591,70.27483396082839,2020,12,28,MU,1,0,0
2021-01-07,77.44034576416016,78.38987463969247,76.40271996699988,76.41250353493245,2021,1,7,MU,1,1,1
2021-01-12,77.78295135498047,77.93957805029721,76.17756506984333,77.51865314209833,2021,1,12,MU,0,0,0
2021-01-22,80.54344177246094,83.15708840886724,80.49450152635316,82.30545493653972,2021,1,22,MU,1,1,1
2021-01-27,73.50518035888672,75.95241647367249,72.76122595721964,75.69790929496256,2021,1,27,MU,0,0,0
2021-02-01,78.73248291015625,79.37854937999747,76.82364167156614,77.91020766773671,2021,2,1,MU,1,1,1
2021-02-11,84.65480041503906,84.81141965290809,82.22713874690376,82.61869804413492,2021,2,11,MU,1,1,1
2021-02-16,85.88819885253906,87.33696595668356,85.21276674558486,87.33696595668356,2021,2,16,MU,1,0,0
2021-02-26,89.59820556640625,90.97845029110778,86.36785844344766,87.84598364864796,2021,2,26,MU,1,1,1
2021-03-03,87.22928619384766,91.36022202257368,86.52448098556067,88.65847121359758,2021,3,3,MU,0,0,0
2021-03-08,83.25498962402344,87.82642566339834,83.07878829536962,86.70069536746414,2021,3,8,MU,0,0,0
