Date,Close,High,Low,Open,Year,Month,Day,Ticker,Above1Pct,Above2Pct,Above3Pct
,PLTR,PLTR,PLTR,PLTR,,,,,,,
2020-09-30,9.5,11.40999984741211,9.109999656677246,10.0,2020,9,30,PLTR,0,0,0
2020-10-05,9.029999732971191,9.489999771118164,8.920000076293945,9.430000305175781,2020,10,5,PLTR,0,0,0
2020-10-15,9.90999984741211,9.90999984741211,9.180000305175781,9.270000457763672,2020,10,15,PLTR,1,1,1
2020-10-20,9.270000457763672,9.65999984741211,9.270000457763672,9.600000381469727,2020,10,20,PLTR,0,0,0
2020-10-30,10.130000114440918,10.680000305175781,9.850000381469727,10.609999656677246,2020,10,30,PLTR,1,1,1
2020-11-04,10.720000267028809,10.920000076293945,10.550000190734863,10.819999694824219,2020,11,4,PLTR,1,1,1
2020-11-09,14.670000076293945,15.899999618530273,14.109999656677246,14.960000038146973,2020,11,9,PLTR,1,1,1
2020-11-19,18.979999542236328,18.979999542236328,17.959999084472656,18.5,2020,11,19,PLTR,1,1,1
2020-11-24,23.81999969482422,24.270000457763672,20.6299991607666,22.350000381469727,2020,11,24,PLTR,1,1,1
2020-12-04,23.850000381469727,25.239999771118164,23.510000228881836,24.8799991607666,2020,12,4,PLTR,0,0,0
2020-12-09,26.6299991607666,28.850000381469727,25.329999923706055,28.68000030517578,2020,12,9,PLTR,1,1,1
2020-12-14,27.239999771118164,28.260000228881836,26.729999542236328,28.260000228881836,2020,12,14,PLTR,1,1,0
2020-12-24,27.75,29.15999984741211,27.520000457763672,28.79800033569336,2020,12,24,PLTR,1,0,0
2020-12-29,24.65999984741211,26.18199920654297,24.34000015258789,25.75,2020,12,29,PLTR,0,0,0
2021-01-08,25.200000762939453,26.440000534057617,24.700000762939453,25.700000762939453,2021,1,8,PLTR,1,1,0
2021-01-13,25.5,27.43000030517578,25.1299991607666,25.709999084472656,2021,1,13,PLTR,1,0,0
2021-01-28,35.65999984741211,42.0,33.099998474121094,39.540000915527344,2021,1,28,PLTR,1,1,1
2021-02-02,31.020000457763672,34.20000076293945,30.5,34.099998474121094,2021,2,2,PLTR,0,0,0
2021-02-12,31.90999984741211,33.650001525878906,31.34000015258789,33.36000061035156,2021,2,12,PLTR,1,1,0
2021-02-17,27.079999923706055,29.729999542236328,27.0,27.989999771118164,2021,2,17,PLTR,0,0,0
2021-02-22,28.0,30.190000534057617,27.535999298095703,29.959999084472656,2021,2,22,PLTR,1,1,1
2021-03-04,24.729999542236328,25.559999465942383,23.049999237060547,24.850000381469727,2021,3,4,PLTR,0,0,0
2021-03-09,24.260000228881836,24.739999771118164,23.100000381469727,23.3799991607666,2021,3,9,PLTR,0,0,0
2021-03-19,24.31999969482422,24.56999969482422,23.389999389648438,24.010000228881836,2021,3,19,PLTR,0,0,0
2021-03-24,21.8799991607666,23.485000610351562,21.75,23.299999237060547,2021,3,24,PLTR,0,0,0
2021-03-29,21.729999542236328,22.5,21.389999389648438,22.479999542236328,2021,3,29,PLTR,0,0,0
2021-04-08,23.40999984741211,23.600000381469727,22.739999771118164,23.200000762939453,2021,4,8,PLTR,1,1,1
2021-04-13,25.420000076293945,25.659000396728516,23.1200008392334,23.190000534057617,2021,4,13,PLTR,1,1,1
2021-04-23,23.40999984741211,23.549999237060547,22.739999771118164,22.889999389648438,2021,4,23,PLTR,0,0,0
2021-04-28,23.850000381469727,24.170000076293945,23.420000076293945,23.670000076293945,2021,4,28,PLTR,1,0,0
2021-05-03,22.299999237060547,23.079999923706055,22.209999084472656,23.010000228881836,2021,5,3,PLTR,0,0,0
2021-05-13,18.3700008392334,19.469999313354492,17.81999969482422,19.139999389648438,2021,5,13,PLTR,0,0,0
2021-05-18,21.239999771118164,21.6200008392334,20.260000228881836,20.520000457763672,2021,5,18,PLTR,1,1,1
2021-05-28,22.950000762939453,24.75,22.760000228881836,23.0,2021,5,28,PLTR,1,1,1
2021-06-02,24.450000762939453,24.84000015258789,22.81999969482422,23.020000457763672,2021,6,2,PLTR,1,1,1
2021-06-07,24.459999084472656,24.760000228881836,23.790000915527344,24.0,2021,6,7,PLTR,0,0,0
2021-06-17,25.450000762939453,25.459999084472656,24.549999237060547,24.68000030517578,2021,6,17,PLTR,1,1,1
2021-06-22,25.399999618530273,25.520000457763672,24.959999084472656,25.389999389648438,2021,6,22,PLTR,0,0,0
2021-07-02,24.440000534057617,25.34000015258789,24.329999923706055,25.0,2021,7,2,PLTR,0,0,0
2021-07-07,22.889999389648438,24.260000228881836,22.719999313354492,24.229999542236328,2021,7,7,PLTR,0,0,0
2021-07-12,22.950000762939453,23.4950008392334,22.8799991607666,23.260000228881836,2021,7,12,PLTR,0,0,0
2021-07-22,22.06999969482422,22.670000076293945,21.8799991607666,22.549999237060547,2021,7,22,PLTR,0,0,0
2021-07-27,21.68000030517578,22.110000610351562,21.09000015258789,21.959999084472656,2021,7,27,PLTR,0,0,0
2021-08-06,21.81999969482422,22.690000534057617,21.790000915527344,22.639999389648438,2021,8,6,PLTR,0,0,0
2021-08-11,22.350000381469727,23.190000534057617,22.09000015258789,23.06999969482422,2021,8,11,PLTR,1,1,0
2021-08-16,24.5,24.899999618530273,23.770000457763672,24.899999618530273,2021,8,16,PLTR,1,1,1
2021-08-26,24.8700008392334,25.40999984741211,24.360000610351562,24.399999618530273,2021,8,26,PLTR,1,0,0
2021-08-31,26.34000015258789,26.360000610351562,25.65999984741211,25.790000915527344,2021,8,31,PLTR,1,1,1
2021-09-10,26.280000686645508,26.729999542236328,26.170000076293945,26.18000030517578,2021,9,10,PLTR,0,0,0
2021-09-15,27.079999923706055,27.149999618530273,26.030000686645508,26.299999237060547,2021,9,15,PLTR,1,1,1
2021-09-20,26.549999237060547,28.100000381469727,26.059999465942383,27.56999969482422,2021,9,20,PLTR,0,0,0
2021-09-30,24.040000915527344,25.049999237060547,23.8799991607666,24.690000534057617,2021,9,30,PLTR,0,0,0
2021-10-05,23.209999084472656,23.8799991607666,23.06999969482422,23.209999084472656,2021,10,5,PLTR,0,0,0
2021-10-15,24.0,24.520000457763672,23.829999923706055,24.5,2021,10,15,PLTR,1,1,1
2021-10-20,24.219999313354492,24.959999084472656,24.170000076293945,24.790000915527344,2021,10,20,PLTR,0,0,0
2021-10-25,25.40999984741211,25.540000915527344,24.479999542236328,24.5,2021,10,25,PLTR,1,1,1
2021-11-04,26.469999313354492,26.56999969482422,25.8700008392334,26.260000228881836,2021,11,4,PLTR,1,1,1
2021-11-09,24.25,25.979999542236328,23.950000762939453,25.899999618530273,2021,11,9,PLTR,0,0,0
2021-11-19,21.40999984741211,21.959999084472656,21.299999237060547,21.600000381469727,2021,11,19,PLTR,0,0,0
2021-11-24,21.110000610351562,21.200000762939453,20.059999465942383,20.350000381469727,2021,11,24,PLTR,0,0,0
2021-11-29,21.06999969482422,21.399999618530273,20.559999465942383,21.190000534057617,2021,11,29,PLTR,0,0,0
2021-12-09,19.209999084472656,20.149999618530273,19.040000915527344,19.950000762939453,2021,12,9,PLTR,0,0,0
2021-12-14,18.639999389648438,18.858999252319336,17.90999984741211,18.0,2021,12,14,PLTR,0,0,0
