GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,Total_First_Quarter_Points,GAME_DATE,MATCHUP,MONTH,Home_Away,Recent_Trend_Team,Recent_Trend_Opponent,Head_to_Head_Q1,SEASON,Season_Avg_Pace_Team,Season_Avg_Pace_Opponent,Average_Season_Avg_Pace,Season_Avg_FG_PCT_Team,Season_Avg_FG_PCT_Opponent,PTS,OPP_PTS,Off_Rating,Off_Rating_Opponent
21700009,1610612737,ATL,1610612742,DAL,51,2017-10-18,ATL @ DAL,10,Away,[],[],,2017-18,98.76,96.53,97.64500000000001,0.511,0.442,117.0,111.0,114.7,109.9
21700017,1610612737,ATL,1610612766,CHA,46,2017-10-20,ATL @ CHA,10,Away,[27],[27],,2017-18,98.76,98.66,98.71000000000001,0.445,0.4135,91.0,109.0,90.1,105.8
21700038,1610612737,ATL,1610612751,BKN,44,2017-10-22,ATL @ BKN,10,Away,"[28, 27]","[29, 30]",,2017-18,98.76,99.66,99.21000000000001,0.41,0.48333333333333334,104.0,116.0,98.1,108.4
21700042,1610612737,ATL,1610612748,MIA,49,2017-10-23,ATL @ MIA,10,Away,"[25, 28, 27]","[26, 37]",,2017-18,98.76,96.1,97.43,0.426,0.4706666666666666,93.0,104.0,91.2,102.0
21700065,1610612737,ATL,1610612741,CHI,38,2017-10-26,ATL @ CHI,10,Away,"[23, 25, 28, 27]","[38, 21, 23]",,2017-18,98.76,98.65,98.70500000000001,0.41980000000000006,0.40775,86.0,91.0,94.5,98.9
21700072,1610612737,ATL,1610612743,DEN,49,2017-10-27,ATL vs. DEN,10,Home,"[20, 23, 25, 28, 27]","[23, 29, 17, 30]",,2017-18,98.76,97.69,98.225,0.4191666666666667,0.4464,100.0,105.0,105.3,107.1
21700085,1610612737,ATL,1610612749,MIL,44,2017-10-29,ATL vs. MIL,10,Home,"[23, 20, 23, 25, 28]","[23, 18, 24, 25, 24]",,2017-18,98.76,97.03,97.89500000000001,0.42614285714285716,0.4928333333333333,106.0,117.0,103.9,113.6
21700107,1610612737,ATL,1610612755,PHI,59,2017-11-01,ATL @ PHI,11,Away,"[16, 23, 20, 23, 25]","[37, 32, 33, 31, 19]",,2017-18,98.76,100.75,99.755,0.427375,0.45637500000000003,109.0,119.0,97.3,106.3
21700123,1610612737,ATL,1610612745,HOU,61,2017-11-03,ATL vs. HOU,11,Home,"[25, 16, 23, 20, 23]","[24, 27, 32, 27, 31]",,2017-18,98.76,98.02,98.39,0.43333333333333335,0.4426,104.0,119.0,103.0,117.8
21700136,1610612737,ATL,1610612739,CLE,65,2017-11-05,ATL @ CLE,11,Away,"[25, 25, 16, 23, 20]","[42, 28, 19, 22, 23]",,2017-18,98.76,98.72,98.74000000000001,0.4377,0.4728,117.0,115.0,114.7,112.7
21700146,1610612737,ATL,1610612738,BOS,51,2017-11-06,ATL vs. BOS,11,Home,"[37, 25, 25, 16, 23]","[22, 18, 27, 30, 21]",,2017-18,98.76,96.75,97.755,0.4416363636363636,0.44581818181818184,107.0,110.0,110.3,114.6
21700169,1610612737,ATL,1610612765,DET,48,2017-11-10,ATL @ DET,11,Away,"[25, 37, 25, 25, 16]","[22, 29, 28, 22, 27]",,2017-18,98.76,96.75,97.755,0.446,0.46316666666666667,104.0,111.0,103.0,112.1
21700177,1610612737,ATL,1610612764,WAS,39,2017-11-11,ATL @ WAS,11,Away,"[22, 25, 37, 25, 25]","[37, 34, 32, 36, 32]",,2017-18,98.76,97.67,98.215,0.4432307692307692,0.47225,94.0,113.0,94.9,113.0
21700195,1610612737,ATL,1610612740,NOP,55,2017-11-13,ATL @ NOP,11,Away,"[19, 22, 25, 37, 25]","[31, 32, 34, 17, 28]",,2017-18,98.76,101.48,100.12,0.4444285714285714,0.4732142857142857,105.0,106.0,111.7,112.8
21700204,1610612737,ATL,1610612758,SAC,40,2017-11-15,ATL vs. SAC,11,Home,"[32, 19, 22, 25, 37]","[32, 23, 26, 10, 26]",,2017-18,98.76,95.5,97.13,0.457,0.42628571428571427,126.0,80.0,131.3,83.3
21700230,1610612737,ATL,1610612738,BOS,55,2017-11-18,ATL vs. BOS,11,Home,"[24, 32, 19, 22, 25]","[18, 30, 24, 11, 33]",51.0,2017-18,98.76,96.75,97.755,0.4580625,0.42994117647058827,99.0,110.0,105.3,117.0
21700250,1610612737,ATL,1610612759,SAS,46,2017-11-20,ATL @ SAS,11,Away,"[35, 24, 32, 19, 22]","[15, 24, 17, 37, 27]",,2017-18,98.76,95.7,97.23,0.4567058823529412,0.4524705882352941,85.0,96.0,90.4,102.1
21700256,1610612737,ATL,1610612746,LAC,59,2017-11-22,ATL vs. LAC,11,Home,"[22, 35, 24, 32, 19]","[20, 24, 27, 28, 26]",,2017-18,98.76,99.54,99.15,0.45811111111111114,0.4504705882352941,103.0,116.0,109.6,124.7
21700268,1610612737,ATL,1610612752,NYK,63,2017-11-24,ATL vs. NYK,11,Home,"[30, 22, 35, 24, 32]","[26, 20, 18, 27, 22]",,2017-18,98.76,97.64,98.2,0.459,0.46900000000000003,116.0,104.0,118.4,106.1
21700280,1610612737,ATL,1610612761,TOR,53,2017-11-25,ATL vs. TOR,11,Home,"[24, 30, 22, 35, 24]","[25, 34, 28, 30, 29]",,2017-18,98.76,98.02,98.39,0.45339999999999997,0.487,78.0,112.0,84.8,120.4
21700313,1610612737,ATL,1610612739,CLE,77,2017-11-30,ATL vs. CLE,11,Home,"[25, 24, 30, 22, 35]","[35, 29, 27, 20, 36]",65.0,2017-18,98.76,98.72,98.74000000000001,0.4565238095238095,0.47818181818181815,114.0,121.0,112.9,122.2
21700328,1610612737,ATL,1610612751,BKN,47,2017-12-02,ATL @ BKN,12,Away,"[35, 25, 24, 30, 22]","[21, 26, 19, 32, 17]",44.0,2017-18,98.76,99.66,99.21000000000001,0.45736363636363636,0.4439090909090909,114.0,102.0,117.5,104.1
21700342,1610612737,ATL,1610612751,BKN,65,2017-12-04,ATL vs. BKN,12,Home,"[25, 35, 25, 24, 30]","[22, 21, 26, 19, 32]",45.5,2017-18,98.76,99.66,99.21000000000001,0.4533913043478261,0.44556521739130434,90.0,110.0,86.5,107.8
21700355,1610612737,ATL,1610612753,ORL,54,2017-12-06,ATL @ ORL,12,Away,"[32, 25, 35, 25, 24]","[23, 36, 34, 31, 25]",,2017-18,98.76,98.58,98.67,0.4524166666666667,0.46742307692307694,106.0,110.0,100.0,103.8
21700378,1610612737,ATL,1610612753,ORL,54,2017-12-09,ATL vs. ORL,12,Home,"[23, 32, 25, 35, 25]","[25, 31, 23, 36, 34]",54.0,2017-18,98.76,98.58,98.67,0.4548,0.4657142857142857,117.0,110.0,121.9,113.4
21700390,1610612737,ATL,1610612752,NYK,45,2017-12-10,ATL @ NYK,12,Away,"[32, 23, 32, 25, 35]","[18, 23, 19, 25, 33]",63.0,2017-18,98.76,97.64,98.2,0.45580769230769225,0.47388461538461535,107.0,111.0,108.1,113.3
21700397,1610612737,ATL,1610612739,CLE,62,2017-12-12,ATL @ CLE,12,Away,"[21, 32, 23, 32, 25]","[23, 33, 19, 29, 28]",71.0,2017-18,98.76,98.72,98.74000000000001,0.4562222222222222,0.48378571428571426,114.0,123.0,118.8,128.1
21700413,1610612737,ATL,1610612765,DET,61,2017-12-14,ATL vs. DET,12,Home,"[31, 21, 32, 23, 32]","[18, 21, 24, 27, 29]",48.0,2017-18,98.76,96.75,97.755,0.45625,0.44789285714285715,91.0,105.0,97.8,112.9
21700425,1610612737,ATL,1610612763,MEM,38,2017-12-15,ATL @ MEM,12,Away,"[31, 31, 21, 32, 23]","[12, 23, 34, 34, 32]",,2017-18,98.76,95.65,97.20500000000001,0.45575862068965517,0.4448965517241379,94.0,96.0,97.9,101.1
21700443,1610612737,ATL,1610612748,MIA,59,2017-12-18,ATL vs. MIA,12,Home,"[21, 31, 31, 21, 32]","[24, 24, 33, 21, 24]",49.0,2017-18,98.76,96.1,97.43,0.45583333333333337,0.45399999999999996,110.0,104.0,111.1,105.1
21700455,1610612737,ATL,1610612754,IND,55,2017-12-20,ATL vs. IND,12,Home,"[29, 21, 31, 31, 21]","[21, 28, 19, 27, 22]",,2017-18,98.76,96.84,97.80000000000001,0.45506451612903226,0.479125,95.0,105.0,104.4,115.4
21700477,1610612737,ATL,1610612760,OKC,56,2017-12-22,ATL @ OKC,12,Away,"[27, 29, 21, 31, 31]","[25, 32, 26, 28, 22]",,2017-18,98.76,97.34,98.05000000000001,0.45703125,0.44175,117.0,120.0,119.4,123.7
21700484,1610612737,ATL,1610612742,DAL,50,2017-12-23,ATL vs. DAL,12,Home,"[28, 27, 29, 21, 31]","[23, 22, 22, 31, 28]",51.0,2017-18,98.76,96.53,97.64500000000001,0.46015151515151514,0.4441818181818182,112.0,107.0,121.7,117.6
21700508,1610612737,ATL,1610612764,WAS,58,2017-12-27,ATL vs. WAS,12,Home,"[25, 28, 27, 29, 21]","[30, 37, 23, 36, 23]",39.0,2017-18,98.76,97.67,98.215,0.45944117647058824,0.45737142857142854,113.0,99.0,113.0,100.0
21700522,1610612737,ATL,1610612761,TOR,52,2017-12-29,ATL @ TOR,12,Away,"[29, 25, 28, 27, 29]","[38, 23, 27, 30, 22]",53.0,2017-18,98.76,98.02,98.39,0.4586571428571429,0.4722352941176471,98.0,111.0,101.0,116.8
21700533,1610612737,ATL,1610612757,POR,47,2017-12-30,ATL vs. POR,12,Home,"[22, 29, 25, 28, 27]","[27, 17, 22, 22, 24]",,2017-18,98.76,97.11,97.935,0.45838888888888885,0.4445142857142857,104.0,89.0,109.5,94.7
21700551,1610612737,ATL,1610612756,PHX,46,2018-01-02,ATL @ PHX,1,Away,"[24, 22, 29, 25, 28]","[32, 35, 29, 24, 26]",,2017-18,98.76,101.14,99.95,0.4571891891891892,0.44556410256410256,103.0,104.0,105.1,104.0
21700576,1610612737,ATL,1610612757,POR,52,2018-01-05,ATL @ POR,1,Away,"[27, 24, 22, 29, 25]","[28, 31, 23, 27, 17]",47.0,2017-18,98.76,97.11,97.935,0.45465789473684215,0.4472894736842105,89.0,110.0,89.0,110.0
21700590,1610612737,ATL,1610612747,LAL,56,2018-01-07,ATL @ LAL,1,Away,"[22, 27, 24, 22, 29]","[24, 26, 18, 37, 22]",,2017-18,98.76,100.9,99.83000000000001,0.4541794871794872,0.4541794871794872,113.0,132.0,106.6,123.4
21700598,1610612737,ATL,1610612746,LAC,57,2018-01-08,ATL @ LAC,1,Away,"[27, 22, 27, 24, 22]","[28, 33, 34, 29, 35]",59.0,2017-18,98.76,99.54,99.15,0.45272500000000004,0.4573846153846154,107.0,108.0,102.9,104.9
21700612,1610612737,ATL,1610612743,DEN,50,2018-01-10,ATL @ DEN,1,Away,"[25, 27, 22, 27, 24]","[28, 27, 23, 34, 29]",49.0,2017-18,98.76,97.69,98.225,0.4538780487804879,0.4647560975609756,110.0,97.0,113.4,100.0
21700621,1610612737,ATL,1610612751,BKN,50,2018-01-12,ATL vs. BKN,1,Home,"[29, 25, 27, 22, 27]","[26, 19, 22, 24, 22]",52.0,2017-18,98.76,99.66,99.21000000000001,0.45409523809523805,0.4376666666666667,105.0,110.0,105.0,111.1
21700641,1610612737,ATL,1610612759,SAS,44,2018-01-15,ATL vs. SAS,1,Home,"[25, 29, 25, 27, 22]","[32, 15, 21, 27, 26]",46.0,2017-18,98.76,95.7,97.23,0.4543488372093023,0.45888888888888885,102.0,99.0,106.3,104.2
21700654,1610612737,ATL,1610612740,NOP,57,2018-01-17,ATL vs. NOP,1,Home,"[21, 25, 29, 25, 27]","[32, 13, 31, 38, 37]",55.0,2017-18,98.76,101.48,100.12,0.45347727272727273,0.4880227272727273,94.0,93.0,106.8,103.3
21700675,1610612737,ATL,1610612741,CHI,50,2018-01-20,ATL vs. CHI,1,Home,"[25, 21, 25, 29, 25]","[40, 32, 36, 26, 22]",38.0,2017-18,98.76,98.65,98.70500000000001,0.4518444444444444,0.44230434782608696,97.0,113.0,94.2,111.9
21700688,1610612737,ATL,1610612762,UTA,39,2018-01-22,ATL vs. UTA,1,Home,"[21, 25, 21, 25, 29]","[39, 25, 23, 21, 25]",,2017-18,98.76,96.58,97.67,0.4525,0.4522340425531915,104.0,90.0,109.5,93.8
21700705,1610612737,ATL,1610612761,TOR,44,2018-01-24,ATL vs. TOR,1,Home,"[19, 21, 25, 21, 25]","[28, 17, 31, 23, 35]",52.5,2017-18,98.76,98.02,98.39,0.4512553191489362,0.4680434782608696,93.0,108.0,90.3,102.9
21700714,1610612737,ATL,1610612766,CHA,56,2018-01-26,ATL @ CHA,1,Away,"[16, 19, 21, 25, 21]","[21, 35, 27, 38, 27]",46.0,2017-18,98.76,98.66,98.71000000000001,0.45160416666666664,0.44276595744680847,110.0,121.0,107.8,119.8
21700726,1610612737,ATL,1610612764,WAS,45,2018-01-27,ATL vs. WAS,1,Home,"[26, 16, 19, 21, 25]","[20, 22, 19, 36, 30]",48.5,2017-18,98.76,97.67,98.215,0.4512040816326531,0.4658775510204082,104.0,129.0,110.6,137.2
21700739,1610612737,ATL,1610612750,MIN,59,2018-01-29,ATL vs. MIN,1,Home,"[18, 26, 16, 19, 21]","[30, 29, 29, 30, 26]",,2017-18,98.76,96.75,97.755,0.45206,0.4770754716981132,105.0,100.0,108.2,103.1
21700755,1610612737,ATL,1610612766,CHA,63,2018-01-31,ATL vs. CHA,1,Home,"[27, 18, 26, 16, 19]","[23, 26, 30, 21, 35]",51.0,2017-18,98.76,98.66,98.71000000000001,0.45311764705882357,0.44223999999999997,110.0,123.0,122.2,133.7
21700767,1610612737,ATL,1610612738,BOS,58,2018-02-02,ATL @ BOS,2,Away,"[28, 27, 18, 26, 16]","[27, 32, 37, 25, 21]",53.0,2017-18,98.76,96.75,97.755,0.45257692307692304,0.4510188679245283,110.0,119.0,110.0,120.2
21700786,1610612737,ATL,1610612752,NYK,43,2018-02-04,ATL @ NYK,2,Away,"[32, 28, 27, 18, 26]","[29, 24, 30, 33, 28]",54.0,2017-18,98.76,97.64,98.2,0.451622641509434,0.4686111111111111,99.0,96.0,104.2,100.0
21700799,1610612737,ATL,1610612763,MEM,37,2018-02-06,ATL vs. MEM,2,Home,"[21, 32, 28, 27, 18]","[24, 25, 25, 22, 20]",38.0,2017-18,98.76,95.65,97.20500000000001,0.45262962962962966,0.4455094339622641,108.0,82.0,112.5,86.3
21700811,1610612737,ATL,1610612753,ORL,49,2018-02-08,ATL @ ORL,2,Away,"[22, 21, 32, 28, 27]","[31, 26, 25, 29, 30]",54.0,2017-18,98.76,98.58,98.67,0.45212727272727277,0.46225925925925926,98.0,100.0,102.1,104.2
21700819,1610612737,ATL,1610612739,CLE,58,2018-02-09,ATL vs. CLE,2,Home,"[23, 22, 21, 32, 28]","[31, 43, 20, 27, 27]",68.0,2017-18,98.76,98.72,98.74000000000001,0.45201785714285714,0.4736296296296296,107.0,123.0,109.2,125.5
21700834,1610612737,ATL,1610612765,DET,51,2018-02-11,ATL vs. DET,2,Home,"[27, 23, 22, 21, 32]","[30, 26, 22, 27, 27]",54.5,2017-18,98.76,96.75,97.755,0.45263157894736844,0.45227272727272727,118.0,115.0,119.2,117.3
21700848,1610612737,ATL,1610612749,MIL,45,2018-02-13,ATL @ MIL,2,Away,"[28, 27, 23, 22, 21]","[24, 23, 25, 36, 28]",44.0,2017-18,98.76,97.03,97.89500000000001,0.451448275862069,0.47805357142857147,92.0,97.0,101.1,106.6
21700853,1610612737,ATL,1610612765,DET,36,2018-02-14,ATL @ DET,2,Away,"[24, 28, 27, 23, 22]","[31, 23, 30, 26, 22]",53.333333333333336,2017-18,98.76,96.75,97.755,0.4510338983050848,0.4502631578947368,98.0,104.0,97.0,104.0
21700874,1610612737,ATL,1610612754,IND,49,2018-02-23,ATL @ IND,2,Away,"[14, 24, 28, 27, 23]","[22, 36, 30, 23, 33]",55.0,2017-18,98.76,96.84,97.80000000000001,0.45103333333333334,0.4811864406779661,93.0,116.0,88.6,109.4
21700897,1610612737,ATL,1610612747,LAL,50,2018-02-26,ATL vs. LAL,2,Home,"[22, 14, 24, 28, 27]","[25, 32, 39, 33, 36]",56.0,2017-18,98.76,100.9,99.83000000000001,0.44978688524590166,0.4610333333333333,104.0,123.0,93.7,109.8
21700915,1610612737,ATL,1610612754,IND,55,2018-02-28,ATL vs. IND,2,Home,"[22, 22, 14, 24, 28]","[23, 27, 22, 36, 30]",52.0,2017-18,98.76,96.84,97.80000000000001,0.4495806451612903,0.48004918032786886,107.0,102.0,100.0,96.2
21700928,1610612737,ATL,1610612744,GSW,64,2018-03-02,ATL vs. GSW,3,Home,"[28, 22, 22, 14, 24]","[36, 37, 24, 34, 27]",,2017-18,98.76,100.35,99.555,0.44946031746031745,0.5125238095238095,109.0,114.0,104.8,110.7
21700943,1610612737,ATL,1610612756,PHX,52,2018-03-04,ATL vs. PHX,3,Home,"[31, 28, 22, 22, 14]","[37, 21, 36, 24, 18]",46.0,2017-18,98.76,101.14,99.95,0.449578125,0.44355384615384613,113.0,112.0,108.7,108.7
21700958,1610612737,ATL,1610612761,TOR,55,2018-03-06,ATL @ TOR,3,Away,"[29, 31, 28, 22, 22]","[26, 19, 42, 30, 29]",49.66666666666666,2017-18,98.76,98.02,98.39,0.4492,0.4710476190476191,90.0,106.0,90.9,109.3
21700978,1610612737,ATL,1610612754,IND,49,2018-03-09,ATL @ IND,3,Away,"[28, 29, 31, 28, 22]","[20, 20, 30, 18, 27]",53.0,2017-18,98.76,96.84,97.80000000000001,0.4486818181818182,0.4769848484848485,87.0,112.0,89.7,113.1
21700993,1610612737,ATL,1610612741,CHI,54,2018-03-11,ATL vs. CHI,3,Home,"[15, 28, 29, 31, 28]","[26, 30, 16, 24, 29]",44.0,2017-18,98.76,98.65,98.70500000000001,0.4496268656716418,0.4391969696969697,122.0,129.0,122.0,127.7
21701007,1610612737,ATL,1610612760,OKC,59,2018-03-13,ATL vs. OKC,3,Home,"[34, 15, 28, 29, 31]","[19, 24, 26, 24, 28]",56.0,2017-18,98.76,97.34,98.05000000000001,0.44926470588235295,0.45421428571428574,107.0,119.0,113.8,125.3
21701021,1610612737,ATL,1610612766,CHA,56,2018-03-15,ATL vs. CHA,3,Home,"[28, 34, 15, 28, 29]","[32, 32, 29, 29, 21]",55.0,2017-18,98.76,98.66,98.71000000000001,0.44952173913043475,0.44882608695652176,117.0,129.0,113.6,125.2
21701041,1610612737,ATL,1610612749,MIL,57,2018-03-17,ATL @ MIL,3,Away,"[23, 28, 34, 15, 28]","[20, 32, 26, 22, 17]",44.5,2017-18,98.76,97.03,97.89500000000001,0.44965714285714287,0.47798550724637684,117.0,122.0,109.3,114.0
21701062,1610612737,ATL,1610612762,UTA,48,2018-03-20,ATL @ UTA,3,Away,"[31, 23, 28, 34, 15]","[32, 20, 42, 29, 24]",39.0,2017-18,98.76,96.58,97.67,0.4490140845070422,0.4568591549295774,99.0,94.0,97.1,92.2
21701077,1610612737,ATL,1610612758,SAC,53,2018-03-22,ATL @ SAC,3,Away,"[21, 31, 23, 28, 34]","[21, 27, 29, 24, 16]",40.0,2017-18,98.76,95.5,97.13,0.44823611111111117,0.4525342465753424,90.0,105.0,92.8,109.4
21701087,1610612737,ATL,1610612744,GSW,34,2018-03-23,ATL @ GSW,3,Away,"[28, 21, 31, 23, 28]","[21, 30, 36, 26, 24]",64.0,2017-18,98.76,100.35,99.555,0.4481232876712329,0.5073194444444444,94.0,106.0,97.9,111.6
21701101,1610612737,ATL,1610612745,HOU,53,2018-03-25,ATL @ HOU,3,Away,"[18, 28, 21, 31, 23]","[29, 21, 27, 38, 32]",61.0,2017-18,98.76,98.02,98.39,0.448054054054054,0.4632837837837838,99.0,118.0,99.0,119.2
21701120,1610612737,ATL,1610612750,MIN,66,2018-03-28,ATL @ MIN,3,Away,"[20, 18, 28, 21, 31]","[25, 24, 31, 28, 23]",59.0,2017-18,98.76,96.75,97.755,0.44917333333333337,0.4802105263157895,114.0,126.0,110.7,123.5
21701130,1610612737,ATL,1610612755,PHI,57,2018-03-30,ATL vs. PHI,3,Home,"[32, 20, 18, 28, 21]","[37, 23, 32, 32, 26]",59.0,2017-18,98.76,100.75,99.755,0.4479473684210526,0.46930666666666665,91.0,101.0,,95.3
21701147,1610612737,ATL,1610612753,ORL,39,2018-04-01,ATL vs. ORL,4,Home,"[27, 32, 20, 18, 28]","[24, 33, 26, 23, 25]",52.333333333333336,2017-18,98.76,98.58,98.67,0.44838961038961045,0.4540131578947369,94.0,88.0,101.1,93.6
21701158,1610612737,ATL,1610612748,MIA,55,2018-04-03,ATL @ MIA,4,Away,"[21, 27, 32, 20, 18]","[32, 29, 29, 30, 18]",54.0,2017-18,98.76,96.1,97.43,0.448025641025641,0.45710256410256417,98.0,101.0,99.0,102.0
21701172,1610612737,ATL,1610612748,MIA,52,2018-04-04,ATL vs. MIA,4,Home,"[25, 21, 27, 32, 20]","[30, 32, 29, 29, 30]",54.333333333333336,2017-18,98.76,96.1,97.43,0.447,0.45697468354430376,86.0,115.0,85.1,113.9
21701184,1610612737,ATL,1610612764,WAS,43,2018-04-06,ATL @ WAS,4,Away,"[29, 25, 21, 27, 32]","[26, 24, 27, 30, 24]",47.333333333333336,2017-18,98.76,97.67,98.215,0.44742499999999996,0.46883749999999996,103.0,97.0,102.0,97.0
21701202,1610612737,ATL,1610612738,BOS,55,2018-04-08,ATL @ BOS,4,Away,"[21, 29, 25, 21, 27]","[30, 20, 31, 31, 18]",54.66666666666666,2017-18,98.76,96.75,97.755,0.448074074074074,0.452175,112.0,106.0,119.1,115.2
21701214,1610612737,ATL,1610612755,PHI,59,2018-04-10,ATL vs. PHI,4,Home,"[24, 21, 29, 25, 21]","[28, 41, 36, 28, 28]",58.0,2017-18,98.76,100.75,99.755,0.4477073170731708,0.4721728395061729,113.0,121.0,105.6,113.1
21800007,1610612737,ATL,1610612752,NYK,47,2018-10-17,ATL @ NYK,10,Away,"[32, 24, 21, 29, 25]","[20, 25, 28, 34, 25]",50.333333333333336,2018-19,104.56,100.16,102.36,0.456,0.455,107.0,126.0,94.7,112.5
21800020,1610612737,ATL,1610612763,MEM,70,2018-10-19,ATL @ MEM,10,Away,"[24, 32, 24, 21, 29]","[16, 28, 26, 30, 22]",37.5,2018-19,104.56,97.15,100.855,0.475,0.4205,117.0,131.0,110.4,122.4
21800036,1610612737,ATL,1610612739,CLE,58,2018-10-21,ATL @ CLE,10,Away,"[33, 24, 32, 24, 21]","[30, 25, 20, 26, 28]",65.66666666666667,2018-19,104.56,97.37,100.965,0.48,0.44966666666666666,133.0,111.0,125.5,105.7
21800052,1610612737,ATL,1610612742,DAL,64,2018-10-24,ATL vs. DAL,10,Home,"[24, 33, 24, 32, 24]","[31, 37, 24, 26, 20]",50.5,2018-19,104.56,99.6,102.08,0.46175,0.445,111.0,104.0,100.9,92.9
21800076,1610612737,ATL,1610612741,CHI,47,2018-10-27,ATL vs. CHI,10,Home,"[22, 24, 33, 24, 32]","[25, 24, 28, 27, 41]",47.333333333333336,2018-19,104.56,99.3,101.93,0.43360000000000004,0.4673333333333333,85.0,97.0,80.2,89.8
21800088,1610612737,ATL,1610612755,PHI,45,2018-10-29,ATL @ PHI,10,Away,"[25, 22, 24, 33, 24]","[32, 34, 28, 30, 38]",58.333333333333336,2018-19,104.56,102.59,103.575,0.42333333333333334,0.4364285714285714,92.0,113.0,83.6,103.7
21800097,1610612737,ATL,1610612739,CLE,66,2018-10-30,ATL @ CLE,10,Away,"[25, 25, 22, 24, 33]","[30, 27, 17, 34, 30]",59.333333333333336,2018-19,104.56,97.37,100.965,0.43957142857142856,0.451,114.0,136.0,106.5,125.9
21800114,1610612737,ATL,1610612758,SAC,64,2018-11-01,ATL vs. SAC,11,Home,"[31, 25, 25, 22, 24]","[26, 17, 28, 19, 26]",46.5,2018-19,104.56,103.88,104.22,0.445,0.502,115.0,146.0,101.8,130.4
21800128,1610612737,ATL,1610612748,MIA,72,2018-11-03,ATL vs. MIA,11,Home,"[29, 31, 25, 25, 22]","[29, 28, 33, 16, 29]",55.333333333333336,2018-19,104.56,98.73,101.64500000000001,0.45366666666666666,0.443125,123.0,118.0,120.6,118.0
21800149,1610612737,ATL,1610612766,CHA,48,2018-11-06,ATL @ CHA,11,Away,"[41, 29, 31, 25, 25]","[30, 22, 31, 28, 23]",58.333333333333336,2018-19,104.56,99.18,101.87,0.45649999999999996,0.47118181818181815,102.0,113.0,96.2,105.6
21800155,1610612737,ATL,1610612752,NYK,52,2018-11-07,ATL vs. NYK,11,Home,"[25, 41, 29, 31, 25]","[21, 17, 33, 25, 26]",45.0,2018-19,104.56,100.16,102.36,0.4515454545454545,0.4364166666666667,107.0,112.0,102.9,106.7
21800169,1610612737,ATL,1610612765,DET,60,2018-11-09,ATL vs. DET,11,Home,"[26, 25, 41, 29, 31]","[26, 27, 24, 22, 28]",49.333333333333336,2018-19,104.56,97.88,101.22,0.4519166666666667,0.4300909090909091,109.0,124.0,103.8,118.1
21800189,1610612737,ATL,1610612747,LAL,50,2018-11-11,ATL @ LAL,11,Away,"[20, 26, 25, 41, 29]","[26, 30, 17, 28, 38]",53.0,2018-19,104.56,103.6,104.08,0.45038461538461544,0.48169230769230764,106.0,107.0,100.0,100.9
21800201,1610612737,ATL,1610612744,GSW,43,2018-11-13,ATL @ GSW,11,Away,"[22, 20, 26, 25, 41]","[30, 36, 29, 29, 36]",49.0,2018-19,104.56,101.74,103.15,0.4502857142857143,0.5091333333333333,103.0,110.0,103.0,107.8
21800214,1610612737,ATL,1610612743,DEN,58,2018-11-15,ATL @ DEN,11,Away,"[23, 22, 20, 26, 25]","[30, 35, 24, 29, 19]",49.5,2018-19,104.56,98.49,101.525,0.4434666666666667,0.4680666666666667,93.0,138.0,87.7,127.8
21800226,1610612737,ATL,1610612754,IND,49,2018-11-17,ATL @ IND,11,Away,"[23, 23, 22, 20, 26]","[18, 31, 24, 23, 22]",51.0,2018-19,104.56,98.64,101.6,0.438,0.4784375,89.0,97.0,84.0,90.7
21800243,1610612737,ATL,1610612746,LAC,63,2018-11-19,ATL vs. LAC,11,Home,"[24, 23, 23, 22, 20]","[32, 29, 34, 33, 28]",58.0,2018-19,104.56,102.66,103.61,0.4384705882352941,0.4716875,119.0,127.0,109.2,115.5
21800254,1610612737,ATL,1610612761,TOR,53,2018-11-21,ATL vs. TOR,11,Home,"[34, 24, 23, 23, 22]","[29, 27, 27, 31, 29]",50.333333333333336,2018-19,104.56,100.51,102.535,0.4392222222222222,0.48831578947368426,108.0,124.0,105.9,121.6
21800268,1610612737,ATL,1610612738,BOS,68,2018-11-23,ATL vs. BOS,11,Home,"[24, 34, 24, 23, 23]","[18, 24, 20, 30, 19]",56.0,2018-19,104.56,100.43,102.495,0.43884210526315787,0.43573684210526314,96.0,114.0,90.6,107.5
21800288,1610612737,ATL,1610612766,CHA,75,2018-11-25,ATL vs. CHA,11,Home,"[23, 24, 34, 24, 23]","[31, 35, 29, 30, 23]",55.66666666666666,2018-19,104.56,99.18,101.87,0.44349999999999995,0.46315789473684216,124.0,123.0,119.2,118.3
21800302,1610612737,ATL,1610612748,MIA,73,2018-11-27,ATL @ MIA,11,Away,"[32, 23, 24, 34, 24]","[29, 28, 13, 21, 27]",59.66666666666666,2018-19,104.56,98.73,101.64500000000001,0.445,0.4365,115.0,113.0,105.5,103.7
21800306,1610612737,ATL,1610612766,CHA,52,2018-11-28,ATL @ CHA,11,Away,"[35, 32, 23, 24, 34]","[32, 43, 31, 35, 29]",59.66666666666666,2018-19,104.56,99.18,101.87,0.4404090909090909,0.4631904761904762,94.0,108.0,87.9,100.0
