player_id,player_name,team_id,game_date,prob_3_plus,prob_2_plus,prob_1_plus,is_playing_today
1626164,Devin Booker,1610612756,2025-01-11,0.4516331278086888,0.7477502341971488,0.9922907,1
1630198,Isaiah Joe,1610612760,2025-01-10,0.44101165510688406,0.7391636282474229,0.71511596,0
1629027,Trae Young,1610612737,2025-01-09,0.5098836806024871,0.7284612704683948,0.86958903,0
1629661,Cameron Johnson,1610612751,2025-01-02,0.4530875963782634,0.7086114286384173,0.7856354,0
203897,Zach LaVine,1610612741,2025-01-10,0.43539621614472934,0.7084388228774611,0.73823583,1
1628401,Derrick White,1610612738,2025-01-10,0.48530661829434185,0.6954427910674834,0.74871343,1
1630169,Tyrese Haliburton,1610612754,2025-01-10,0.4865614781699098,0.6948895416294836,0.9401599,1
1630559,Austin Reaves,1610612747,2025-01-07,0.4270490641838953,0.6938004548401195,0.8950757,0
1626181,Norman Powell,1610612746,2025-01-08,0.484893966496554,0.6865159051119774,0.9420021,0
1629008,Michael Porter Jr.,1610612743,2025-01-10,0.48252262529997897,0.6864522881306118,0.9799749,0
1641713,GG Jackson,1610612763,2024-04-14,0.4947322213484661,0.6855366123440977,0.97617674,0
1629636,Darius Garland,1610612739,2025-01-09,0.36104920749942937,0.6826749945731215,0.9544111,1
1629632,Coby White,1610612741,2025-01-10,0.46261295048142087,0.6806810327961202,0.95798355,0
203992,Bogdan Bogdanović,1610612737,2025-01-09,0.49868001629426467,0.678195076018251,0.95137066,0
1641705,Victor Wembanyama,1610612759,2025-01-08,0.4844737343518343,0.6745328239702563,0.8702713,0
201935,James Harden,1610612746,2025-01-08,0.4238428256618703,0.6703442763562835,0.8285965,0
203924,Jerami Grant,1610612757,2024-12-28,0.3486019752518493,0.6699051572322501,0.6756681,0
1641718,Keyonte George,1610612762,2025-01-04,0.4529968269767813,0.6692737542725535,0.8688943,0
202681,Kyrie Irving,1610612742,2025-01-01,0.47957592930007836,0.6645482218505374,0.9337957,0
1631099,Keegan Murray,1610612758,2025-01-10,0.4633036699717252,0.6380867063936042,0.9658799,1
1628970,Miles Bridges,1610612766,2025-01-07,0.42566155287380153,0.6346799473088065,0.94825435,1
1641722,Jordan Hawkins,1610612740,2025-01-10,0.4133498913399189,0.631324952016557,0.93859255,0
1631093,Jaden Ivey,1610612765,2025-01-01,0.3299251196389772,0.631186968976108,0.94790626,0
1630560,Cam Thomas,1610612751,2025-01-02,0.36650242336126554,0.6300851222847517,0.9699828,0
1631094,Paolo Banchero,1610612753,2025-01-10,0.3048516658039373,0.6232070603498856,0.9317838,1
