Close,High,Low,Open,Year,Month,Day,Ticker,Above1Pct,Above2Pct,Above3Pct,Label_Above1Pct_Next,Label_Above2Pct_Next,Label_Above3Pct_Next
77.37198638916016,77.45196545033632,76.50429530744599,77.05448142476102,2020.0,1.0,23.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
76.99873352050781,77.17081461349557,75.66569492593983,75.76506778148637,2020.0,1.0,28.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
77.74995422363281,78.568680490216,77.25677448183865,78.31844658012572,2020.0,2.0,7.0,AAPL,0.0,0.0,0.0,1.0,1.0,0.0
79.49188995361328,79.49674620182785,78.09980747878139,78.09980747878139,2020.0,2.0,12.0,AAPL,1.0,1.0,0.0,0.0,0.0,0.0
66.4505386352539,69.48250516613125,66.3144895679182,68.29207211988479,2020.0,2.0,27.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
70.28909301757812,73.85553621045779,69.43391890589473,73.77536734454684,2020.0,3.0,3.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
67.53166961669922,68.00541706978933,61.45316238600461,64.35394062468555,2020.0,3.0,13.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
59.92745590209961,60.736466075066666,57.60732215662013,58.25113092125165,2020.0,3.0,18.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
54.50975036621094,55.5131177507659,51.652708966620814,55.411080955108275,2020.0,3.0,23.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
59.50471878051758,59.558167158261334,57.553864114047784,58.3895983401584,2020.0,4.0,2.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
63.02743911743164,66.00838939615302,62.92297418292573,65.78973220321843,2020.0,4.0,7.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
68.70507049560547,69.71330151482101,67.26197182482458,69.16424162454373,2020.0,4.0,17.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
67.07734680175781,67.51464634090605,66.12985952419092,66.47240662852322,2020.0,4.0,22.0,AAPL,0.0,0.0,0.0,1.0,1.0,0.0
68.79497528076172,69.12780988807344,68.01268939638848,68.4621332593315,2020.0,4.0,27.0,AAPL,1.0,1.0,0.0,1.0,1.0,1.0
73.79237365722656,74.13979187417405,73.36236215111808,73.66604447823067,2020.0,5.0,7.0,AAPL,1.0,1.0,1.0,1.0,1.0,0.0
75.86056518554688,77.87760182453242,75.73876343818256,77.42449545855905,2020.0,5.0,12.0,AAPL,1.0,1.0,0.0,1.0,1.0,0.0
77.68274688720703,77.76557120984396,76.82038815804805,76.92269749546205,2020.0,5.0,22.0,AAPL,1.0,1.0,0.0,0.0,0.0,0.0
77.49270629882812,77.63886988657548,76.26981939752606,77.01281453766303,2020.0,5.0,27.0,AAPL,0.0,0.0,0.0,1.0,0.0,0.0
78.40379333496094,78.52559509330818,77.2734694490876,77.40501742967564,2020.0,6.0,1.0,AAPL,1.0,0.0,0.0,1.0,1.0,1.0
81.8263931274414,85.51942213014956,81.72408384688856,85.09311611474324,2020.0,6.0,11.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
85.7679214477539,86.04076362659309,83.97500316337461,85.61688845940762,2020.0,6.0,16.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
86.14549255371094,88.99321758938132,85.99689057767071,88.77153754918204,2020.0,6.0,26.0,AAPL,0.0,0.0,0.0,1.0,1.0,0.0
88.69847106933594,89.49018248229541,88.64975482751349,88.94451299507311,2020.0,7.0,1.0,AAPL,1.0,1.0,0.0,1.0,1.0,0.0
91.07117462158203,91.54132761643254,90.10162996566636,90.133299611757,2020.0,7.0,6.0,AAPL,1.0,1.0,0.0,1.0,1.0,1.0
94.05287170410156,94.91279173687622,93.45117077912744,94.0918491550775,2020.0,7.0,16.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
94.51815032958984,96.71058165166797,94.26723904231955,96.63506516753144,2020.0,7.0,21.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
103.5412368774414,103.69226986257458,98.24529157077608,100.2525895272056,2020.0,7.0,31.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
107.2464370727539,107.5679954655589,106.11124391089764,106.57896588535843,2020.0,8.0,5.0,AAPL,1.0,1.0,1.0,1.0,1.0,0.0
110.04131317138672,111.063852851365,107.37880597497777,109.9168489903222,2020.0,8.0,10.0,AAPL,1.0,1.0,0.0,1.0,1.0,1.0
115.45661926269531,115.57131964589473,112.97470137414321,112.99178615299259,2020.0,8.0,20.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
121.85052490234375,122.19706883538618,120.1202629427022,121.72606818176882,2020.0,8.0,25.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
118.07762908935547,120.75233522289194,108.24758859749826,117.208837599474,2020.0,9.0,4.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
114.52436828613281,116.30099900444924,112.51345864001445,114.46580041608054,2020.0,9.0,9.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
112.611083984375,113.16750114080105,110.11208867798345,111.98633515777712,2020.0,9.0,14.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
105.64122009277344,107.62284590512591,102.4979484810723,102.66389575309547,2020.0,9.0,24.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
111.37133026123047,112.56225990652231,110.86372468906299,111.82037541240005,2020.0,9.0,29.0,AAPL,1.0,1.0,1.0,1.0,1.0,0.0
114.18270111083984,114.21198504359523,112.18154796650919,112.5329700547584,2020.0,10.0,9.0,AAPL,1.0,1.0,0.0,1.0,1.0,1.0
118.30215454101562,120.0983054341166,116.76956651572664,118.11667968555237,2020.0,10.0,14.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
113.21630859375,117.55050249133377,112.90393419169357,117.10146475385224,2020.0,10.0,19.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
112.572021484375,114.14365713975116,109.52636576854945,109.6923204722767,2020.0,10.0,29.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
107.80833435058594,108.83330949598927,106.13908273013408,107.04692211468799,2020.0,11.0,3.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
116.61898040771484,117.01989704740932,115.25976265922797,116.79499459257708,2020.0,11.0,13.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
115.41622161865234,117.16658292087014,115.38688716304424,115.98337929521392,2020.0,11.0,18.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
111.32877349853516,115.01529047141607,111.23098950534383,114.58503194884565,2020.0,11.0,23.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
120.21749877929688,121.0388934166779,119.50366133071806,120.78464902206112,2020.0,12.0,3.0,AAPL,1.0,1.0,1.0,1.0,0.0,0.0
121.62561798095703,122.21233702536856,120.36418397218033,121.61584480120804,2020.0,12.0,8.0,AAPL,1.0,0.0,0.0,1.0,0.0,0.0
123.85511779785156,126.24108638359085,123.32707520295313,126.1041872805181,2020.0,12.0,18.0,AAPL,1.0,0.0,0.0,1.0,1.0,1.0
128.05990600585938,129.49733922563573,127.8838843351233,129.2333291008579,2020.0,12.0,23.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
133.66299438476562,134.29859412859594,130.55340791091808,131.0227890260271,2020.0,12.0,28.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
128.020751953125,128.7150354443587,125.02851857468899,125.51744598739764,2021.0,1.0,7.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
125.94771575927734,126.8180060348787,124.05067484100692,125.65435630124593,2021.0,1.0,12.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
135.9903106689453,136.75303642382855,132.02999468266142,133.26208668957645,2021.0,1.0,22.0,AAPL,1.0,1.0,1.0,1.0,1.0,0.0
138.91407775878906,141.10447831211278,137.30062299054427,140.25373432297877,2021.0,1.0,27.0,AAPL,1.0,1.0,0.0,0.0,0.0,0.0
131.16944885253906,132.3819942368579,128.03052822195346,130.78808605825117,2021.0,2.0,1.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
132.33499145507812,133.56892438093112,131.00312094041448,133.08905410484374,2021.0,2.0,11.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
130.4351348876953,133.1967989667869,130.04339941830557,132.68756527135056,2021.0,2.0,16.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
118.75187683105469,122.26761817552682,118.69311278217069,120.05436161448827,2021.0,2.0,26.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
119.53533172607422,123.10983731286295,119.31988096888192,122.2284512477988,2021.0,3.0,3.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
113.95323944091797,118.49726624291924,113.80634050910875,118.42871440428695,2021.0,3.0,8.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
118.03697967529297,120.63216908388519,117.8313241711299,120.3383712370296,2021.0,3.0,18.0,AAPL,1.0,1.0,1.0,1.0,0.0,0.0
120.00542449951172,121.67025927915492,119.61369647148078,120.77908530018541,2021.0,3.0,23.0,AAPL,1.0,0.0,0.0,1.0,1.0,1.0
125.2545394897461,125.27412252562367,122.55162477168557,123.22735531909805,2021.0,4.0,7.0,AAPL,1.0,1.0,1.0,1.0,1.0,0.0
128.5254669189453,130.1021666410129,127.9280834231761,129.7789904931529,2021.0,4.0,12.0,AAPL,1.0,1.0,0.0,0.0,0.0,0.0
129.21099853515625,131.37527924897253,128.69196207746197,130.2882375286129,2021.0,4.0,22.0,AAPL,0.0,0.0,0.0,1.0,0.0,0.0
131.6103057861328,132.60921251142065,131.3360984408663,132.21747705876876,2021.0,4.0,27.0,AAPL,1.0,0.0,0.0,0.0,0.0,0.0
127.73335266113281,128.76336920466838,127.01722681860784,128.36117896883368,2021.0,5.0,7.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
120.43487548828125,122.26931023704257,119.92476933307705,121.05289749441623,2021.0,5.0,12.0,AAPL,0.0,0.0,0.0,1.0,1.0,0.0
123.86830139160156,124.51575157542331,122.78922523617969,124.40784321145301,2021.0,5.0,17.0,AAPL,1.0,1.0,0.0,0.0,0.0,0.0
122.89712524414062,125.21223773945263,122.70093231441473,124.03506519253625,2021.0,5.0,27.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
121.91614532470703,122.96579321312745,121.58261584814377,122.70093201022607,2021.0,6.0,1.0,AAPL,0.0,0.0,0.0,1.0,1.0,0.0
124.9277572631836,125.01604932374462,123.70153269741957,124.12335424741363,2021.0,6.0,11.0,AAPL,1.0,1.0,0.0,1.0,1.0,0.0
127.67449188232422,128.40042219166403,126.01664889387273,127.89030859676143,2021.0,6.0,16.0,AAPL,1.0,1.0,0.0,1.0,0.0,0.0
129.7836151123047,129.89152347622513,126.75239148294213,127.82165574543255,2021.0,6.0,21.0,AAPL,1.0,0.0,0.0,1.0,1.0,1.0
134.65907287597656,134.7179292565666,133.17778411117737,134.00181834511997,2021.0,7.0,1.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
139.3187255859375,140.4272223441988,137.40581837883465,137.40581837883465,2021.0,7.0,6.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
143.60560607910156,146.91150261100321,143.10531186121412,145.6362410789104,2021.0,7.0,16.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
142.63442993164062,143.35055582744278,141.87908640599437,142.761962071439,2021.0,7.0,21.0,AAPL,0.0,0.0,0.0,1.0,1.0,0.0
146.1561737060547,146.980193077467,144.89070148629196,145.44986711096914,2021.0,7.0,26.0,AAPL,1.0,1.0,0.0,0.0,0.0,0.0
144.26284790039062,145.02801073956013,143.38977671371978,144.18436774142967,2021.0,8.0,5.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
143.04461669921875,145.11758521494994,142.74987892622178,143.8698704708215,2021.0,8.0,10.0,AAPL,0.0,0.0,0.0,1.0,0.0,0.0
145.58920288085938,145.89375984628978,144.20394540165282,144.85236570991853,2021.0,8.0,20.0,AAPL,1.0,0.0,0.0,0.0,0.0,0.0
145.75621032714844,147.68181796838428,145.20604099850672,147.18075912259354,2021.0,8.0,25.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
150.4326171875,150.79613358653128,146.0017766780986,146.38493126768333,2021.0,8.0,30.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
151.36598205566406,153.3701721800447,151.24807793706208,152.7610583660542,2021.0,9.0,9.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
145.52040100097656,148.4186387371129,144.33164561645594,147.71127396657656,2021.0,9.0,14.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
144.3414764404297,144.881826655015,143.00534454208665,143.1035954869165,2021.0,9.0,24.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
140.32322692871094,141.91478990244383,139.5372645375023,139.96954460221633,2021.0,9.0,29.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
136.69802856445312,139.71415585164613,135.84330226071648,139.27204156530894,2021.0,10.0,4.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
141.23692321777344,141.3548273420417,139.02641202284653,139.61588767122242,2021.0,10.0,14.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
146.14918518066406,146.55199308165265,143.9779801366826,144.42989852087322,2021.0,10.0,19.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
147.17092895507812,147.30847127689358,143.84042595662805,144.63620760363108,2021.0,10.0,29.0,AAPL,0.0,0.0,0.0,1.0,0.0,0.0
148.83126831054688,149.3028398355509,147.19057957500098,147.75056795013293,2021.0,11.0,3.0,AAPL,1.0,0.0,0.0,0.0,0.0,0.0
148.01539611816406,149.12718897664993,147.73991001368617,148.9697640561292,2021.0,11.0,8.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
155.32565307617188,156.1127627253802,150.58334333688865,151.2327099234506,2021.0,11.0,18.0,AAPL,1.0,1.0,1.0,1.0,1.0,0.0
158.8085479736328,159.19226171736287,156.49641707368104,158.5232135155815,2021.0,11.0,23.0,AAPL,1.0,1.0,0.0,0.0,0.0,0.0
159.231689453125,162.30141593928232,157.1458614020828,161.37656312031243,2021.0,12.0,3.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
172.25828552246094,173.12410760824633,167.9488719754966,169.35583286489788,2021.0,12.0,8.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
172.90765380859375,179.19466739552252,172.70103171320386,178.20093567002317,2021.0,12.0,13.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
173.43893432617188,173.99975497261622,172.4452176699775,173.01587174407524,2021.0,12.0,23.0,AAPL,0.0,0.0,0.0,1.0,0.0,0.0
176.40040588378906,178.40753594573462,175.65266008371333,177.2563944452948,2021.0,12.0,28.0,AAPL,1.0,0.0,0.0,0.0,0.0,0.0
169.39517211914062,171.33342326280658,168.27354584929702,170.10356923829096,2022.0,1.0,7.0,AAPL,0.0,0.0,0.0,1.0,0.0,0.0
172.70101928710938,174.32442058444914,172.00247061263863,173.28150678006202,2022.0,1.0,12.0,AAPL,1.0,0.0,0.0,0.0,0.0,0.0
156.65390014648438,161.19943618602957,155.72904744290105,159.83183900024744,2022.0,1.0,27.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
171.7958526611328,172.0221416021034,169.53291821282656,171.205516713621,2022.0,2.0,1.0,AAPL,1.0,1.0,1.0,0.0,0.0,0.0
166.1334686279297,170.507478406019,165.54238053770345,169.7686258092335,2022.0,2.0,11.0,AAPL,0.0,0.0,0.0,1.0,1.0,0.0
169.9853973388672,170.76364897759967,167.52255476667844,169.29580442505397,2022.0,2.0,16.0,AAPL,1.0,1.0,0.0,0.0,0.0,0.0
163.75929260253906,166.3994671487369,163.08940676711282,165.96600453428687,2022.0,3.0,3.0,AAPL,0.0,0.0,0.0,0.0,0.0,0.0
155.09994506835938,160.4590918337938,153.4843212668971,156.4594387052954,2022.0,3.0,8.0,AAPL,0.0,0.0,0.0,1.0,1.0,1.0
161.54270935058594,162.03527769294337,157.38543133852977,158.1242838520659,2022.0,3.0,18.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
167.6801300048828,170.0740050516706,165.15816734052234,165.49312525419109,2022.0,3.0,23.0,AAPL,1.0,1.0,1.0,1.0,1.0,1.0
