game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
22200820,2023-02-07,11,9,12,2,1629675,Naz Reid,1610612750
22200828,2023-02-08,8,8,22,3,1629675,Naz Reid,1610612750
22200841,2023-02-10,10,7,17,3,1629675,Naz Reid,1610612750
22200865,2023-02-13,10,9,12,3,1629675,Naz Reid,1610612750
22200884,2023-02-16,6,7,12,0,1629675,Naz Reid,1610612750
22200898,2023-02-24,16,12,18,4,1629675,Naz Reid,1610612750
22200916,2023-02-26,30,22,36,3,1629675,Naz Reid,1610612750
22200932,2023-02-28,12,6,19,5,1629675,Naz Reid,1610612750
22200955,2023-03-03,15,12,21,4,1629675,Naz Reid,1610612750
22200961,2023-03-04,10,5,17,5,1629675,Naz Reid,1610612750
22200980,2023-03-07,11,9,18,3,1629675,Naz Reid,1610612750
22201001,2023-03-10,3,3,11,3,1629675,Naz Reid,1610612750
22201039,2023-03-15,15,9,19,4,1629675,Naz Reid,1610612750
22201050,2023-03-17,14,15,25,4,1629675,Naz Reid,1610612750
22201058,2023-03-18,22,10,20,3,1629675,Naz Reid,1610612750
22201073,2023-03-20,12,9,20,4,1629675,Naz Reid,1610612750
22201090,2023-03-22,26,15,26,3,1629675,Naz Reid,1610612750
22201121,2023-03-26,23,17,21,0,1629675,Naz Reid,1610612750
22201128,2023-03-27,18,12,21,1,1629675,Naz Reid,1610612750
22201144,2023-03-29,15,13,23,1,1629675,Naz Reid,1610612750
22300069,2023-10-25,10,8,24,0,1629675,Naz Reid,1610612750
22300093,2023-10-28,25,14,28,3,1629675,Naz Reid,1610612750
22300104,2023-10-30,13,12,24,1,1629675,Naz Reid,1610612750
22300123,2023-11-01,16,9,19,0,1629675,Naz Reid,1610612750
22300138,2023-11-04,16,9,22,0,1629675,Naz Reid,1610612750
22300154,2023-11-06,14,9,25,0,1629675,Naz Reid,1610612750
22300166,2023-11-08,9,8,22,2,1629675,Naz Reid,1610612750
22300013,2023-11-10,7,7,18,1,1629675,Naz Reid,1610612750
22300186,2023-11-12,10,8,19,2,1629675,Naz Reid,1610612750
22300025,2023-11-14,10,5,16,4,1629675,Naz Reid,1610612750
22300197,2023-11-15,13,7,19,0,1629675,Naz Reid,1610612750
22300203,2023-11-18,8,8,18,0,1629675,Naz Reid,1610612750
22300221,2023-11-20,10,8,18,6,1629675,Naz Reid,1610612750
22300232,2023-11-22,13,13,22,1,1629675,Naz Reid,1610612750
22300050,2023-11-24,9,7,18,0,1629675,Naz Reid,1610612750
22300249,2023-11-26,12,9,22,4,1629675,Naz Reid,1610612750
22300058,2023-11-28,15,9,25,2,1629675,Naz Reid,1610612750
22300270,2023-11-30,6,9,22,2,1629675,Naz Reid,1610612750
22300281,2023-12-02,23,14,25,0,1629675,Naz Reid,1610612750
