game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
22200938,2023-03-01,9,6,21,1,1630583,Santi Aldama,1610612763
22200952,2023-03-03,1,4,23,3,1630583,Santi Aldama,1610612763
22200970,2023-03-05,9,8,20,3,1630583,Santi Aldama,1610612763
22200984,2023-03-07,11,8,26,5,1630583,Santi Aldama,1610612763
22200996,2023-03-09,15,9,30,0,1630583,Santi Aldama,1610612763
22201010,2023-03-11,10,10,23,2,1630583,Santi Aldama,1610612763
22201023,2023-03-13,10,5,22,2,1630583,Santi Aldama,1610612763
22201036,2023-03-15,5,8,21,0,1630583,Santi Aldama,1610612763
22201052,2023-03-17,3,8,17,2,1630583,Santi Aldama,1610612763
22201061,2023-03-18,4,3,18,2,1630583,Santi Aldama,1610612763
22201075,2023-03-20,22,12,28,1,1630583,Santi Aldama,1610612763
22201088,2023-03-22,5,5,21,1,1630583,Santi Aldama,1610612763
22201100,2023-03-24,8,2,26,1,1630583,Santi Aldama,1610612763
22201115,2023-03-26,0,3,19,2,1630583,Santi Aldama,1610612763
22201133,2023-03-28,9,5,24,2,1630583,Santi Aldama,1610612763
22201141,2023-03-29,17,7,33,2,1630583,Santi Aldama,1610612763
22201156,2023-03-31,13,9,16,2,1630583,Santi Aldama,1610612763
22201165,2023-04-02,3,3,18,2,1630583,Santi Aldama,1610612763
22201184,2023-04-04,8,7,23,1,1630583,Santi Aldama,1610612763
22201194,2023-04-05,2,4,7,1,1630583,Santi Aldama,1610612763
22300144,2023-11-05,7,8,20,0,1630583,Santi Aldama,1610612763
22300164,2023-11-08,12,14,26,4,1630583,Santi Aldama,1610612763
22300012,2023-11-10,6,3,13,1,1630583,Santi Aldama,1610612763
22300179,2023-11-12,9,8,21,1,1630583,Santi Aldama,1610612763
22300026,2023-11-14,24,15,25,0,1630583,Santi Aldama,1610612763
22300206,2023-11-18,17,15,36,2,1630583,Santi Aldama,1610612763
22300213,2023-11-19,28,27,39,2,1630583,Santi Aldama,1610612763
22300231,2023-11-22,8,5,22,5,1630583,Santi Aldama,1610612763
22300044,2023-11-24,21,20,36,2,1630583,Santi Aldama,1610612763
22300249,2023-11-26,14,15,27,0,1630583,Santi Aldama,1610612763
22300261,2023-11-29,11,9,25,1,1630583,Santi Aldama,1610612763
22300277,2023-12-01,17,10,33,1,1630583,Santi Aldama,1610612763
22300288,2023-12-02,7,10,31,5,1630583,Santi Aldama,1610612763
22301206,2023-12-06,7,9,26,0,1630583,Santi Aldama,1610612763
22301221,2023-12-08,9,8,24,1,1630583,Santi Aldama,1610612763
22300299,2023-12-11,6,6,20,2,1630583,Santi Aldama,1610612763
22300314,2023-12-13,7,4,16,4,1630583,Santi Aldama,1610612763
22300332,2023-12-15,11,8,26,3,1630583,Santi Aldama,1610612763
22300355,2023-12-18,9,10,20,1,1630583,Santi Aldama,1610612763
22300360,2023-12-19,8,4,16,1,1630583,Santi Aldama,1610612763
22300377,2023-12-21,13,7,25,0,1630583,Santi Aldama,1610612763
22300393,2023-12-23,6,7,27,0,1630583,Santi Aldama,1610612763
22300410,2023-12-26,0,2,9,2,1630583,Santi Aldama,1610612763
22300438,2023-12-29,12,7,22,1,1630583,Santi Aldama,1610612763
22300449,2023-12-31,5,6,14,0,1630583,Santi Aldama,1610612763
22300460,2024-01-02,13,6,28,1,1630583,Santi Aldama,1610612763
22300470,2024-01-03,7,6,22,4,1630583,Santi Aldama,1610612763
22300491,2024-01-05,0,0,9,0,1630583,Santi Aldama,1610612763
22300503,2024-01-07,7,11,16,2,1630583,Santi Aldama,1610612763
22300560,2024-01-15,11,6,17,2,1630583,Santi Aldama,1610612763
22300582,2024-01-18,13,14,25,4,1630583,Santi Aldama,1610612763
22300597,2024-01-20,5,7,28,0,1630583,Santi Aldama,1610612763
22300609,2024-01-22,10,9,23,0,1630583,Santi Aldama,1610612763
22300638,2024-01-26,14,9,29,2,1630583,Santi Aldama,1610612763
22300652,2024-01-28,10,11,28,0,1630583,Santi Aldama,1610612763
22300663,2024-01-29,16,14,34,2,1630583,Santi Aldama,1610612763
22300687,2024-02-01,18,12,38,0,1630583,Santi Aldama,1610612763
22300693,2024-02-02,2,8,21,2,1630583,Santi Aldama,1610612763
22300722,2024-02-06,11,6,23,0,1630583,Santi Aldama,1610612763
22300737,2024-02-08,15,13,37,2,1630583,Santi Aldama,1610612763
22300751,2024-02-10,11,14,32,1,1630583,Santi Aldama,1610612763
22300766,2024-02-12,6,9,29,0,1630583,Santi Aldama,1610612763
22300783,2024-02-14,7,7,22,3,1630583,Santi Aldama,1610612763
22300790,2024-02-15,7,4,33,1,1630583,Santi Aldama,1610612763
22300807,2024-02-23,7,8,24,1,1630583,Santi Aldama,1610612763
22300830,2024-02-26,7,5,20,2,1630583,Santi Aldama,1610612763
22300845,2024-02-28,11,13,36,2,1630583,Santi Aldama,1610612763
22300861,2024-03-01,6,10,28,1,1630583,Santi Aldama,1610612763
22300868,2024-03-02,21,15,37,3,1630583,Santi Aldama,1610612763
22300879,2024-03-04,12,11,32,1,1630583,Santi Aldama,1610612763
22300896,2024-03-06,17,13,35,0,1630583,Santi Aldama,1610612763
22300913,2024-03-08,13,7,32,0,1630583,Santi Aldama,1610612763
22300931,2024-03-10,7,5,27,0,1630583,Santi Aldama,1610612763
22300940,2024-03-12,11,14,30,3,1630583,Santi Aldama,1610612763
22300972,2024-03-16,16,12,39,4,1630583,Santi Aldama,1610612763
22300989,2024-03-18,14,11,39,2,1630583,Santi Aldama,1610612763
22301001,2024-03-20,27,18,34,0,1630583,Santi Aldama,1610612763
22301015,2024-03-22,15,10,34,0,1630583,Santi Aldama,1610612763
22301040,2024-03-25,5,4,31,1,1630583,Santi Aldama,1610612763
22301055,2024-03-27,6,6,27,2,1630583,Santi Aldama,1610612763
22301088,2024-04-01,2,3,23,2,1630583,Santi Aldama,1610612763
