game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
22300693,2024-02-02,3,2,16,1,1641787,Tosan Evbuomwan,1610612751
22300706,2024-02-04,3,7,29,2,1641787,Tosan Evbuomwan,1610612751
22300722,2024-02-06,4,4,21,1,1641787,Tosan Evbuomwan,1610612751
22300737,2024-02-08,0,2,8,1,1641787,Tosan Evbuomwan,1610612751
22300787,2024-02-14,5,2,8,1,1641787,Tosan Evbuomwan,1610612751
22300828,2024-02-26,2,1,8,0,1641787,Tosan Evbuomwan,1610612751
22300962,2024-03-15,0,0,1,0,1641787,Tosan Evbuomwan,1610612751
22300984,2024-03-18,11,5,18,1,1641787,Tosan Evbuomwan,1610612751
22300997,2024-03-20,11,7,30,2,1641787,Tosan Evbuomwan,1610612751
22301011,2024-03-22,14,9,31,1,1641787,Tosan Evbuomwan,1610612751
22301027,2024-03-24,7,8,29,4,1641787,Tosan Evbuomwan,1610612751
22301035,2024-03-25,3,3,16,3,1641787,Tosan Evbuomwan,1610612751
22301056,2024-03-27,3,3,29,1,1641787,Tosan Evbuomwan,1610612751
22301065,2024-03-29,8,3,33,2,1641787,Tosan Evbuomwan,1610612751
22301088,2024-04-01,10,5,35,0,1641787,Tosan Evbuomwan,1610612751
22301104,2024-04-03,9,5,31,2,1641787,Tosan Evbuomwan,1610612751
22301121,2024-04-05,8,5,24,1,1641787,Tosan Evbuomwan,1610612751
22400478,2025-01-04,3,4,21,3,1641787,Tosan Evbuomwan,1610612751
22400495,2025-01-06,8,7,24,2,1641787,Tosan Evbuomwan,1610612751
22400513,2025-01-08,13,7,29,0,1641787,Tosan Evbuomwan,1610612751
22400531,2025-01-10,10,9,22,2,1641787,Tosan Evbuomwan,1610612751
22400546,2025-01-12,22,8,24,2,1641787,Tosan Evbuomwan,1610612751
22400560,2025-01-14,10,6,18,3,1641787,Tosan Evbuomwan,1610612751
22400571,2025-01-15,7,8,29,3,1641787,Tosan Evbuomwan,1610612751
22400585,2025-01-17,15,10,27,2,1641787,Tosan Evbuomwan,1610612751
22400595,2025-01-19,9,7,21,2,1641787,Tosan Evbuomwan,1610612751
22400606,2025-01-21,5,6,20,2,1641787,Tosan Evbuomwan,1610612751
0022400613,2025-01-22,6,15,26,1,1641787,Tosan Evbuomwan,1610612751
