game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
22200635,2023-01-13,4,9,24,0,1631110,Jeremy Sochan,1610612759
22200652,2023-01-15,15,8,33,2,1631110,Jeremy Sochan,1610612759
22200666,2023-01-17,16,12,26,4,1631110,Jeremy Sochan,1610612759
22200687,2023-01-20,16,10,32,2,1631110,Jeremy Sochan,1610612759
22200711,2023-01-23,18,11,28,0,1631110,Jeremy Sochan,1610612759
22200729,2023-01-25,14,14,27,2,1631110,Jeremy Sochan,1610612759
22200748,2023-01-28,30,25,40,4,1631110,Jeremy Sochan,1610612759
22200760,2023-01-30,17,13,27,4,1631110,Jeremy Sochan,1610612759
22200775,2023-02-01,0,4,7,0,1631110,Jeremy Sochan,1610612759
22200850,2023-02-11,18,15,21,0,1631110,Jeremy Sochan,1610612759
22200858,2023-02-13,10,12,27,1,1631110,Jeremy Sochan,1610612759
22200873,2023-02-15,6,12,32,4,1631110,Jeremy Sochan,1610612759
22200909,2023-02-25,22,18,32,1,1631110,Jeremy Sochan,1610612759
22200930,2023-02-28,13,10,28,4,1631110,Jeremy Sochan,1610612759
22200944,2023-03-02,22,26,31,1,1631110,Jeremy Sochan,1610612759
22200959,2023-03-04,14,13,29,1,1631110,Jeremy Sochan,1610612759
22201002,2023-03-10,19,16,32,1,1631110,Jeremy Sochan,1610612759
22201032,2023-03-14,29,19,32,4,1631110,Jeremy Sochan,1610612759
22201052,2023-03-17,3,1,8,2,1631110,Jeremy Sochan,1610612759
22201089,2023-03-22,13,14,23,2,1631110,Jeremy Sochan,1610612759
22300073,2023-10-25,13,12,29,4,1631110,Jeremy Sochan,1610612759
22300083,2023-10-27,14,9,26,3,1631110,Jeremy Sochan,1610612759
22300099,2023-10-29,0,2,22,3,1631110,Jeremy Sochan,1610612759
22300113,2023-10-31,8,8,30,5,1631110,Jeremy Sochan,1610612759
22300131,2023-11-02,14,13,26,4,1631110,Jeremy Sochan,1610612759
22300141,2023-11-05,4,8,29,1,1631110,Jeremy Sochan,1610612759
22300146,2023-11-06,6,9,21,2,1631110,Jeremy Sochan,1610612759
22300161,2023-11-08,16,12,29,5,1631110,Jeremy Sochan,1610612759
22300013,2023-11-10,14,11,30,3,1631110,Jeremy Sochan,1610612759
22300184,2023-11-12,16,9,34,4,1631110,Jeremy Sochan,1610612759
22300021,2023-11-14,9,11,28,2,1631110,Jeremy Sochan,1610612759
22300032,2023-11-17,8,11,37,4,1631110,Jeremy Sochan,1610612759
22300206,2023-11-18,16,8,32,3,1631110,Jeremy Sochan,1610612759
22300223,2023-11-20,8,12,29,1,1631110,Jeremy Sochan,1610612759
22300235,2023-11-22,19,15,32,3,1631110,Jeremy Sochan,1610612759
22300051,2023-11-24,7,7,33,2,1631110,Jeremy Sochan,1610612759
22300252,2023-11-26,4,6,17,0,1631110,Jeremy Sochan,1610612759
22300272,2023-11-30,33,14,36,5,1631110,Jeremy Sochan,1610612759
22300278,2023-12-01,13,13,31,2,1631110,Jeremy Sochan,1610612759
22301210,2023-12-06,6,10,22,1,1631110,Jeremy Sochan,1610612759
22301223,2023-12-08,4,6,34,3,1631110,Jeremy Sochan,1610612759
22300298,2023-12-11,7,11,35,2,1631110,Jeremy Sochan,1610612759
22300316,2023-12-13,5,9,29,3,1631110,Jeremy Sochan,1610612759
22300331,2023-12-15,11,10,27,3,1631110,Jeremy Sochan,1610612759
22300345,2023-12-17,5,7,25,1,1631110,Jeremy Sochan,1610612759
22300361,2023-12-19,9,11,33,3,1631110,Jeremy Sochan,1610612759
22300376,2023-12-21,9,8,34,0,1631110,Jeremy Sochan,1610612759
22300398,2023-12-23,23,16,30,2,1631110,Jeremy Sochan,1610612759
22300412,2023-12-26,19,10,27,2,1631110,Jeremy Sochan,1610612759
22300427,2023-12-28,16,10,31,4,1631110,Jeremy Sochan,1610612759
22300437,2023-12-29,2,3,29,2,1631110,Jeremy Sochan,1610612759
22300448,2023-12-31,9,11,24,1,1631110,Jeremy Sochan,1610612759
22300460,2024-01-02,12,6,28,1,1631110,Jeremy Sochan,1610612759
22300477,2024-01-04,9,11,33,1,1631110,Jeremy Sochan,1610612759
22300497,2024-01-07,11,9,28,2,1631110,Jeremy Sochan,1610612759
22300519,2024-01-10,15,15,28,1,1631110,Jeremy Sochan,1610612759
22300541,2024-01-12,13,7,26,0,1631110,Jeremy Sochan,1610612759
22300548,2024-01-13,11,15,31,3,1631110,Jeremy Sochan,1610612759
22300559,2024-01-15,23,16,38,4,1631110,Jeremy Sochan,1610612759
22300571,2024-01-17,5,9,31,2,1631110,Jeremy Sochan,1610612759
22300584,2024-01-19,11,10,34,2,1631110,Jeremy Sochan,1610612759
22300594,2024-01-20,23,11,28,4,1631110,Jeremy Sochan,1610612759
22300608,2024-01-22,14,12,33,2,1631110,Jeremy Sochan,1610612759
22300622,2024-01-24,2,7,24,3,1631110,Jeremy Sochan,1610612759
22300641,2024-01-26,31,20,32,0,1631110,Jeremy Sochan,1610612759
22300649,2024-01-27,13,9,31,0,1631110,Jeremy Sochan,1610612759
22300665,2024-01-29,2,7,26,2,1631110,Jeremy Sochan,1610612759
22300681,2024-01-31,18,13,33,5,1631110,Jeremy Sochan,1610612759
22300696,2024-02-02,15,12,31,4,1631110,Jeremy Sochan,1610612759
22300703,2024-02-03,2,9,29,1,1631110,Jeremy Sochan,1610612759
22300730,2024-02-07,6,7,29,2,1631110,Jeremy Sochan,1610612759
22300734,2024-02-08,9,9,28,1,1631110,Jeremy Sochan,1610612759
22300750,2024-02-10,8,9,29,0,1631110,Jeremy Sochan,1610612759
22300764,2024-02-12,16,12,30,2,1631110,Jeremy Sochan,1610612759
22300785,2024-02-14,10,10,25,2,1631110,Jeremy Sochan,1610612759
22300803,2024-02-22,16,15,36,1,1631110,Jeremy Sochan,1610612759
22300813,2024-02-23,15,16,34,3,1631110,Jeremy Sochan,1610612759
22300825,2024-02-25,1,5,29,2,1631110,Jeremy Sochan,1610612759
22300838,2024-02-27,0,2,16,1,1631110,Jeremy Sochan,1610612759
22300853,2024-02-29,21,14,32,4,1631110,Jeremy Sochan,1610612759
