game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
0022200851,2023-02-11,4,3,35,3,1631117,Walker Kessler,1610612762
0022200859,2023-02-13,6,3,19,4,1631117,Walker Kessler,1610612762
0022200879,2023-02-15,10,8,33,2,1631117,Walker Kessler,1610612762
0022200892,2023-02-23,7,4,37,2,1631117,Walker Kessler,1610612762
0022200909,2023-02-25,9,6,27,1,1631117,Walker Kessler,1610612762
0022200930,2023-02-28,10,7,33,5,1631117,Walker Kessler,1610612762
0022200951,2023-03-03,10,5,25,2,1631117,Walker Kessler,1610612762
0022200968,2023-03-05,17,11,32,3,1631117,Walker Kessler,1610612762
0022200994,2023-03-09,13,5,32,3,1631117,Walker Kessler,1610612762
0022201005,2023-03-11,17,10,32,2,1631117,Walker Kessler,1610612762
0022201022,2023-03-13,7,4,30,3,1631117,Walker Kessler,1610612762
0022201062,2023-03-18,12,7,34,2,1631117,Walker Kessler,1610612762
0022201076,2023-03-20,10,6,30,3,1631117,Walker Kessler,1610612762
0022201091,2023-03-22,8,6,24,1,1631117,Walker Kessler,1610612762
0022201102,2023-03-24,7,6,17,4,1631117,Walker Kessler,1610612762
0022201111,2023-03-25,31,16,34,4,1631117,Walker Kessler,1610612762
0022201125,2023-03-27,18,10,30,2,1631117,Walker Kessler,1610612762
0022201143,2023-03-29,9,8,21,1,1631117,Walker Kessler,1610612762
0022201152,2023-03-31,20,13,34,1,1631117,Walker Kessler,1610612762
0022201164,2023-04-02,6,5,22,1,1631117,Walker Kessler,1610612762
0022300072,2023-10-25,8,5,22,3,1631117,Walker Kessler,1610612762
0022300085,2023-10-27,7,6,21,0,1631117,Walker Kessler,1610612762
0022300094,2023-10-28,2,4,23,3,1631117,Walker Kessler,1610612762
0022300110,2023-10-30,22,11,29,4,1631117,Walker Kessler,1610612762
0022300125,2023-11-01,4,4,18,2,1631117,Walker Kessler,1610612762
0022300130,2023-11-02,4,6,25,2,1631117,Walker Kessler,1610612762
0022300138,2023-11-04,4,3,22,0,1631117,Walker Kessler,1610612762
0022300152,2023-11-06,15,12,31,3,1631117,Walker Kessler,1610612762
0022300243,2023-11-25,11,10,21,5,1631117,Walker Kessler,1610612762
0022300256,2023-11-27,14,9,26,4,1631117,Walker Kessler,1610612762
0022300261,2023-11-29,9,11,28,0,1631117,Walker Kessler,1610612762
0022300270,2023-11-30,7,6,27,1,1631117,Walker Kessler,1610612762
0022300289,2023-12-02,12,6,25,1,1631117,Walker Kessler,1610612762
0022301213,2023-12-06,6,7,27,4,1631117,Walker Kessler,1610612762
0022301225,2023-12-08,8,9,31,2,1631117,Walker Kessler,1610612762
0022300318,2023-12-13,9,7,23,3,1631117,Walker Kessler,1610612762
0022300323,2023-12-14,10,6,26,0,1631117,Walker Kessler,1610612762
0022300342,2023-12-16,2,0,18,2,1631117,Walker Kessler,1610612762
0022300357,2023-12-18,14,8,32,1,1631117,Walker Kessler,1610612762
0022300364,2023-12-20,10,8,30,2,1631117,Walker Kessler,1610612762
0022300374,2023-12-21,4,3,20,1,1631117,Walker Kessler,1610612762
0022300395,2023-12-23,10,6,25,2,1631117,Walker Kessler,1610612762
0022300412,2023-12-26,11,10,18,2,1631117,Walker Kessler,1610612762
0022300424,2023-12-28,11,5,29,2,1631117,Walker Kessler,1610612762
0022300439,2023-12-30,10,5,23,1,1631117,Walker Kessler,1610612762
0022300457,2024-01-01,11,6,27,2,1631117,Walker Kessler,1610612762
0022300474,2024-01-03,8,6,29,4,1631117,Walker Kessler,1610612762
0022300479,2024-01-05,4,3,14,2,1631117,Walker Kessler,1610612762
0022300495,2024-01-06,10,4,19,2,1631117,Walker Kessler,1610612762
0022300510,2024-01-08,8,4,21,1,1631117,Walker Kessler,1610612762
0022300524,2024-01-10,8,4,15,4,1631117,Walker Kessler,1610612762
0022300540,2024-01-12,12,5,20,4,1631117,Walker Kessler,1610612762
0022300549,2024-01-13,4,4,14,2,1631117,Walker Kessler,1610612762
0022300564,2024-01-15,4,2,25,0,1631117,Walker Kessler,1610612762
0022300581,2024-01-18,7,4,24,1,1631117,Walker Kessler,1610612762
0022300598,2024-01-20,7,4,32,6,1631117,Walker Kessler,1610612762
0022300616,2024-01-23,6,3,25,1,1631117,Walker Kessler,1610612762
0022300628,2024-01-25,4,3,15,5,1631117,Walker Kessler,1610612762
0022300647,2024-01-27,10,6,16,1,1631117,Walker Kessler,1610612762
0022300660,2024-01-29,11,5,19,1,1631117,Walker Kessler,1610612762
0022300671,2024-01-30,6,4,16,0,1631117,Walker Kessler,1610612762
0022300686,2024-02-01,8,4,14,2,1631117,Walker Kessler,1610612762
0022300711,2024-02-04,13,8,27,4,1631117,Walker Kessler,1610612762
0022300724,2024-02-06,4,2,21,3,1631117,Walker Kessler,1610612762
0022300739,2024-02-08,10,6,27,1,1631117,Walker Kessler,1610612762
0022300769,2024-02-12,11,7,26,2,1631117,Walker Kessler,1610612762
0022300788,2024-02-14,12,13,28,4,1631117,Walker Kessler,1610612762
0022300576,2024-02-15,4,2,25,3,1631117,Walker Kessler,1610612762
0022300801,2024-02-22,2,4,17,1,1631117,Walker Kessler,1610612762
0022300825,2024-02-25,10,5,19,3,1631117,Walker Kessler,1610612762
0022300835,2024-02-27,14,8,30,0,1631117,Walker Kessler,1610612762
0022300922,2024-03-09,6,9,24,1,1631117,Walker Kessler,1610612762
0022300943,2024-03-12,2,1,19,0,1631117,Walker Kessler,1610612762
0022300966,2024-03-15,6,5,26,2,1631117,Walker Kessler,1610612762
0022300974,2024-03-16,7,4,30,2,1631117,Walker Kessler,1610612762
0022300987,2024-03-18,6,3,28,2,1631117,Walker Kessler,1610612762
0022301000,2024-03-20,4,2,23,3,1631117,Walker Kessler,1610612762
0022301008,2024-03-21,14,7,27,3,1631117,Walker Kessler,1610612762
0022301024,2024-03-23,12,8,28,1,1631117,Walker Kessler,1610612762
0022301041,2024-03-25,9,4,17,2,1631117,Walker Kessler,1610612762
0022301058,2024-03-27,4,3,22,0,1631117,Walker Kessler,1610612762
0022301072,2024-03-29,4,2,18,2,1631117,Walker Kessler,1610612762
0022301086,2024-03-31,6,6,32,4,1631117,Walker Kessler,1610612762
0022301100,2024-04-02,6,3,9,1,1631117,Walker Kessler,1610612762
0022400070,2024-10-23,16,7,30,2,1631117,Walker Kessler,1610612762
0022400084,2024-10-25,2,1,20,1,1631117,Walker Kessler,1610612762
0022400110,2024-10-28,12,11,30,1,1631117,Walker Kessler,1610612762
0022400115,2024-10-29,4,3,26,2,1631117,Walker Kessler,1610612762
0022400130,2024-10-31,6,9,28,1,1631117,Walker Kessler,1610612762
0022400148,2024-11-02,18,6,29,4,1631117,Walker Kessler,1610612762
0022400160,2024-11-04,12,7,32,5,1631117,Walker Kessler,1610612762
0022400182,2024-11-07,6,3,25,3,1631117,Walker Kessler,1610612762
0022400197,2024-11-09,7,4,19,1,1631117,Walker Kessler,1610612762
0022400264,2024-11-23,11,8,35,2,1631117,Walker Kessler,1610612762
0022400038,2024-11-26,6,4,28,5,1631117,Walker Kessler,1610612762
0022400298,2024-11-27,16,10,31,2,1631117,Walker Kessler,1610612762
0022400304,2024-11-30,18,9,30,1,1631117,Walker Kessler,1610612762
0022400311,2024-12-01,13,6,35,4,1631117,Walker Kessler,1610612762
0022400055,2024-12-03,17,7,36,2,1631117,Walker Kessler,1610612762
0022400339,2024-12-06,13,8,31,0,1631117,Walker Kessler,1610612762
0022400357,2024-12-08,8,5,32,1,1631117,Walker Kessler,1610612762
0022401214,2024-12-13,17,11,34,1,1631117,Walker Kessler,1610612762
0022401226,2024-12-16,10,6,23,2,1631117,Walker Kessler,1610612762
0022400360,2024-12-19,6,6,35,2,1631117,Walker Kessler,1610612762
0022400379,2024-12-21,5,2,21,4,1631117,Walker Kessler,1610612762
0022400392,2024-12-23,9,6,38,1,1631117,Walker Kessler,1610612762
0022400417,2024-12-26,5,5,30,1,1631117,Walker Kessler,1610612762
0022400433,2024-12-28,11,8,30,5,1631117,Walker Kessler,1610612762
0022400445,2024-12-30,12,6,38,4,1631117,Walker Kessler,1610612762
0022400458,2025-01-01,6,4,30,3,1631117,Walker Kessler,1610612762
0022400481,2025-01-04,14,7,26,2,1631117,Walker Kessler,1610612762
0022400490,2025-01-05,10,6,29,3,1631117,Walker Kessler,1610612762
0022400506,2025-01-07,21,11,30,0,1631117,Walker Kessler,1610612762
0022400523,2025-01-09,9,5,30,2,1631117,Walker Kessler,1610612762
0022400533,2025-01-11,16,9,31,1,1631117,Walker Kessler,1610612762
0022400569,2025-01-15,11,7,27,2,1631117,Walker Kessler,1610612762
0022400605,2025-01-20,19,10,34,1,1631117,Walker Kessler,1610612762
