game_id,game_date,points,fga,minutes,fouls,player_id,player_name,team_id
0022400073,2024-10-24,2,7,22,2,1642259,Alex Sarr,1610612764
0022400090,2024-10-26,12,10,25,3,1642259,Alex Sarr,1610612764
0022400103,2024-10-28,7,11,27,4,1642259,Alex Sarr,1610612764
0022400121,2024-10-30,11,9,23,2,1642259,Alex Sarr,1610612764
0022400147,2024-11-02,17,11,27,2,1642259,Alex Sarr,1610612764
0022400155,2024-11-04,10,10,27,3,1642259,Alex Sarr,1610612764
0022400191,2024-11-08,8,11,25,4,1642259,Alex Sarr,1610612764
0022400204,2024-11-10,11,10,25,3,1642259,Alex Sarr,1610612764
0022400213,2024-11-11,5,9,28,3,1642259,Alex Sarr,1610612764
0022400224,2024-11-13,12,14,26,2,1642259,Alex Sarr,1610612764
0022400012,2024-11-15,20,13,31,4,1642259,Alex Sarr,1610612764
0022400237,2024-11-17,4,7,24,2,1642259,Alex Sarr,1610612764
0022400246,2024-11-18,8,12,24,4,1642259,Alex Sarr,1610612764
0022400028,2024-11-22,6,9,28,3,1642259,Alex Sarr,1610612764
0022400272,2024-11-24,17,15,31,2,1642259,Alex Sarr,1610612764
0022400035,2024-11-26,20,11,31,2,1642259,Alex Sarr,1610612764
0022400291,2024-11-27,13,12,23,3,1642259,Alex Sarr,1610612764
0022400302,2024-11-30,7,8,36,2,1642259,Alex Sarr,1610612764
0022400051,2024-12-03,10,10,27,3,1642259,Alex Sarr,1610612764
0022400326,2024-12-05,11,10,27,1,1642259,Alex Sarr,1610612764
0022401208,2024-12-13,14,10,27,4,1642259,Alex Sarr,1610612764
0022401217,2024-12-15,14,18,28,6,1642259,Alex Sarr,1610612764
0022400362,2024-12-19,19,13,33,1,1642259,Alex Sarr,1610612764
0022400382,2024-12-21,11,7,33,0,1642259,Alex Sarr,1610612764
0022400412,2024-12-26,15,11,25,2,1642259,Alex Sarr,1610612764
0022400429,2024-12-28,12,10,32,4,1642259,Alex Sarr,1610612764
0022400443,2024-12-30,18,13,25,4,1642259,Alex Sarr,1610612764
0022400456,2025-01-01,11,11,25,1,1642259,Alex Sarr,1610612764
0022400472,2025-01-03,19,13,27,4,1642259,Alex Sarr,1610612764
0022400489,2025-01-05,18,9,28,2,1642259,Alex Sarr,1610612764
0022400503,2025-01-07,2,12,23,3,1642259,Alex Sarr,1610612764
0022400530,2025-01-10,11,14,26,2,1642259,Alex Sarr,1610612764
0022400545,2025-01-12,10,7,25,1,1642259,Alex Sarr,1610612764
0022400548,2025-01-13,13,10,28,2,1642259,Alex Sarr,1610612764
0022400573,2025-01-16,16,17,28,1,1642259,Alex Sarr,1610612764
0022400589,2025-01-18,11,10,30,0,1642259,Alex Sarr,1610612764
0022400598,2025-01-19,6,8,22,1,1642259,Alex Sarr,1610612764
0022400610,2025-01-21,10,14,27,1,1642259,Alex Sarr,1610612764
