game_id,game_date,3points,fg3a,minutes,fouls,player_id,player_name,team_id
22200896,2023-02-24,2,3,22,1,203992,Bogdan Bogdanović,1610612737
22200911,2023-02-26,5,8,28,1,203992,Bogdan Bogdanović,1610612737
22200923,2023-02-28,4,5,20,0,203992,Bogdan Bogdanović,1610612737
22200947,2023-03-03,1,5,23,3,203992,Bogdan Bogdanović,1610612737
22200958,2023-03-04,3,5,26,4,203992,Bogdan Bogdanović,1610612737
22200974,2023-03-06,2,5,24,1,203992,Bogdan Bogdanović,1610612737
22200985,2023-03-08,2,3,24,1,203992,Bogdan Bogdanović,1610612737
22200999,2023-03-10,4,8,22,3,203992,Bogdan Bogdanović,1610612737
22201021,2023-03-13,0,4,20,1,203992,Bogdan Bogdanović,1610612737
22201048,2023-03-17,4,8,26,1,203992,Bogdan Bogdanović,1610612737
22201065,2023-03-19,2,4,22,0,203992,Bogdan Bogdanović,1610612737
22201078,2023-03-21,4,9,27,2,203992,Bogdan Bogdanović,1610612737
22201090,2023-03-22,1,6,31,1,203992,Bogdan Bogdanović,1610612737
22201107,2023-03-25,1,2,32,2,203992,Bogdan Bogdanović,1610612737
22201115,2023-03-26,2,7,22,1,203992,Bogdan Bogdanović,1610612737
22201131,2023-03-28,3,6,22,1,203992,Bogdan Bogdanović,1610612737
22201153,2023-03-31,2,5,24,2,203992,Bogdan Bogdanović,1610612737
22201167,2023-04-02,4,10,25,0,203992,Bogdan Bogdanović,1610612737
22201182,2023-04-04,5,10,33,2,203992,Bogdan Bogdanović,1610612737
22201205,2023-04-07,2,4,18,0,203992,Bogdan Bogdanović,1610612737
22300063,2023-10-25,1,5,24,1,203992,Bogdan Bogdanović,1610612737
22300079,2023-10-27,4,9,26,3,203992,Bogdan Bogdanović,1610612737
22300097,2023-10-29,4,7,26,1,203992,Bogdan Bogdanović,1610612737
22300104,2023-10-30,2,7,20,1,203992,Bogdan Bogdanović,1610612737
22300117,2023-11-01,1,5,23,2,203992,Bogdan Bogdanović,1610612737
22300135,2023-11-04,2,10,21,1,203992,Bogdan Bogdanović,1610612737
22300155,2023-11-06,3,8,27,1,203992,Bogdan Bogdanović,1610612737
22300172,2023-11-09,3,6,29,3,203992,Bogdan Bogdanović,1610612737
22300175,2023-11-11,5,12,29,4,203992,Bogdan Bogdanović,1610612737
22300018,2023-11-14,3,11,34,0,203992,Bogdan Bogdanović,1610612737
22300193,2023-11-15,4,11,29,4,203992,Bogdan Bogdanović,1610612737
22300029,2023-11-17,3,8,24,3,203992,Bogdan Bogdanović,1610612737
