game_id,game_date,3points,fg3a,minutes,fouls,player_id,player_name,team_id
0022200914,2023-02-26,1,2,34,4,1628384,OG Anunoby,1610612752
0022200925,2023-02-28,2,4,34,5,1628384,OG Anunoby,1610612752
0022200942,2023-03-02,4,9,38,3,1628384,OG Anunoby,1610612752
0022200956,2023-03-04,0,6,39,3,1628384,OG Anunoby,1610612752
0022200975,2023-03-06,3,6,35,3,1628384,OG Anunoby,1610612752
0022200991,2023-03-08,4,7,37,1,1628384,OG Anunoby,1610612752
0022201003,2023-03-10,4,6,38,1,1628384,OG Anunoby,1610612752
0022201029,2023-03-14,4,8,35,4,1628384,OG Anunoby,1610612752
0022201044,2023-03-16,3,4,29,5,1628384,OG Anunoby,1610612752
0022201058,2023-03-18,2,3,35,3,1628384,OG Anunoby,1610612752
0022201068,2023-03-19,4,5,37,3,1628384,OG Anunoby,1610612752
0022201085,2023-03-22,1,7,37,3,1628384,OG Anunoby,1610612752
0022201099,2023-03-24,3,4,25,2,1628384,OG Anunoby,1610612752
0022201119,2023-03-26,4,10,37,4,1628384,OG Anunoby,1610612752
0022201132,2023-03-28,4,9,39,2,1628384,OG Anunoby,1610612752
0022201150,2023-03-31,3,8,41,5,1628384,OG Anunoby,1610612752
0022201163,2023-04-02,5,6,34,2,1628384,OG Anunoby,1610612752
0022201176,2023-04-04,1,6,29,4,1628384,OG Anunoby,1610612752
0022201192,2023-04-05,2,8,40,2,1628384,OG Anunoby,1610612752
0022201206,2023-04-07,1,4,31,0,1628384,OG Anunoby,1610612752
0022300069,2023-10-25,4,9,34,2,1628384,OG Anunoby,1610612752
0022300082,2023-10-27,1,4,28,2,1628384,OG Anunoby,1610612752
0022300105,2023-10-30,2,9,30,0,1628384,OG Anunoby,1610612752
0022300116,2023-11-01,1,1,25,5,1628384,OG Anunoby,1610612752
0022300128,2023-11-02,2,4,33,2,1628384,OG Anunoby,1610612752
0022300141,2023-11-05,7,13,38,3,1628384,OG Anunoby,1610612752
0022300168,2023-11-08,3,8,36,4,1628384,OG Anunoby,1610612752
0022300174,2023-11-11,2,8,28,0,1628384,OG Anunoby,1610612752
0022300211,2023-11-19,1,6,27,3,1628384,OG Anunoby,1610612752
0022300038,2023-11-21,3,5,30,0,1628384,OG Anunoby,1610612752
0022300230,2023-11-22,1,4,36,3,1628384,OG Anunoby,1610612752
0022300046,2023-11-24,5,7,34,2,1628384,OG Anunoby,1610612752
0022300251,2023-11-26,2,5,34,1,1628384,OG Anunoby,1610612752
0022300054,2023-11-28,2,6,37,3,1628384,OG Anunoby,1610612752
0022300260,2023-11-29,3,5,34,3,1628384,OG Anunoby,1610612752
0022300276,2023-12-01,1,6,27,5,1628384,OG Anunoby,1610612752
0022301207,2023-12-06,5,10,39,2,1628384,OG Anunoby,1610612752
0022301216,2023-12-08,0,6,36,3,1628384,OG Anunoby,1610612752
0022300297,2023-12-11,5,11,37,3,1628384,OG Anunoby,1610612752
0022300313,2023-12-13,2,5,37,4,1628384,OG Anunoby,1610612752
0022300330,2023-12-15,1,4,33,0,1628384,OG Anunoby,1610612752
0022300354,2023-12-18,0,5,32,3,1628384,OG Anunoby,1610612752
0022300369,2023-12-20,1,4,40,2,1628384,OG Anunoby,1610612752
0022300382,2023-12-22,0,4,35,4,1628384,OG Anunoby,1610612752
0022300395,2023-12-23,2,3,36,1,1628384,OG Anunoby,1610612752
0022300416,2023-12-27,3,7,29,1,1628384,OG Anunoby,1610612752
0022300432,2023-12-29,2,4,37,1,1628384,OG Anunoby,1610612752
0022300451,2024-01-01,3,6,35,6,1628384,OG Anunoby,1610612752
0022300468,2024-01-03,1,4,34,2,1628384,OG Anunoby,1610612752
0022300483,2024-01-05,1,3,37,3,1628384,OG Anunoby,1610612752
0022300494,2024-01-06,1,3,31,3,1628384,OG Anunoby,1610612752
0022300514,2024-01-09,4,6,29,3,1628384,OG Anunoby,1610612752
0022300530,2024-01-11,1,6,39,1,1628384,OG Anunoby,1610612752
0022300544,2024-01-13,1,4,32,1,1628384,OG Anunoby,1610612752
0022300557,2024-01-15,3,4,44,2,1628384,OG Anunoby,1610612752
0022300573,2024-01-17,2,5,43,2,1628384,OG Anunoby,1610612752
0022300579,2024-01-18,3,5,43,3,1628384,OG Anunoby,1610612752
0022300596,2024-01-20,0,3,37,2,1628384,OG Anunoby,1610612752
0022300615,2024-01-23,0,1,33,2,1628384,OG Anunoby,1610612752
0022300631,2024-01-25,3,9,29,2,1628384,OG Anunoby,1610612752
0022300643,2024-01-27,2,5,34,2,1628384,OG Anunoby,1610612752
0022300939,2024-03-12,2,5,29,0,1628384,OG Anunoby,1610612752
0022300960,2024-03-14,1,4,36,4,1628384,OG Anunoby,1610612752
0022300975,2024-03-16,0,4,33,2,1628384,OG Anunoby,1610612752
0022301119,2024-04-05,2,4,29,1,1628384,OG Anunoby,1610612752
0022301139,2024-04-07,0,5,38,4,1628384,OG Anunoby,1610612752
0022301149,2024-04-09,4,6,35,4,1628384,OG Anunoby,1610612752
0022301167,2024-04-11,2,3,26,1,1628384,OG Anunoby,1610612752
0022301175,2024-04-12,3,5,34,3,1628384,OG Anunoby,1610612752
0022301190,2024-04-14,2,4,43,4,1628384,OG Anunoby,1610612752
0022400061,2024-10-22,0,4,34,3,1628384,OG Anunoby,1610612752
0022400081,2024-10-25,1,4,34,3,1628384,OG Anunoby,1610612752
0022400106,2024-10-28,1,4,37,3,1628384,OG Anunoby,1610612752
0022400122,2024-10-30,3,6,37,2,1628384,OG Anunoby,1610612752
0022400134,2024-11-01,3,5,33,0,1628384,OG Anunoby,1610612752
0022400161,2024-11-04,5,6,40,2,1628384,OG Anunoby,1610612752
0022400171,2024-11-06,3,8,41,1,1628384,OG Anunoby,1610612752
0022400189,2024-11-08,1,8,32,4,1628384,OG Anunoby,1610612752
0022400203,2024-11-10,3,4,36,3,1628384,OG Anunoby,1610612752
0022400004,2024-11-12,2,4,41,1,1628384,OG Anunoby,1610612752
0022400219,2024-11-13,2,7,36,2,1628384,OG Anunoby,1610612752
0022400014,2024-11-15,1,8,39,6,1628384,OG Anunoby,1610612752
0022400240,2024-11-17,3,7,40,4,1628384,OG Anunoby,1610612752
0022400246,2024-11-18,1,4,30,0,1628384,OG Anunoby,1610612752
0022400257,2024-11-20,2,4,35,3,1628384,OG Anunoby,1610612752
0022400264,2024-11-23,7,12,36,5,1628384,OG Anunoby,1610612752
0022400283,2024-11-25,5,7,38,2,1628384,OG Anunoby,1610612752
0022400292,2024-11-27,0,8,40,2,1628384,OG Anunoby,1610612752
0022400040,2024-11-29,0,4,40,4,1628384,OG Anunoby,1610612752
0022400308,2024-12-01,0,3,31,1,1628384,OG Anunoby,1610612752
0022400053,2024-12-03,4,7,32,4,1628384,OG Anunoby,1610612752
0022400327,2024-12-05,3,4,40,2,1628384,OG Anunoby,1610612752
0022400343,2024-12-07,2,8,39,4,1628384,OG Anunoby,1610612752
0022400359,2024-12-09,2,9,41,2,1628384,OG Anunoby,1610612752
0022401202,2024-12-11,1,9,39,1,1628384,OG Anunoby,1610612752
0022401227,2024-12-15,1,3,37,2,1628384,OG Anunoby,1610612752
0022400367,2024-12-19,1,5,30,1,1628384,OG Anunoby,1610612752
0022400384,2024-12-21,2,8,37,3,1628384,OG Anunoby,1610612752
0022400397,2024-12-23,4,6,34,2,1628384,OG Anunoby,1610612752
0022400405,2024-12-25,2,6,36,2,1628384,OG Anunoby,1610612752
0022400419,2024-12-27,0,1,28,4,1628384,OG Anunoby,1610612752
0022400429,2024-12-28,1,5,42,1,1628384,OG Anunoby,1610612752
0022400443,2024-12-30,4,11,34,3,1628384,OG Anunoby,1610612752
0022400458,2025-01-01,1,3,41,3,1628384,OG Anunoby,1610612752
0022400473,2025-01-03,3,7,43,3,1628384,OG Anunoby,1610612752
0022400482,2025-01-04,2,6,32,0,1628384,OG Anunoby,1610612752
0022400496,2025-01-06,0,3,35,1,1628384,OG Anunoby,1610612752
0022400511,2025-01-08,4,6,38,2,1628384,OG Anunoby,1610612752
0022400529,2025-01-10,0,5,36,2,1628384,OG Anunoby,1610612752
0022400539,2025-01-12,1,5,31,3,1628384,OG Anunoby,1610612752
0022400549,2025-01-13,0,2,39,4,1628384,OG Anunoby,1610612752
0022400561,2025-01-15,3,10,45,1,1628384,OG Anunoby,1610612752
0022400578,2025-01-17,3,6,38,1,1628384,OG Anunoby,1610612752
0022400602,2025-01-20,0,1,41,3,1628384,OG Anunoby,1610612752
0022400606,2025-01-21,2,6,37,2,1628384,OG Anunoby,1610612752
