game_id,game_date,3points,fg3a,minutes,fouls,player_id,player_name,team_id
0022200587,2023-01-06,0,0,19,2,1629599,Amir Coffey,1610612746
0022200617,2023-01-10,0,0,1,0,1629599,Amir Coffey,1610612746
0022200649,2023-01-15,0,2,18,1,1629599,Amir Coffey,1610612746
0022200668,2023-01-17,0,0,3,0,1629599,Amir Coffey,1610612746
0022200675,2023-01-18,1,3,25,3,1629599,Amir Coffey,1610612746
0022200719,2023-01-24,0,0,3,0,1629599,Amir Coffey,1610612746
0022200735,2023-01-26,0,0,7,2,1629599,Amir Coffey,1610612746
0022200754,2023-01-29,0,2,38,6,1629599,Amir Coffey,1610612746
0022200845,2023-02-10,0,1,30,0,1629599,Amir Coffey,1610612746
0022200871,2023-02-14,0,1,2,0,1629599,Amir Coffey,1610612746
0022200918,2023-02-26,0,0,1,0,1629599,Amir Coffey,1610612746
0022200945,2023-03-02,0,0,7,1,1629599,Amir Coffey,1610612746
0022200954,2023-03-03,0,1,13,1,1629599,Amir Coffey,1610612746
0022201004,2023-03-11,0,0,1,0,1629599,Amir Coffey,1610612746
0022201041,2023-03-15,0,0,1,0,1629599,Amir Coffey,1610612746
0022201096,2023-03-23,0,0,5,0,1629599,Amir Coffey,1610612746
0022201112,2023-03-25,0,0,10,0,1629599,Amir Coffey,1610612746
0022201129,2023-03-27,0,0,4,0,1629599,Amir Coffey,1610612746
0022201156,2023-03-31,1,2,12,0,1629599,Amir Coffey,1610612746
0022201215,2023-04-08,0,0,2,0,1629599,Amir Coffey,1610612746
0022300074,2023-10-25,0,0,4,0,1629599,Amir Coffey,1610612746
0022300099,2023-10-29,0,0,6,0,1629599,Amir Coffey,1610612746
0022300114,2023-10-31,0,0,10,1,1629599,Amir Coffey,1610612746
0022300151,2023-11-06,0,0,4,0,1629599,Amir Coffey,1610612746
0022300014,2023-11-10,0,2,13,1,1629599,Amir Coffey,1610612746
0022300223,2023-11-20,0,0,4,0,1629599,Amir Coffey,1610612746
0022300235,2023-11-22,0,1,10,0,1629599,Amir Coffey,1610612746
0022300244,2023-11-25,0,0,5,1,1629599,Amir Coffey,1610612746
0022300264,2023-11-29,0,0,1,0,1629599,Amir Coffey,1610612746
0022300273,2023-11-30,0,0,1,2,1629599,Amir Coffey,1610612746
0022300309,2023-12-12,0,0,9,0,1629599,Amir Coffey,1610612746
0022300325,2023-12-14,4,11,29,2,1629599,Amir Coffey,1610612746
0022300343,2023-12-16,1,3,17,3,1629599,Amir Coffey,1610612746
0022300350,2023-12-18,0,1,18,2,1629599,Amir Coffey,1610612746
0022300372,2023-12-20,2,5,39,5,1629599,Amir Coffey,1610612746
0022300379,2023-12-21,1,4,33,2,1629599,Amir Coffey,1610612746
0022300389,2023-12-23,0,1,17,0,1629599,Amir Coffey,1610612746
0022300414,2023-12-26,0,1,23,0,1629599,Amir Coffey,1610612746
0022300438,2023-12-29,3,4,31,0,1629599,Amir Coffey,1610612746
0022300458,2024-01-01,1,2,19,2,1629599,Amir Coffey,1610612746
0022300473,2024-01-03,0,0,13,1,1629599,Amir Coffey,1610612746
0022300486,2024-01-05,0,2,21,1,1629599,Amir Coffey,1610612746
0022300505,2024-01-07,0,0,13,0,1629599,Amir Coffey,1610612746
0022300511,2024-01-08,1,1,23,3,1629599,Amir Coffey,1610612746
0022300526,2024-01-10,0,2,18,1,1629599,Amir Coffey,1610612746
0022300537,2024-01-12,1,1,26,0,1629599,Amir Coffey,1610612746
0022300553,2024-01-14,0,0,9,0,1629599,Amir Coffey,1610612746
0022300568,2024-01-16,3,3,16,2,1629599,Amir Coffey,1610612746
0022300600,2024-01-21,1,1,15,2,1629599,Amir Coffey,1610612746
0022300618,2024-01-23,3,3,24,2,1629599,Amir Coffey,1610612746
0022300637,2024-01-26,0,1,19,6,1629599,Amir Coffey,1610612746
0022300646,2024-01-27,0,4,26,0,1629599,Amir Coffey,1610612746
0022300658,2024-01-29,2,5,27,1,1629599,Amir Coffey,1610612746
0022300676,2024-01-31,2,2,21,1,1629599,Amir Coffey,1610612746
0022300688,2024-02-02,1,1,24,0,1629599,Amir Coffey,1610612746
0022300708,2024-02-04,1,1,23,3,1629599,Amir Coffey,1610612746
0022300716,2024-02-05,2,4,26,3,1629599,Amir Coffey,1610612746
0022300731,2024-02-07,2,4,21,0,1629599,Amir Coffey,1610612746
0022300749,2024-02-10,2,5,27,1,1629599,Amir Coffey,1610612746
0022300770,2024-02-12,1,1,26,2,1629599,Amir Coffey,1610612746
0022300789,2024-02-14,2,4,24,3,1629599,Amir Coffey,1610612746
0022300799,2024-02-22,1,4,28,1,1629599,Amir Coffey,1610612746
0022300807,2024-02-23,0,3,25,2,1629599,Amir Coffey,1610612746
0022300827,2024-02-25,0,0,20,2,1629599,Amir Coffey,1610612746
0022300848,2024-02-28,2,6,25,3,1629599,Amir Coffey,1610612746
