game_id,game_date,3points,fg3a,minutes,fouls,player_id,player_name,team_id
22200895,2023-02-24,1,2,28,1,1629628,RJ Barrett,1610612761
22200906,2023-02-25,4,7,29,2,1629628,RJ Barrett,1610612761
22200921,2023-02-27,1,3,26,3,1629628,RJ Barrett,1610612761
22200937,2023-03-01,2,2,28,3,1629628,RJ Barrett,1610612761
22200949,2023-03-03,0,4,29,2,1629628,RJ Barrett,1610612761
22200969,2023-03-05,3,9,50,3,1629628,RJ Barrett,1610612761
22200979,2023-03-07,1,7,35,2,1629628,RJ Barrett,1610612761
22200997,2023-03-09,1,8,33,1,1629628,RJ Barrett,1610612761
22201004,2023-03-11,1,3,30,1,1629628,RJ Barrett,1610612761
22201019,2023-03-12,1,8,39,2,1629628,RJ Barrett,1610612761
22201034,2023-03-14,1,3,28,0,1629628,RJ Barrett,1610612761
22201055,2023-03-18,0,3,34,2,1629628,RJ Barrett,1610612761
22201073,2023-03-20,2,3,27,4,1629628,RJ Barrett,1610612761
22201084,2023-03-22,3,6,36,3,1629628,RJ Barrett,1610612761
22201093,2023-03-23,0,3,30,1,1629628,RJ Barrett,1610612761
22201124,2023-03-27,1,3,29,0,1629628,RJ Barrett,1610612761
22201138,2023-03-29,2,6,34,1,1629628,RJ Barrett,1610612761
22201154,2023-03-31,2,7,30,3,1629628,RJ Barrett,1610612761
22201209,2023-04-07,0,9,36,1,1629628,RJ Barrett,1610612761
22201220,2023-04-09,1,3,37,6,1629628,RJ Barrett,1610612761
22300065,2023-10-25,2,5,36,0,1629628,RJ Barrett,1610612761
22300079,2023-10-27,3,5,34,2,1629628,RJ Barrett,1610612761
22300090,2023-10-28,1,6,30,0,1629628,RJ Barrett,1610612761
22300112,2023-10-31,3,5,25,2,1629628,RJ Barrett,1610612761
22300151,2023-11-06,2,4,31,1,1629628,RJ Barrett,1610612761
22300161,2023-11-08,5,9,32,2,1629628,RJ Barrett,1610612761
22300177,2023-11-12,4,6,31,1,1629628,RJ Barrett,1610612761
22300202,2023-11-18,1,5,26,0,1629628,RJ Barrett,1610612761
22300221,2023-11-20,3,4,22,5,1629628,RJ Barrett,1610612761
