game_id,game_date,3points,fg3a,minutes,fouls,player_id,player_name,team_id
22200941,2023-03-01,2,5,36,1,203468,CJ McCollum,1610612740
22200953,2023-03-03,3,10,40,4,203468,CJ McCollum,1610612740
22200976,2023-03-06,1,5,31,2,203468,CJ McCollum,1610612740
22200988,2023-03-08,6,8,35,1,203468,CJ McCollum,1610612740
22201011,2023-03-11,4,7,39,3,203468,CJ McCollum,1610612740
22201017,2023-03-12,4,8,30,0,203468,CJ McCollum,1610612740
22201030,2023-03-14,1,10,37,5,203468,CJ McCollum,1610612740
22201051,2023-03-17,3,6,39,2,203468,CJ McCollum,1610612740
22201067,2023-03-19,4,7,39,2,203468,CJ McCollum,1610612740
22201080,2023-03-21,1,3,30,3,203468,CJ McCollum,1610612740
22201095,2023-03-23,3,8,36,2,203468,CJ McCollum,1610612740
22201112,2023-03-25,3,6,35,2,203468,CJ McCollum,1610612740
22201127,2023-03-27,3,7,25,1,203468,CJ McCollum,1610612740
22201135,2023-03-28,3,7,38,2,203468,CJ McCollum,1610612740
22201147,2023-03-30,6,8,38,5,203468,CJ McCollum,1610612740
22201162,2023-04-01,1,5,38,1,203468,CJ McCollum,1610612740
22201185,2023-04-04,0,4,35,2,203468,CJ McCollum,1610612740
22201194,2023-04-05,6,9,44,0,203468,CJ McCollum,1610612740
22201209,2023-04-07,4,9,39,2,203468,CJ McCollum,1610612740
22201225,2023-04-09,0,5,39,5,203468,CJ McCollum,1610612740
22300071,2023-10-25,6,11,37,3,203468,CJ McCollum,1610612740
22300090,2023-10-28,2,7,30,2,203468,CJ McCollum,1610612740
22300108,2023-10-30,2,8,33,1,203468,CJ McCollum,1610612740
22300121,2023-11-01,5,8,37,2,203468,CJ McCollum,1610612740
22300129,2023-11-02,3,10,35,3,203468,CJ McCollum,1610612740
22300135,2023-11-04,1,6,33,3,203468,CJ McCollum,1610612740
22300262,2023-11-29,3,8,28,3,203468,CJ McCollum,1610612740
22300278,2023-12-01,1,8,38,1,203468,CJ McCollum,1610612740
22301204,2023-12-04,3,5,36,2,203468,CJ McCollum,1610612740
22301230,2023-12-07,1,4,25,2,203468,CJ McCollum,1610612740
22300301,2023-12-11,4,7,29,2,203468,CJ McCollum,1610612740
22300311,2023-12-13,4,6,32,3,203468,CJ McCollum,1610612740
22300326,2023-12-15,3,9,35,0,203468,CJ McCollum,1610612740
22300345,2023-12-17,6,7,26,2,203468,CJ McCollum,1610612740
22300360,2023-12-19,6,9,41,2,203468,CJ McCollum,1610612740
22300375,2023-12-21,2,8,34,2,203468,CJ McCollum,1610612740
22300392,2023-12-23,2,7,34,4,203468,CJ McCollum,1610612740
22300410,2023-12-26,3,8,39,4,203468,CJ McCollum,1610612740
22300424,2023-12-28,4,10,32,2,203468,CJ McCollum,1610612740
22300446,2023-12-31,6,11,36,2,203468,CJ McCollum,1610612740
22300461,2024-01-02,4,8,25,0,203468,CJ McCollum,1610612740
22300471,2024-01-03,4,6,30,2,203468,CJ McCollum,1610612740
22300486,2024-01-05,4,9,31,3,203468,CJ McCollum,1610612740
22300500,2024-01-07,7,10,27,0,203468,CJ McCollum,1610612740
22300525,2024-01-10,2,7,26,0,203468,CJ McCollum,1610612740
22300539,2024-01-12,3,8,30,2,203468,CJ McCollum,1610612740
22300556,2024-01-15,3,7,29,5,203468,CJ McCollum,1610612740
22300575,2024-01-17,4,9,29,2,203468,CJ McCollum,1610612740
22300588,2024-01-19,1,7,31,1,203468,CJ McCollum,1610612740
22300616,2024-01-23,9,13,29,3,203468,CJ McCollum,1610612740
22300640,2024-01-26,2,7,35,4,203468,CJ McCollum,1610612740
22300648,2024-01-27,1,4,23,2,203468,CJ McCollum,1610612740
22300659,2024-01-29,1,5,37,3,203468,CJ McCollum,1610612740
22300679,2024-01-31,3,7,36,1,203468,CJ McCollum,1610612740
22300696,2024-02-02,3,10,39,3,203468,CJ McCollum,1610612740
22300718,2024-02-05,6,10,23,1,203468,CJ McCollum,1610612740
22300731,2024-02-07,5,11,36,3,203468,CJ McCollum,1610612740
22300747,2024-02-09,3,9,30,3,203468,CJ McCollum,1610612740
22300758,2024-02-10,1,9,32,2,203468,CJ McCollum,1610612740
22300766,2024-02-12,3,8,33,1,203468,CJ McCollum,1610612740
22300784,2024-02-14,3,9,33,2,203468,CJ McCollum,1610612740
22300798,2024-02-22,4,10,31,1,203468,CJ McCollum,1610612740
22300810,2024-02-23,0,3,15,0,203468,CJ McCollum,1610612740
22300843,2024-02-28,5,8,34,3,203468,CJ McCollum,1610612740
22300863,2024-03-01,4,7,25,2,203468,CJ McCollum,1610612740
22300890,2024-03-05,3,9,23,2,203468,CJ McCollum,1610612740
22300909,2024-03-08,0,7,27,2,203468,CJ McCollum,1610612740
22300925,2024-03-10,4,7,31,0,203468,CJ McCollum,1610612740
22300951,2024-03-13,0,5,29,0,203468,CJ McCollum,1610612740
22300964,2024-03-15,1,7,30,1,203468,CJ McCollum,1610612740
22300970,2024-03-16,6,12,37,1,203468,CJ McCollum,1610612740
22300993,2024-03-19,4,8,32,2,203468,CJ McCollum,1610612740
22301004,2024-03-21,3,6,34,3,203468,CJ McCollum,1610612740
22301013,2024-03-22,6,12,35,0,203468,CJ McCollum,1610612740
22301027,2024-03-24,5,9,37,2,203468,CJ McCollum,1610612740
22301046,2024-03-26,4,11,41,2,203468,CJ McCollum,1610612740
22301061,2024-03-28,3,9,39,1,203468,CJ McCollum,1610612740
22301074,2024-03-30,4,11,37,4,203468,CJ McCollum,1610612740
22301092,2024-04-01,2,6,40,1,203468,CJ McCollum,1610612740
22301109,2024-04-03,5,12,41,3,203468,CJ McCollum,1610612740
22301123,2024-04-05,4,12,39,0,203468,CJ McCollum,1610612740
22301138,2024-04-07,7,12,42,2,203468,CJ McCollum,1610612740
22301157,2024-04-09,5,10,34,0,203468,CJ McCollum,1610612740
22301170,2024-04-11,9,12,40,0,203468,CJ McCollum,1610612740
22301182,2024-04-12,8,13,38,3,203468,CJ McCollum,1610612740
22301195,2024-04-14,4,9,34,3,203468,CJ McCollum,1610612740
22400069,2024-10-23,5,11,30,1,203468,CJ McCollum,1610612740
22400086,2024-10-25,4,9,40,2,203468,CJ McCollum,1610612740
22400099,2024-10-27,3,10,36,2,203468,CJ McCollum,1610612740
22400116,2024-10-29,1,4,31,1,203468,CJ McCollum,1610612740
22400279,2024-11-25,3,10,31,2,203468,CJ McCollum,1610612740
22400295,2024-11-27,4,11,30,1,203468,CJ McCollum,1610612740
22400042,2024-11-29,3,7,36,3,203468,CJ McCollum,1610612740
22400308,2024-12-01,0,3,25,2,203468,CJ McCollum,1610612740
22400315,2024-12-02,3,11,35,4,203468,CJ McCollum,1610612740
22400330,2024-12-05,3,9,37,4,203468,CJ McCollum,1610612740
22400342,2024-12-07,0,9,38,3,203468,CJ McCollum,1610612740
22400354,2024-12-08,3,8,34,2,203468,CJ McCollum,1610612740
22401207,2024-12-12,6,11,37,2,203468,CJ McCollum,1610612740
22401216,2024-12-15,1,5,31,6,203468,CJ McCollum,1610612740
22400365,2024-12-19,1,5,34,3,203468,CJ McCollum,1610612740
22400384,2024-12-21,0,4,32,1,203468,CJ McCollum,1610612740
22400390,2024-12-22,4,10,39,2,203468,CJ McCollum,1610612740
