player_id,player_name,team_id,game_date,prob_20_plus,prob_15_plus,prob_10_plus,is_playing_today
1641705,Victor Wembanyama,1610612759,2025-01-08,0.6617167203237954,0.8717263201194979,0.9900519,0
203468,CJ McCollum,1610612740,2025-01-10,0.6486440580131754,0.8611351323855256,0.9959901,1
1631094,Paolo Banchero,1610612753,2025-01-10,0.6709619437773909,0.8481777235969535,0.997687,1
202695,Kawhi Leonard,1610612746,2025-01-06,0.6214895964062118,0.8448078283940839,0.9968796,0
1627742,Brandon Ingram,1610612740,2024-12-07,0.5778440040457842,0.8236353842160553,0.9669548,0
1628378,Donovan Mitchell,1610612739,2025-01-08,0.6677369652366915,0.8138184221072197,0.98019236,1
1629027,Trae Young,1610612737,2025-01-09,0.6713358289993737,0.7893285910000877,0.93272823,0
201942,DeMar DeRozan,1610612741,2025-01-10,0.6689075823229726,0.7798545527665539,0.96477526,1
1626157,Karl-Anthony Towns,1610612750,2025-01-10,0.6423270849673168,0.7778960067855191,0.9781827,1
1629012,Collin Sexton,1610612762,2025-01-11,0.5108279157287823,0.7731960589900221,0.64001447,1
1629639,Tyler Herro,1610612748,2025-01-11,0.6632031009335452,0.7648309157485871,0.92592365,0
1630560,Cam Thomas,1610612751,2025-01-02,0.6240043043260682,0.7461057634910946,0.99575835,0
1629014,Anfernee Simons,1610612757,2025-01-11,0.6561624950958377,0.7452032920417584,0.9515402,0
1629673,Jordan Poole,1610612764,2025-01-10,0.5654286452496138,0.7389673103464779,0.9501473,1
203944,Julius Randle,1610612750,2025-01-11,0.5516616125693333,0.7354147796993998,0.89694536,0
1629636,Darius Garland,1610612739,2025-01-09,0.5396408555929822,0.7293877352203011,0.98035526,1
202331,Paul George,1610612746,2025-01-10,0.521020113080709,0.7282690996487771,0.98149073,1
1627750,Jamal Murray,1610612743,2025-01-10,0.4874946847901451,0.7276790173327202,0.976711,0
1626181,Norman Powell,1610612746,2025-01-08,0.5154550478799551,0.7242432549142265,0.95206255,0
1627734,Domantas Sabonis,1610612758,2025-01-10,0.49123099105956364,0.7231119959630325,0.97941065,1
1641713,GG Jackson,1610612763,2024-04-14,0.5351439178623861,0.7229677871814295,0.93724126,0
1629630,Ja Morant,1610612763,2025-01-11,0.6085712078277588,0.722157544642025,0.98118305,0
1627783,Pascal Siakam,1610612754,2025-01-10,0.5637565128037236,0.7145959969914859,0.9471454,1
1630567,Scottie Barnes,1610612761,2025-01-11,0.514598396543853,0.7101214292899684,0.9289426,0
1630193,Immanuel Quickley,1610612761,2025-01-11,0.43013081462140057,0.7094485069060747,0.97292095,0
