game_id,game_date,3points,fg3a,minutes,fouls,player_id,player_name,team_id
22200838,2023-02-10,1,4,18,1,1627763,Malcolm Brogdon,1610612757
22200869,2023-02-14,2,6,39,5,1627763,Malcolm Brogdon,1610612757
22200877,2023-02-15,5,8,29,3,1627763,Malcolm Brogdon,1610612757
22200887,2023-02-23,5,6,37,2,1627763,Malcolm Brogdon,1610612757
22200908,2023-02-25,1,2,21,2,1627763,Malcolm Brogdon,1610612757
22200921,2023-02-27,2,5,28,3,1627763,Malcolm Brogdon,1610612757
22200935,2023-03-01,0,2,23,0,1627763,Malcolm Brogdon,1610612757
22200971,2023-03-06,3,6,36,4,1627763,Malcolm Brogdon,1610612757
22200986,2023-03-08,1,7,28,1,1627763,Malcolm Brogdon,1610612757
22201008,2023-03-11,2,3,25,1,1627763,Malcolm Brogdon,1610612757
22201024,2023-03-13,3,5,29,4,1627763,Malcolm Brogdon,1610612757
22201039,2023-03-15,1,3,31,0,1627763,Malcolm Brogdon,1610612757
22201062,2023-03-18,2,4,31,1,1627763,Malcolm Brogdon,1610612757
22201081,2023-03-21,0,3,22,1,1627763,Malcolm Brogdon,1610612757
22201116,2023-03-26,1,3,26,2,1627763,Malcolm Brogdon,1610612757
22201130,2023-03-28,1,4,23,2,1627763,Malcolm Brogdon,1610612757
22201146,2023-03-30,0,4,27,4,1627763,Malcolm Brogdon,1610612757
22201152,2023-03-31,3,8,32,0,1627763,Malcolm Brogdon,1610612757
22201181,2023-04-04,2,4,28,0,1627763,Malcolm Brogdon,1610612757
22201192,2023-04-05,4,6,35,2,1627763,Malcolm Brogdon,1610612757
22300074,2023-10-25,3,5,23,0,1627763,Malcolm Brogdon,1610612757
22300086,2023-10-27,2,6,31,2,1627763,Malcolm Brogdon,1610612757
22300098,2023-10-29,2,6,26,2,1627763,Malcolm Brogdon,1610612757
22300105,2023-10-30,3,7,29,2,1627763,Malcolm Brogdon,1610612757
22300115,2023-11-01,1,4,25,1,1627763,Malcolm Brogdon,1610612757
22300007,2023-11-03,2,9,44,1,1627763,Malcolm Brogdon,1610612757
22300144,2023-11-05,2,8,39,2,1627763,Malcolm Brogdon,1610612757
22300170,2023-11-08,1,2,5,1,1627763,Malcolm Brogdon,1610612757
22300041,2023-11-21,4,5,25,2,1627763,Malcolm Brogdon,1610612757
22300237,2023-11-22,1,5,24,0,1627763,Malcolm Brogdon,1610612757
22300245,2023-11-26,2,6,34,4,1627763,Malcolm Brogdon,1610612757
22300254,2023-11-27,1,3,36,1,1627763,Malcolm Brogdon,1610612757
22300265,2023-11-30,1,3,31,0,1627763,Malcolm Brogdon,1610612757
22300289,2023-12-02,5,9,38,0,1627763,Malcolm Brogdon,1610612757
22301214,2023-12-06,0,1,13,1,1627763,Malcolm Brogdon,1610612757
22300323,2023-12-14,3,6,14,0,1627763,Malcolm Brogdon,1610612757
22300341,2023-12-16,1,4,24,4,1627763,Malcolm Brogdon,1610612757
22300348,2023-12-17,2,5,27,1,1627763,Malcolm Brogdon,1610612757
22300363,2023-12-19,4,9,32,0,1627763,Malcolm Brogdon,1610612757
22300381,2023-12-21,1,3,28,3,1627763,Malcolm Brogdon,1610612757
22300399,2023-12-23,1,4,37,2,1627763,Malcolm Brogdon,1610612757
22300413,2023-12-26,3,8,30,1,1627763,Malcolm Brogdon,1610612757
22300427,2023-12-28,6,8,37,1,1627763,Malcolm Brogdon,1610612757
22300437,2023-12-29,5,7,37,2,1627763,Malcolm Brogdon,1610612757
22300456,2024-01-01,2,4,21,0,1627763,Malcolm Brogdon,1610612757
22300472,2024-01-03,0,3,17,1,1627763,Malcolm Brogdon,1610612757
22300487,2024-01-05,0,4,16,0,1627763,Malcolm Brogdon,1610612757
22300498,2024-01-07,4,6,22,0,1627763,Malcolm Brogdon,1610612757
22300514,2024-01-09,0,0,13,2,1627763,Malcolm Brogdon,1610612757
22300538,2024-01-12,2,5,26,1,1627763,Malcolm Brogdon,1610612757
22300578,2024-01-17,2,6,30,2,1627763,Malcolm Brogdon,1610612757
22300590,2024-01-19,2,4,37,3,1627763,Malcolm Brogdon,1610612757
22300605,2024-01-21,3,4,33,3,1627763,Malcolm Brogdon,1610612757
22300617,2024-01-23,2,4,35,2,1627763,Malcolm Brogdon,1610612757
22300623,2024-01-24,3,7,41,2,1627763,Malcolm Brogdon,1610612757
22300656,2024-01-28,1,6,38,2,1627763,Malcolm Brogdon,1610612757
22300668,2024-01-29,3,5,32,2,1627763,Malcolm Brogdon,1610612757
22300683,2024-01-31,2,6,36,3,1627763,Malcolm Brogdon,1610612757
22300697,2024-02-02,0,2,36,2,1627763,Malcolm Brogdon,1610612757
22400237,2024-11-17,0,1,22,0,1627763,Malcolm Brogdon,1610612757
22400246,2024-11-18,0,2,19,1,1627763,Malcolm Brogdon,1610612757
22400028,2024-11-22,1,1,26,3,1627763,Malcolm Brogdon,1610612757
22400272,2024-11-24,1,4,25,2,1627763,Malcolm Brogdon,1610612757
22400035,2024-11-26,0,2,23,4,1627763,Malcolm Brogdon,1610612757
22400291,2024-11-27,1,2,22,2,1627763,Malcolm Brogdon,1610612757
22400302,2024-11-30,2,2,30,5,1627763,Malcolm Brogdon,1610612757
22400051,2024-12-03,0,3,22,2,1627763,Malcolm Brogdon,1610612757
22400326,2024-12-05,2,4,25,0,1627763,Malcolm Brogdon,1610612757
22400362,2024-12-19,3,5,27,1,1627763,Malcolm Brogdon,1610612757
22400382,2024-12-21,0,2,24,2,1627763,Malcolm Brogdon,1610612757
22400400,2024-12-23,1,3,26,0,1627763,Malcolm Brogdon,1610612757
22400412,2024-12-26,0,2,30,0,1627763,Malcolm Brogdon,1610612757
22400429,2024-12-28,3,7,30,2,1627763,Malcolm Brogdon,1610612757
22400443,2024-12-30,1,4,29,1,1627763,Malcolm Brogdon,1610612757
22400456,2025-01-01,0,1,28,1,1627763,Malcolm Brogdon,1610612757
22400472,2025-01-03,0,1,25,0,1627763,Malcolm Brogdon,1610612757
0022400489,2025-01-05,0,2,15,0,1627763,Malcolm Brogdon,1610612757
