game_id,game_date,3points,fg3a,minutes,fouls,player_id,player_name,team_id
0022200654,2023-01-15,3,6,28,4,202722,Davis Bertans,1610612766
0022200670,2023-01-18,1,2,6,0,202722,Davis Bertans,1610612766
0022200686,2023-01-20,0,0,10,2,202722,Davis Bertans,1610612766
0022200701,2023-01-22,1,1,7,1,202722,Davis Bertans,1610612766
0022200717,2023-01-24,1,1,13,2,202722,Davis Bertans,1610612766
0022200734,2023-01-26,0,1,10,0,202722,Davis Bertans,1610612766
0022200750,2023-01-28,1,5,14,1,202722,Davis Bertans,1610612766
0022200761,2023-01-30,0,3,8,1,202722,Davis Bertans,1610612766
0022200782,2023-02-02,3,3,6,0,202722,Davis Bertans,1610612766
0022200988,2023-03-08,2,3,14,0,202722,Davis Bertans,1610612766
0022201010,2023-03-11,2,5,7,1,202722,Davis Bertans,1610612766
0022201023,2023-03-13,0,5,17,2,202722,Davis Bertans,1610612766
0022201040,2023-03-15,2,4,12,2,202722,Davis Bertans,1610612766
0022201054,2023-03-17,2,2,8,2,202722,Davis Bertans,1610612766
0022201075,2023-03-20,1,4,15,3,202722,Davis Bertans,1610612766
0022201086,2023-03-22,0,0,4,0,202722,Davis Bertans,1610612766
0022201123,2023-03-27,2,2,7,1,202722,Davis Bertans,1610612766
0022201167,2023-04-02,0,2,5,1,202722,Davis Bertans,1610612766
0022201210,2023-04-07,2,6,15,1,202722,Davis Bertans,1610612766
0022201224,2023-04-09,5,11,28,1,202722,Davis Bertans,1610612766
0022300109,2023-10-30,1,2,13,1,202722,Davis Bertans,1610612766
0022300167,2023-11-08,0,3,10,2,202722,Davis Bertans,1610612766
0022300185,2023-11-12,0,0,3,0,202722,Davis Bertans,1610612766
0022300215,2023-11-19,1,5,11,0,202722,Davis Bertans,1610612766
0022300239,2023-11-25,1,2,10,2,202722,Davis Bertans,1610612766
0022300287,2023-12-02,3,3,11,3,202722,Davis Bertans,1610612766
0022301222,2023-12-08,0,0,0,0,202722,Davis Bertans,1610612766
0022300302,2023-12-11,1,2,9,1,202722,Davis Bertans,1610612766
0022300324,2023-12-14,0,1,5,1,202722,Davis Bertans,1610612766
0022300397,2023-12-23,1,2,10,0,202722,Davis Bertans,1610612766
0022300419,2023-12-27,1,1,1,0,202722,Davis Bertans,1610612766
0022300481,2024-01-05,0,1,1,0,202722,Davis Bertans,1610612766
0022300617,2024-01-23,0,1,3,0,202722,Davis Bertans,1610612766
0022300622,2024-01-24,1,1,5,0,202722,Davis Bertans,1610612766
0022300682,2024-01-31,0,0,0,0,202722,Davis Bertans,1610612766
0022300751,2024-02-10,3,5,12,1,202722,Davis Bertans,1610612766
0022300761,2024-02-12,1,6,12,1,202722,Davis Bertans,1610612766
0022300777,2024-02-14,1,4,13,1,202722,Davis Bertans,1610612766
0022300801,2024-02-22,3,3,6,2,202722,Davis Bertans,1610612766
0022300840,2024-02-27,4,8,15,1,202722,Davis Bertans,1610612766
0022300849,2024-02-29,2,3,15,1,202722,Davis Bertans,1610612766
0022300858,2024-03-01,4,10,20,1,202722,Davis Bertans,1610612766
0022300875,2024-03-03,4,9,26,3,202722,Davis Bertans,1610612766
0022300885,2024-03-05,4,10,26,0,202722,Davis Bertans,1610612766
0022300910,2024-03-08,3,10,32,2,202722,Davis Bertans,1610612766
0022300918,2024-03-09,3,6,28,4,202722,Davis Bertans,1610612766
0022300933,2024-03-11,2,7,26,1,202722,Davis Bertans,1610612766
0022300950,2024-03-13,1,9,21,0,202722,Davis Bertans,1610612766
0022300961,2024-03-15,0,4,26,2,202722,Davis Bertans,1610612766
0022300969,2024-03-16,2,5,31,4,202722,Davis Bertans,1610612766
0022300991,2024-03-19,0,1,9,1,202722,Davis Bertans,1610612766
0022301021,2024-03-23,2,7,24,0,202722,Davis Bertans,1610612766
0022301033,2024-03-25,1,2,17,0,202722,Davis Bertans,1610612766
0022301048,2024-03-27,1,6,23,0,202722,Davis Bertans,1610612766
0022301062,2024-03-29,4,7,19,1,202722,Davis Bertans,1610612766
0022301079,2024-03-31,5,9,25,4,202722,Davis Bertans,1610612766
0022301087,2024-04-01,2,5,23,2,202722,Davis Bertans,1610612766
0022301102,2024-04-03,1,6,27,3,202722,Davis Bertans,1610612766
0022301115,2024-04-05,2,5,20,4,202722,Davis Bertans,1610612766
0022301135,2024-04-07,4,9,24,1,202722,Davis Bertans,1610612766
0022301144,2024-04-09,3,7,23,2,202722,Davis Bertans,1610612766
0022301159,2024-04-10,1,6,18,1,202722,Davis Bertans,1610612766
0022301173,2024-04-12,3,7,22,3,202722,Davis Bertans,1610612766
