game_id,game_date,3points,fg3a,minutes,fouls,player_id,player_name,team_id
22200642,2023-01-14,1,6,27,1,1630202,Payton Pritchard,1610612738
22200656,2023-01-16,1,3,13,2,1630202,Payton Pritchard,1610612738
22200692,2023-01-21,4,7,26,2,1630202,Payton Pritchard,1610612738
22200707,2023-01-23,1,4,31,2,1630202,Payton Pritchard,1610612738
22200714,2023-01-24,2,9,42,3,1630202,Payton Pritchard,1610612738
22200730,2023-01-26,1,3,13,1,1630202,Payton Pritchard,1610612738
22200749,2023-01-28,0,1,6,1,1630202,Payton Pritchard,1610612738
22200772,2023-02-01,1,4,16,1,1630202,Payton Pritchard,1610612738
22200788,2023-02-03,1,2,12,1,1630202,Payton Pritchard,1610612738
22200808,2023-02-06,1,3,11,3,1630202,Payton Pritchard,1610612738
22200824,2023-02-08,0,0,5,0,1630202,Payton Pritchard,1610612738
22200838,2023-02-10,1,3,21,2,1630202,Payton Pritchard,1610612738
22200855,2023-02-12,4,7,18,0,1630202,Payton Pritchard,1610612738
22200869,2023-02-14,1,4,14,2,1630202,Payton Pritchard,1610612738
22200921,2023-02-27,0,0,2,0,1630202,Payton Pritchard,1610612738
22200948,2023-03-03,0,1,9,1,1630202,Payton Pritchard,1610612738
22200971,2023-03-06,1,6,16,0,1630202,Payton Pritchard,1610612738
22201130,2023-03-28,1,3,9,0,1630202,Payton Pritchard,1610612738
22201206,2023-04-07,4,8,24,1,1630202,Payton Pritchard,1610612738
22201216,2023-04-09,9,16,46,1,1630202,Payton Pritchard,1610612738
22300065,2023-10-25,0,3,11,1,1630202,Payton Pritchard,1610612738
22300080,2023-10-27,1,1,13,2,1630202,Payton Pritchard,1610612738
22300103,2023-10-30,0,6,25,3,1630202,Payton Pritchard,1610612738
22300118,2023-11-01,2,3,26,2,1630202,Payton Pritchard,1610612738
22300136,2023-11-04,0,4,19,2,1630202,Payton Pritchard,1610612738
22300154,2023-11-06,0,1,20,2,1630202,Payton Pritchard,1610612738
22300159,2023-11-08,0,2,16,0,1630202,Payton Pritchard,1610612738
22300010,2023-11-10,2,7,30,1,1630202,Payton Pritchard,1610612738
22300174,2023-11-11,1,3,25,1,1630202,Payton Pritchard,1610612738
22300188,2023-11-13,1,1,19,3,1630202,Payton Pritchard,1610612738
22300194,2023-11-15,1,3,23,0,1630202,Payton Pritchard,1610612738
22300031,2023-11-17,1,5,17,1,1630202,Payton Pritchard,1610612738
22300213,2023-11-19,1,2,15,0,1630202,Payton Pritchard,1610612738
22300217,2023-11-20,5,8,33,1,1630202,Payton Pritchard,1610612738
22300228,2023-11-22,2,4,21,0,1630202,Payton Pritchard,1610612738
22300043,2023-11-24,0,0,13,0,1630202,Payton Pritchard,1610612738
22300246,2023-11-26,2,6,20,0,1630202,Payton Pritchard,1610612738
22300053,2023-11-28,3,7,23,0,1630202,Payton Pritchard,1610612738
22300275,2023-12-01,2,6,23,1,1630202,Payton Pritchard,1610612738
22301202,2023-12-04,0,4,15,0,1630202,Payton Pritchard,1610612738
22301227,2023-12-08,1,3,19,2,1630202,Payton Pritchard,1610612738
22300305,2023-12-12,2,5,12,1,1630202,Payton Pritchard,1610612738
22300319,2023-12-14,0,1,14,1,1630202,Payton Pritchard,1610612738
22300329,2023-12-15,6,7,28,4,1630202,Payton Pritchard,1610612738
22300344,2023-12-17,1,1,21,3,1630202,Payton Pritchard,1610612738
22300362,2023-12-19,3,5,19,1,1630202,Payton Pritchard,1610612738
22300373,2023-12-20,6,11,29,1,1630202,Payton Pritchard,1610612738
22300389,2023-12-23,3,5,23,3,1630202,Payton Pritchard,1610612738
22300403,2023-12-25,2,6,13,1,1630202,Payton Pritchard,1610612738
22300421,2023-12-28,1,6,24,0,1630202,Payton Pritchard,1610612738
22300432,2023-12-29,3,8,25,3,1630202,Payton Pritchard,1610612738
22300448,2023-12-31,1,5,19,0,1630202,Payton Pritchard,1610612738
22300462,2024-01-02,1,4,25,1,1630202,Payton Pritchard,1610612738
22300479,2024-01-05,1,7,23,3,1630202,Payton Pritchard,1610612738
22300493,2024-01-06,1,3,15,0,1630202,Payton Pritchard,1610612738
22300507,2024-01-08,4,5,23,2,1630202,Payton Pritchard,1610612738
22300517,2024-01-10,1,3,16,0,1630202,Payton Pritchard,1610612738
22300528,2024-01-11,2,9,31,1,1630202,Payton Pritchard,1610612738
22300542,2024-01-13,3,6,23,1,1630202,Payton Pritchard,1610612738
22300563,2024-01-15,1,6,24,2,1630202,Payton Pritchard,1610612738
22300571,2024-01-17,2,4,27,2,1630202,Payton Pritchard,1610612738
22300586,2024-01-19,1,1,12,1,1630202,Payton Pritchard,1610612738
22300603,2024-01-21,3,5,30,1,1630202,Payton Pritchard,1610612738
22300611,2024-01-22,1,4,25,1,1630202,Payton Pritchard,1610612738
22300630,2024-01-25,1,2,23,0,1630202,Payton Pritchard,1610612738
22300646,2024-01-27,3,7,21,1,1630202,Payton Pritchard,1610612738
22300659,2024-01-29,1,4,14,3,1630202,Payton Pritchard,1610612738
22300670,2024-01-30,1,3,17,2,1630202,Payton Pritchard,1610612738
22300684,2024-02-01,2,5,21,1,1630202,Payton Pritchard,1610612738
22300706,2024-02-04,0,6,15,2,1630202,Payton Pritchard,1610612738
22300729,2024-02-07,2,4,16,1,1630202,Payton Pritchard,1610612738
22300743,2024-02-09,2,5,17,0,1630202,Payton Pritchard,1610612738
22300759,2024-02-11,2,4,15,0,1630202,Payton Pritchard,1610612738
22300771,2024-02-13,1,5,15,3,1630202,Payton Pritchard,1610612738
22300780,2024-02-14,6,9,32,1,1630202,Payton Pritchard,1610612738
22300797,2024-02-22,3,6,20,0,1630202,Payton Pritchard,1610612738
22300816,2024-02-24,0,1,15,2,1630202,Payton Pritchard,1610612738
22300836,2024-02-27,0,3,16,1,1630202,Payton Pritchard,1610612738
22300859,2024-03-01,2,4,16,2,1630202,Payton Pritchard,1610612738
22300872,2024-03-03,3,5,27,3,1630202,Payton Pritchard,1610612738
22300886,2024-03-05,0,1,13,1,1630202,Payton Pritchard,1610612738
22300906,2024-03-07,0,1,11,1,1630202,Payton Pritchard,1610612738
22300920,2024-03-09,2,4,23,0,1630202,Payton Pritchard,1610612738
22300938,2024-03-11,1,4,30,0,1630202,Payton Pritchard,1610612738
22300943,2024-03-12,2,9,25,2,1630202,Payton Pritchard,1610612738
22300955,2024-03-14,1,1,19,1,1630202,Payton Pritchard,1610612738
22300980,2024-03-17,2,5,35,0,1630202,Payton Pritchard,1610612738
22300984,2024-03-18,5,9,38,1,1630202,Payton Pritchard,1610612738
22300998,2024-03-20,5,8,31,2,1630202,Payton Pritchard,1610612738
22301011,2024-03-22,4,9,38,2,1630202,Payton Pritchard,1610612738
22301023,2024-03-23,2,6,34,1,1630202,Payton Pritchard,1610612738
22301034,2024-03-25,1,5,28,3,1630202,Payton Pritchard,1610612738
22301060,2024-03-28,0,1,19,1,1630202,Payton Pritchard,1610612738
22301074,2024-03-30,0,2,17,1,1630202,Payton Pritchard,1610612738
22301087,2024-04-01,0,4,28,4,1630202,Payton Pritchard,1610612738
22301105,2024-04-03,1,4,28,0,1630202,Payton Pritchard,1610612738
22301118,2024-04-05,5,10,33,3,1630202,Payton Pritchard,1610612738
22301134,2024-04-07,2,4,26,1,1630202,Payton Pritchard,1610612738
22301148,2024-04-09,2,8,24,0,1630202,Payton Pritchard,1610612738
22301167,2024-04-11,2,4,21,0,1630202,Payton Pritchard,1610612738
22301173,2024-04-12,3,8,31,2,1630202,Payton Pritchard,1610612738
22301186,2024-04-14,4,6,44,3,1630202,Payton Pritchard,1610612738
22400061,2024-10-22,1,9,25,2,1630202,Payton Pritchard,1610612738
22400073,2024-10-24,5,10,28,1,1630202,Payton Pritchard,1610612738
22400089,2024-10-26,5,7,19,1,1630202,Payton Pritchard,1610612738
22400104,2024-10-28,8,12,28,2,1630202,Payton Pritchard,1610612738
22400119,2024-10-30,4,11,39,2,1630202,Payton Pritchard,1610612738
22400132,2024-11-01,0,5,28,0,1630202,Payton Pritchard,1610612738
22400141,2024-11-02,6,12,29,3,1630202,Payton Pritchard,1610612738
22400157,2024-11-04,3,8,25,1,1630202,Payton Pritchard,1610612738
22400172,2024-11-06,3,11,32,4,1630202,Payton Pritchard,1610612738
22400187,2024-11-08,3,7,34,2,1630202,Payton Pritchard,1610612738
22400202,2024-11-10,5,8,23,1,1630202,Payton Pritchard,1610612738
22400001,2024-11-12,2,8,25,2,1630202,Payton Pritchard,1610612738
22400218,2024-11-13,5,9,36,3,1630202,Payton Pritchard,1610612738
22400230,2024-11-16,2,7,24,2,1630202,Payton Pritchard,1610612738
